"",FireProvinceShort,BurnIncidentID,HectaresBurnt,Date,FireLatitude,FireLongitude,ClosestStationID
35,ON,5,6.659504258276699,1987-05-14,48.859937599123256,-94.59278298379458,3944
36,ON,5,6.659504258276699,1987-05-15,48.859937599123256,-94.59278298379458,3944
37,ON,5,6.659504258276699,1987-05-16,48.859937599123256,-94.59278298379458,3944
38,ON,5,6.659504258276699,1987-05-17,48.859937599123256,-94.59278298379458,3944
39,ON,5,6.659504258276699,1987-05-18,48.859937599123256,-94.59278298379458,3944
40,ON,5,6.659504258276699,1987-05-19,48.859937599123256,-94.59278298379458,3944
41,ON,5,6.659504258276699,1987-05-20,48.859937599123256,-94.59278298379458,3944
42,ON,5,6.659504258276699,1987-05-21,48.859937599123256,-94.59278298379458,3944
43,ON,5,6.659504258276699,1987-05-22,48.859937599123256,-94.59278298379458,3944
44,ON,5,6.659504258276699,1987-05-23,48.859937599123256,-94.59278298379458,3944
45,ON,5,6.659504258276699,1987-05-24,48.859937599123256,-94.59278298379458,3944
46,ON,5,6.659504258276699,1987-05-25,48.859937599123256,-94.59278298379458,3944
47,ON,5,6.659504258276699,1987-05-26,48.859937599123256,-94.59278298379458,3944
48,ON,5,6.659504258276699,1987-05-27,48.859937599123256,-94.59278298379458,3944
49,ON,5,6.659504258276699,1987-05-28,48.859937599123256,-94.59278298379458,3944
50,ON,5,6.659504258276699,1987-05-29,48.859937599123256,-94.59278298379458,3944
51,ON,5,6.659504258276699,1987-05-30,48.859937599123256,-94.59278298379458,3944
52,ON,5,6.659504258276699,1987-05-31,48.859937599123256,-94.59278298379458,3944
53,ON,5,6.659504258276699,1987-06-01,48.859937599123256,-94.59278298379458,3944
54,ON,5,6.659504258276699,1987-06-02,48.859937599123256,-94.59278298379458,3944
55,ON,5,6.659504258276699,1987-06-03,48.859937599123256,-94.59278298379458,3944
56,ON,5,6.659504258276699,1987-06-04,48.859937599123256,-94.59278298379458,3944
57,ON,5,6.659504258276699,1987-06-05,48.859937599123256,-94.59278298379458,3944
58,ON,5,6.659504258276699,1987-06-06,48.859937599123256,-94.59278298379458,3944
59,ON,5,6.659504258276699,1987-06-07,48.859937599123256,-94.59278298379458,3944
60,ON,5,6.659504258276699,1987-06-08,48.859937599123256,-94.59278298379458,3944
61,ON,5,6.659504258276699,1987-06-09,48.859937599123256,-94.59278298379458,3944
62,ON,5,6.659504258276699,1987-06-10,48.859937599123256,-94.59278298379458,3944
63,ON,5,6.659504258276699,1987-06-11,48.859937599123256,-94.59278298379458,3944
64,ON,5,6.659504258276699,1987-06-12,48.859937599123256,-94.59278298379458,3944
65,ON,5,6.659504258276699,1987-06-13,48.859937599123256,-94.59278298379458,3944
66,ON,5,6.659504258276699,1987-06-14,48.859937599123256,-94.59278298379458,3944
67,ON,5,6.659504258276699,1987-06-15,48.859937599123256,-94.59278298379458,3944
68,ON,5,6.659504258276699,1987-06-16,48.859937599123256,-94.59278298379458,3944
69,ON,5,6.659504258276699,1987-06-17,48.859937599123256,-94.59278298379458,3944
70,ON,5,6.659504258276699,1987-06-18,48.859937599123256,-94.59278298379458,3944
71,ON,5,6.659504258276699,1987-06-19,48.859937599123256,-94.59278298379458,3944
72,ON,5,6.659504258276699,1987-06-20,48.859937599123256,-94.59278298379458,3944
73,ON,5,6.659504258276699,1987-06-21,48.859937599123256,-94.59278298379458,3944
74,ON,5,6.659504258276699,1987-06-22,48.859937599123256,-94.59278298379458,3944
75,ON,5,6.659504258276699,1987-06-23,48.859937599123256,-94.59278298379458,3944
76,ON,5,6.659504258276699,1987-06-24,48.859937599123256,-94.59278298379458,3944
77,ON,5,6.659504258276699,1987-06-25,48.859937599123256,-94.59278298379458,3944
78,ON,5,6.659504258276699,1987-06-26,48.859937599123256,-94.59278298379458,3944
79,ON,5,6.659504258276699,1987-06-27,48.859937599123256,-94.59278298379458,3944
80,ON,5,6.659504258276699,1987-06-28,48.859937599123256,-94.59278298379458,3944
81,ON,5,6.659504258276699,1987-06-29,48.859937599123256,-94.59278298379458,3944
82,ON,5,6.659504258276699,1987-06-30,48.859937599123256,-94.59278298379458,3944
83,ON,5,6.659504258276699,1987-07-01,48.859937599123256,-94.59278298379458,3944
84,ON,5,6.659504258276699,1987-07-02,48.859937599123256,-94.59278298379458,3944
85,ON,5,6.659504258276699,1987-07-03,48.859937599123256,-94.59278298379458,3944
86,ON,5,6.659504258276699,1987-07-04,48.859937599123256,-94.59278298379458,3944
87,ON,5,6.659504258276699,1987-07-05,48.859937599123256,-94.59278298379458,3944
88,ON,5,6.659504258276699,1987-07-06,48.859937599123256,-94.59278298379458,3944
89,ON,5,6.659504258276699,1987-07-07,48.859937599123256,-94.59278298379458,3944
90,ON,5,6.659504258276699,1987-07-08,48.859937599123256,-94.59278298379458,3944
91,ON,5,6.659504258276699,1987-07-09,48.859937599123256,-94.59278298379458,3944
92,ON,5,6.659504258276699,1987-07-10,48.859937599123256,-94.59278298379458,3944
93,ON,5,6.659504258276699,1987-07-11,48.859937599123256,-94.59278298379458,3944
94,ON,5,6.659504258276699,1987-07-12,48.859937599123256,-94.59278298379458,3944
95,ON,5,6.659504258276699,1987-07-13,48.859937599123256,-94.59278298379458,3944
96,ON,5,6.659504258276699,1987-07-14,48.859937599123256,-94.59278298379458,3944
97,ON,5,6.659504258276699,1987-07-15,48.859937599123256,-94.59278298379458,3944
98,ON,5,6.659504258276699,1987-07-16,48.859937599123256,-94.59278298379458,3944
99,ON,5,6.659504258276699,1987-07-17,48.859937599123256,-94.59278298379458,3944
100,ON,5,6.659504258276699,1987-07-18,48.859937599123256,-94.59278298379458,3944
101,ON,5,6.659504258276699,1987-07-19,48.859937599123256,-94.59278298379458,3944
102,ON,5,6.659504258276699,1987-07-20,48.859937599123256,-94.59278298379458,3944
103,ON,5,6.659504258276699,1987-07-21,48.859937599123256,-94.59278298379458,3944
104,ON,5,6.659504258276699,1987-07-22,48.859937599123256,-94.59278298379458,3944
105,ON,5,6.659504258276699,1987-07-23,48.859937599123256,-94.59278298379458,3944
106,ON,5,6.659504258276699,1987-07-24,48.859937599123256,-94.59278298379458,3944
107,ON,5,6.659504258276699,1987-07-25,48.859937599123256,-94.59278298379458,3944
108,ON,5,6.659504258276699,1987-07-26,48.859937599123256,-94.59278298379458,3944
109,ON,5,6.659504258276699,1987-07-27,48.859937599123256,-94.59278298379458,3944
110,ON,5,6.659504258276699,1987-07-28,48.859937599123256,-94.59278298379458,3944
111,ON,5,6.659504258276699,1987-07-29,48.859937599123256,-94.59278298379458,3944
112,ON,5,6.659504258276699,1987-07-30,48.859937599123256,-94.59278298379458,3944
113,ON,5,6.659504258276699,1987-07-31,48.859937599123256,-94.59278298379458,3944
114,ON,5,6.659504258276699,1987-08-01,48.859937599123256,-94.59278298379458,3944
115,ON,5,6.659504258276699,1987-08-02,48.859937599123256,-94.59278298379458,3944
116,ON,5,6.659504258276699,1987-08-03,48.859937599123256,-94.59278298379458,3944
117,ON,5,6.659504258276699,1987-08-04,48.859937599123256,-94.59278298379458,3944
118,ON,5,6.659504258276699,1987-08-05,48.859937599123256,-94.59278298379458,3944
119,ON,5,6.659504258276699,1987-08-06,48.859937599123256,-94.59278298379458,3944
120,ON,5,6.659504258276699,1987-08-07,48.859937599123256,-94.59278298379458,3944
121,ON,5,6.659504258276699,1987-08-08,48.859937599123256,-94.59278298379458,3944
122,ON,5,6.659504258276699,1987-08-09,48.859937599123256,-94.59278298379458,3944
123,ON,5,6.659504258276699,1987-08-10,48.859937599123256,-94.59278298379458,3944
124,ON,5,6.659504258276699,1987-08-11,48.859937599123256,-94.59278298379458,3944
125,ON,5,6.659504258276699,1987-08-12,48.859937599123256,-94.59278298379458,3944
126,ON,5,6.659504258276699,1987-08-13,48.859937599123256,-94.59278298379458,3944
127,ON,5,6.659504258276699,1987-08-14,48.859937599123256,-94.59278298379458,3944
128,ON,5,6.659504258276699,1987-08-15,48.859937599123256,-94.59278298379458,3944
129,ON,5,6.659504258276699,1987-08-16,48.859937599123256,-94.59278298379458,3944
130,ON,5,6.659504258276699,1987-08-17,48.859937599123256,-94.59278298379458,3944
131,ON,5,6.659504258276699,1987-08-18,48.859937599123256,-94.59278298379458,3944
132,ON,5,6.659504258276699,1987-08-19,48.859937599123256,-94.59278298379458,3944
133,ON,5,6.659504258276699,1987-08-20,48.859937599123256,-94.59278298379458,3944
134,ON,5,6.659504258276699,1987-08-21,48.859937599123256,-94.59278298379458,3944
135,ON,5,6.659504258276699,1987-08-22,48.859937599123256,-94.59278298379458,3944
136,ON,5,6.659504258276699,1987-08-23,48.859937599123256,-94.59278298379458,3944
137,ON,5,6.659504258276699,1987-08-24,48.859937599123256,-94.59278298379458,3944
138,ON,5,6.659504258276699,1987-08-25,48.859937599123256,-94.59278298379458,3944
139,ON,5,6.659504258276699,1987-08-26,48.859937599123256,-94.59278298379458,3944
140,ON,5,6.659504258276699,1987-08-27,48.859937599123256,-94.59278298379458,3944
141,ON,5,6.659504258276699,1987-08-28,48.859937599123256,-94.59278298379458,3944
142,ON,5,6.659504258276699,1987-08-29,48.859937599123256,-94.59278298379458,3944
143,ON,5,6.659504258276699,1987-08-30,48.859937599123256,-94.59278298379458,3944
144,ON,5,6.659504258276699,1987-08-31,48.859937599123256,-94.59278298379458,3944
145,ON,5,6.659504258276699,1987-09-01,48.859937599123256,-94.59278298379458,3944
146,ON,5,6.659504258276699,1987-09-02,48.859937599123256,-94.59278298379458,3944
147,ON,5,6.659504258276699,1987-09-03,48.859937599123256,-94.59278298379458,3944
148,ON,5,6.659504258276699,1987-09-04,48.859937599123256,-94.59278298379458,3944
149,ON,5,6.659504258276699,1987-09-05,48.859937599123256,-94.59278298379458,3944
150,ON,5,6.659504258276699,1987-09-06,48.859937599123256,-94.59278298379458,3944
151,ON,5,6.659504258276699,1987-09-07,48.859937599123256,-94.59278298379458,3944
152,ON,5,6.659504258276699,1987-09-08,48.859937599123256,-94.59278298379458,3944
153,ON,5,6.659504258276699,1987-09-09,48.859937599123256,-94.59278298379458,3944
154,ON,5,6.659504258276699,1987-09-10,48.859937599123256,-94.59278298379458,3944
155,ON,5,6.659504258276699,1987-09-11,48.859937599123256,-94.59278298379458,3944
156,ON,5,6.659504258276699,1987-09-12,48.859937599123256,-94.59278298379458,3944
157,ON,5,6.659504258276699,1987-09-13,48.859937599123256,-94.59278298379458,3944
158,ON,5,6.659504258276699,1987-09-14,48.859937599123256,-94.59278298379458,3944
159,ON,5,6.659504258276699,1987-09-15,48.859937599123256,-94.59278298379458,3944
160,ON,5,6.659504258276699,1987-09-16,48.859937599123256,-94.59278298379458,3944
161,ON,5,6.659504258276699,1987-09-17,48.859937599123256,-94.59278298379458,3944
162,ON,5,6.659504258276699,1987-09-18,48.859937599123256,-94.59278298379458,3944
163,ON,5,6.659504258276699,1987-09-19,48.859937599123256,-94.59278298379458,3944
164,ON,5,6.659504258276699,1987-09-20,48.859937599123256,-94.59278298379458,3944
165,ON,5,6.659504258276699,1987-09-21,48.859937599123256,-94.59278298379458,3944
166,ON,5,6.659504258276699,1987-09-22,48.859937599123256,-94.59278298379458,3944
167,ON,5,6.659504258276699,1987-09-23,48.859937599123256,-94.59278298379458,3944
168,ON,5,6.659504258276699,1987-09-24,48.859937599123256,-94.59278298379458,3944
169,ON,5,6.659504258276699,1987-09-25,48.859937599123256,-94.59278298379458,3944
170,ON,5,6.659504258276699,1987-09-26,48.859937599123256,-94.59278298379458,3944
171,ON,5,6.659504258276699,1987-09-27,48.859937599123256,-94.59278298379458,3944
172,ON,5,6.659504258276699,1987-09-28,48.859937599123256,-94.59278298379458,3944
173,ON,5,6.659504258276699,1987-09-29,48.859937599123256,-94.59278298379458,3944
174,ON,5,6.659504258276699,1987-09-30,48.859937599123256,-94.59278298379458,3944
175,ON,5,6.659504258276699,1987-10-01,48.859937599123256,-94.59278298379458,3944
176,ON,5,6.659504258276699,1987-10-02,48.859937599123256,-94.59278298379458,3944
177,ON,5,6.659504258276699,1987-10-03,48.859937599123256,-94.59278298379458,3944
178,ON,5,6.659504258276699,1987-10-04,48.859937599123256,-94.59278298379458,3944
179,ON,5,6.659504258276699,1987-10-05,48.859937599123256,-94.59278298379458,3944
180,ON,5,6.659504258276699,1987-10-06,48.859937599123256,-94.59278298379458,3944
181,ON,5,6.659504258276699,1987-10-07,48.859937599123256,-94.59278298379458,3944
182,ON,5,6.659504258276699,1987-10-08,48.859937599123256,-94.59278298379458,3944
183,ON,5,6.659504258276699,1987-10-09,48.859937599123256,-94.59278298379458,3944
184,ON,5,6.659504258276699,1987-10-10,48.859937599123256,-94.59278298379458,3944
185,ON,5,6.659504258276699,1987-10-11,48.859937599123256,-94.59278298379458,3944
186,ON,5,6.659504258276699,1987-10-12,48.859937599123256,-94.59278298379458,3944
187,ON,5,6.659504258276699,1987-10-13,48.859937599123256,-94.59278298379458,3944
188,ON,5,6.659504258276699,1987-10-14,48.859937599123256,-94.59278298379458,3944
189,ON,5,6.659504258276699,1987-10-15,48.859937599123256,-94.59278298379458,3944
190,ON,5,6.659504258276699,1987-10-16,48.859937599123256,-94.59278298379458,3944
191,ON,5,6.659504258276699,1987-10-17,48.859937599123256,-94.59278298379458,3944
192,ON,5,6.659504258276699,1987-10-18,48.859937599123256,-94.59278298379458,3944
193,ON,5,6.659504258276699,1987-10-19,48.859937599123256,-94.59278298379458,3944
194,ON,5,6.659504258276699,1987-10-20,48.859937599123256,-94.59278298379458,3944
195,ON,5,6.659504258276699,1987-10-21,48.859937599123256,-94.59278298379458,3944
196,ON,5,6.659504258276699,1987-10-22,48.859937599123256,-94.59278298379458,3944
197,ON,5,6.659504258276699,1987-10-23,48.859937599123256,-94.59278298379458,3944
198,ON,5,6.659504258276699,1987-10-24,48.859937599123256,-94.59278298379458,3944
199,ON,5,6.659504258276699,1987-10-25,48.859937599123256,-94.59278298379458,3944
200,ON,5,6.659504258276699,1987-10-26,48.859937599123256,-94.59278298379458,3944
201,ON,5,6.659504258276699,1987-10-27,48.859937599123256,-94.59278298379458,3944
202,ON,5,6.659504258276699,1987-10-28,48.859937599123256,-94.59278298379458,3944
203,ON,5,6.659504258276699,1987-10-29,48.859937599123256,-94.59278298379458,3944
204,ON,5,6.659504258276699,1987-10-30,48.859937599123256,-94.59278298379458,3944
205,ON,5,6.659504258276699,1987-10-31,48.859937599123256,-94.59278298379458,3944
206,ON,5,4.254594996601941,1987-04-09,48.80312254167317,-94.6114997117924,3944
207,ON,5,4.254594996601941,1987-04-10,48.80312254167317,-94.6114997117924,3944
208,ON,5,4.254594996601941,1987-04-11,48.80312254167317,-94.6114997117924,3944
209,ON,5,4.254594996601941,1987-04-12,48.80312254167317,-94.6114997117924,3944
210,ON,5,4.254594996601941,1987-04-13,48.80312254167317,-94.6114997117924,3944
211,ON,5,4.254594996601941,1987-04-14,48.80312254167317,-94.6114997117924,3944
212,ON,5,4.254594996601941,1987-04-15,48.80312254167317,-94.6114997117924,3944
213,ON,5,4.254594996601941,1987-04-16,48.80312254167317,-94.6114997117924,3944
214,ON,5,4.254594996601941,1987-04-17,48.80312254167317,-94.6114997117924,3944
215,ON,5,4.254594996601941,1987-04-18,48.80312254167317,-94.6114997117924,3944
216,ON,5,4.254594996601941,1987-04-19,48.80312254167317,-94.6114997117924,3944
217,ON,5,4.254594996601941,1987-04-20,48.80312254167317,-94.6114997117924,3944
218,ON,5,4.254594996601941,1987-04-21,48.80312254167317,-94.6114997117924,3944
219,ON,5,4.254594996601941,1987-04-22,48.80312254167317,-94.6114997117924,3944
220,ON,5,4.254594996601941,1987-04-23,48.80312254167317,-94.6114997117924,3944
221,ON,5,4.254594996601941,1987-04-24,48.80312254167317,-94.6114997117924,3944
222,ON,5,4.254594996601941,1987-04-25,48.80312254167317,-94.6114997117924,3944
223,ON,5,4.254594996601941,1987-04-26,48.80312254167317,-94.6114997117924,3944
224,ON,5,4.254594996601941,1987-04-27,48.80312254167317,-94.6114997117924,3944
225,ON,5,4.254594996601941,1987-04-28,48.80312254167317,-94.6114997117924,3944
226,ON,5,4.254594996601941,1987-04-29,48.80312254167317,-94.6114997117924,3944
227,ON,5,4.254594996601941,1987-04-30,48.80312254167317,-94.6114997117924,3944
228,ON,5,4.254594996601941,1987-05-01,48.80312254167317,-94.6114997117924,3944
229,ON,5,4.254594996601941,1987-05-02,48.80312254167317,-94.6114997117924,3944
230,ON,5,4.254594996601941,1987-05-03,48.80312254167317,-94.6114997117924,3944
231,ON,5,4.254594996601941,1987-05-04,48.80312254167317,-94.6114997117924,3944
232,ON,5,4.254594996601941,1987-05-05,48.80312254167317,-94.6114997117924,3944
233,ON,5,4.254594996601941,1987-05-06,48.80312254167317,-94.6114997117924,3944
234,ON,5,4.254594996601941,1987-05-07,48.80312254167317,-94.6114997117924,3944
235,ON,5,4.254594996601941,1987-05-08,48.80312254167317,-94.6114997117924,3944
236,ON,5,4.254594996601941,1987-05-09,48.80312254167317,-94.6114997117924,3944
237,ON,5,4.254594996601941,1987-05-10,48.80312254167317,-94.6114997117924,3944
238,ON,5,4.254594996601941,1987-05-11,48.80312254167317,-94.6114997117924,3944
239,ON,5,4.254594996601941,1987-05-12,48.80312254167317,-94.6114997117924,3944
240,ON,5,4.254594996601941,1987-05-13,48.80312254167317,-94.6114997117924,3944
241,ON,5,4.254594996601941,1987-05-14,48.80312254167317,-94.6114997117924,3944
242,ON,5,4.254594996601941,1987-05-15,48.80312254167317,-94.6114997117924,3944
243,ON,5,4.254594996601941,1987-05-16,48.80312254167317,-94.6114997117924,3944
244,ON,5,4.254594996601941,1987-05-17,48.80312254167317,-94.6114997117924,3944
245,ON,5,4.254594996601941,1987-05-18,48.80312254167317,-94.6114997117924,3944
246,ON,5,4.254594996601941,1987-05-19,48.80312254167317,-94.6114997117924,3944
247,ON,5,4.254594996601941,1987-05-20,48.80312254167317,-94.6114997117924,3944
248,ON,5,4.254594996601941,1987-05-21,48.80312254167317,-94.6114997117924,3944
249,ON,5,4.254594996601941,1987-05-22,48.80312254167317,-94.6114997117924,3944
250,ON,5,4.254594996601941,1987-05-23,48.80312254167317,-94.6114997117924,3944
251,ON,5,4.254594996601941,1987-05-24,48.80312254167317,-94.6114997117924,3944
252,ON,5,4.254594996601941,1987-05-25,48.80312254167317,-94.6114997117924,3944
253,ON,5,4.254594996601941,1987-05-26,48.80312254167317,-94.6114997117924,3944
254,ON,5,4.254594996601941,1987-05-27,48.80312254167317,-94.6114997117924,3944
255,ON,5,4.254594996601941,1987-05-28,48.80312254167317,-94.6114997117924,3944
256,ON,5,4.254594996601941,1987-05-29,48.80312254167317,-94.6114997117924,3944
257,ON,5,4.254594996601941,1987-05-30,48.80312254167317,-94.6114997117924,3944
258,ON,5,4.254594996601941,1987-05-31,48.80312254167317,-94.6114997117924,3944
259,ON,5,4.254594996601941,1987-06-01,48.80312254167317,-94.6114997117924,3944
260,ON,5,4.254594996601941,1987-06-02,48.80312254167317,-94.6114997117924,3944
261,ON,5,4.254594996601941,1987-06-03,48.80312254167317,-94.6114997117924,3944
262,ON,5,4.254594996601941,1987-06-04,48.80312254167317,-94.6114997117924,3944
263,ON,5,4.254594996601941,1987-06-05,48.80312254167317,-94.6114997117924,3944
264,ON,5,4.254594996601941,1987-06-06,48.80312254167317,-94.6114997117924,3944
265,ON,5,4.254594996601941,1987-06-07,48.80312254167317,-94.6114997117924,3944
266,ON,5,4.254594996601941,1987-06-08,48.80312254167317,-94.6114997117924,3944
267,ON,5,4.254594996601941,1987-06-09,48.80312254167317,-94.6114997117924,3944
268,ON,5,4.254594996601941,1987-06-10,48.80312254167317,-94.6114997117924,3944
269,ON,5,4.254594996601941,1987-06-11,48.80312254167317,-94.6114997117924,3944
270,ON,5,4.254594996601941,1987-06-12,48.80312254167317,-94.6114997117924,3944
271,ON,5,4.254594996601941,1987-06-13,48.80312254167317,-94.6114997117924,3944
272,ON,5,4.254594996601941,1987-06-14,48.80312254167317,-94.6114997117924,3944
273,ON,5,4.254594996601941,1987-06-15,48.80312254167317,-94.6114997117924,3944
274,ON,5,4.254594996601941,1987-06-16,48.80312254167317,-94.6114997117924,3944
275,ON,5,4.254594996601941,1987-06-17,48.80312254167317,-94.6114997117924,3944
276,ON,5,4.254594996601941,1987-06-18,48.80312254167317,-94.6114997117924,3944
277,ON,5,4.254594996601941,1987-06-19,48.80312254167317,-94.6114997117924,3944
278,ON,5,4.254594996601941,1987-06-20,48.80312254167317,-94.6114997117924,3944
279,ON,5,4.254594996601941,1987-06-21,48.80312254167317,-94.6114997117924,3944
280,ON,5,4.254594996601941,1987-06-22,48.80312254167317,-94.6114997117924,3944
281,ON,5,4.254594996601941,1987-06-23,48.80312254167317,-94.6114997117924,3944
282,ON,5,4.254594996601941,1987-06-24,48.80312254167317,-94.6114997117924,3944
283,ON,5,4.254594996601941,1987-06-25,48.80312254167317,-94.6114997117924,3944
284,ON,5,4.254594996601941,1987-06-26,48.80312254167317,-94.6114997117924,3944
285,ON,5,4.254594996601941,1987-06-27,48.80312254167317,-94.6114997117924,3944
286,ON,5,4.254594996601941,1987-06-28,48.80312254167317,-94.6114997117924,3944
287,ON,5,4.254594996601941,1987-06-29,48.80312254167317,-94.6114997117924,3944
288,ON,5,4.254594996601941,1987-06-30,48.80312254167317,-94.6114997117924,3944
289,ON,5,4.254594996601941,1987-07-01,48.80312254167317,-94.6114997117924,3944
290,ON,5,4.254594996601941,1987-07-02,48.80312254167317,-94.6114997117924,3944
291,ON,5,4.254594996601941,1987-07-03,48.80312254167317,-94.6114997117924,3944
292,ON,5,4.254594996601941,1987-07-04,48.80312254167317,-94.6114997117924,3944
293,ON,5,4.254594996601941,1987-07-05,48.80312254167317,-94.6114997117924,3944
294,ON,5,4.254594996601941,1987-07-06,48.80312254167317,-94.6114997117924,3944
295,ON,5,4.254594996601941,1987-07-07,48.80312254167317,-94.6114997117924,3944
296,ON,5,4.254594996601941,1987-07-08,48.80312254167317,-94.6114997117924,3944
297,ON,5,4.254594996601941,1987-07-09,48.80312254167317,-94.6114997117924,3944
298,ON,5,4.254594996601941,1987-07-10,48.80312254167317,-94.6114997117924,3944
299,ON,5,4.254594996601941,1987-07-11,48.80312254167317,-94.6114997117924,3944
300,ON,5,4.254594996601941,1987-07-12,48.80312254167317,-94.6114997117924,3944
301,ON,5,4.254594996601941,1987-07-13,48.80312254167317,-94.6114997117924,3944
302,ON,5,4.254594996601941,1987-07-14,48.80312254167317,-94.6114997117924,3944
303,ON,5,4.254594996601941,1987-07-15,48.80312254167317,-94.6114997117924,3944
304,ON,5,4.254594996601941,1987-07-16,48.80312254167317,-94.6114997117924,3944
305,ON,5,4.254594996601941,1987-07-17,48.80312254167317,-94.6114997117924,3944
306,ON,5,4.254594996601941,1987-07-18,48.80312254167317,-94.6114997117924,3944
307,ON,5,4.254594996601941,1987-07-19,48.80312254167317,-94.6114997117924,3944
308,ON,5,4.254594996601941,1987-07-20,48.80312254167317,-94.6114997117924,3944
309,ON,5,4.254594996601941,1987-07-21,48.80312254167317,-94.6114997117924,3944
310,ON,5,4.254594996601941,1987-07-22,48.80312254167317,-94.6114997117924,3944
311,ON,5,4.254594996601941,1987-07-23,48.80312254167317,-94.6114997117924,3944
312,ON,5,4.254594996601941,1987-07-24,48.80312254167317,-94.6114997117924,3944
313,ON,5,4.254594996601941,1987-07-25,48.80312254167317,-94.6114997117924,3944
314,ON,5,4.254594996601941,1987-07-26,48.80312254167317,-94.6114997117924,3944
315,ON,5,4.254594996601941,1987-07-27,48.80312254167317,-94.6114997117924,3944
316,ON,5,4.254594996601941,1987-07-28,48.80312254167317,-94.6114997117924,3944
317,ON,5,4.254594996601941,1987-07-29,48.80312254167317,-94.6114997117924,3944
318,ON,5,4.254594996601941,1987-07-30,48.80312254167317,-94.6114997117924,3944
319,ON,5,4.254594996601941,1987-07-31,48.80312254167317,-94.6114997117924,3944
320,ON,5,4.254594996601941,1987-08-01,48.80312254167317,-94.6114997117924,3944
321,ON,5,4.254594996601941,1987-08-02,48.80312254167317,-94.6114997117924,3944
322,ON,5,4.254594996601941,1987-08-03,48.80312254167317,-94.6114997117924,3944
323,ON,5,4.254594996601941,1987-08-04,48.80312254167317,-94.6114997117924,3944
324,ON,5,4.254594996601941,1987-08-05,48.80312254167317,-94.6114997117924,3944
325,ON,5,4.254594996601941,1987-08-06,48.80312254167317,-94.6114997117924,3944
326,ON,5,4.254594996601941,1987-08-07,48.80312254167317,-94.6114997117924,3944
327,ON,5,4.254594996601941,1987-08-08,48.80312254167317,-94.6114997117924,3944
328,ON,5,4.254594996601941,1987-08-09,48.80312254167317,-94.6114997117924,3944
329,ON,5,4.254594996601941,1987-08-10,48.80312254167317,-94.6114997117924,3944
