x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,LOCAL_DATE,STATION_NAME,MAX_REL_HUMIDITY,MEAN_TEMPERATURE
-101.07611111111112,56.86388888888889,5061645,0,MB,2010-04-08 00:00:00,LYNN LAKE,,6.3
-101.07611111111112,56.86388888888889,5061645,54,MB,2010-04-09 00:00:00,LYNN LAKE,,4
-101.07611111111112,56.86388888888889,5061645,44,MB,2010-04-10 00:00:00,LYNN LAKE,,2.8
-101.07611111111112,56.86388888888889,5061645,0,MB,2010-04-11 00:00:00,LYNN LAKE,,3.1
-101.07611111111112,56.86388888888889,5061645,33,MB,2010-04-12 00:00:00,LYNN LAKE,,1.8
-101.07611111111112,56.86388888888889,5061645,39,MB,2010-04-13 00:00:00,LYNN LAKE,,4.6
-101.07611111111112,56.86388888888889,5061645,32,MB,2010-04-14 00:00:00,LYNN LAKE,,4.3
-101.07611111111112,56.86388888888889,5061645,54,MB,2010-04-15 00:00:00,LYNN LAKE,,3.8
-101.07611111111112,56.86388888888889,5061645,37,MB,2010-04-16 00:00:00,LYNN LAKE,,6.8
-101.07611111111112,56.86388888888889,5061645,37,MB,2010-04-17 00:00:00,LYNN LAKE,,9.2
-101.07611111111112,56.86388888888889,5061645,0,MB,2010-04-18 00:00:00,LYNN LAKE,,3
-101.07611111111112,56.86388888888889,5061645,0,MB,2010-04-19 00:00:00,LYNN LAKE,,3.1
-101.07611111111112,56.86388888888889,5061645,0,MB,2010-04-20 00:00:00,LYNN LAKE,,4.3
-101.07611111111112,56.86388888888889,5061645,0,MB,2010-04-21 00:00:00,LYNN LAKE,,9.2
-101.07611111111112,56.86388888888889,5061645,33,MB,2010-04-22 00:00:00,LYNN LAKE,,1.5
-101.07611111111112,56.86388888888889,5061645,48,MB,2010-04-23 00:00:00,LYNN LAKE,,-2.1
-101.07611111111112,56.86388888888889,5061645,46,MB,2010-04-24 00:00:00,LYNN LAKE,,-3.4
