Longitude,Latitude,SPEED_MAX_GUST,Province,Name,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,Climate ID,Date,Station ID
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-26.0,,2100880,2014-02-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-9.5,,2100880,2016-01-22 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,9.3,,2100880,1993-09-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-24.8,,2100880,1993-12-15 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-17.3,,2100880,1998-02-02 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,8.8,,2100880,1990-05-12 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-1.8,,2100880,1994-04-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,10.3,,2100880,2008-07-30 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-22.8,,2100880,2013-02-25 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-13.0,,2100880,2003-11-13 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,0.5,,2100880,2016-03-19 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,19.0,,2100880,1987-06-29 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,16.5,,2100880,1987-07-09 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-1.8,,2100880,2013-03-24 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-5.8,,2100880,2000-11-01 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,16.0,,2100880,2001-08-19 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-32.0,,2100880,2015-02-10 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,9.5,,2100880,1990-09-03 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-29.8,,2100880,2009-01-27 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,7.3,,2100880,2014-05-19 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,9.5,,2100880,1987-06-10 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-37.8,,2100880,1990-12-15 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-23.8,,2100880,2013-03-21 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-1.8,,2100880,1993-04-12 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-21.0,,2100880,1990-01-13 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-49.5,,2100880,1996-01-12 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,11.5,,2100880,2005-05-08 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,17.3,,2100880,1995-05-27 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-36.0,,2100880,1989-01-10 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-25.5,,2100880,1995-11-09 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,11.0,,2100880,1989-06-25 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-21.5,,2100880,2013-03-19 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,11.3,,2100880,2014-05-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,10.8,,2100880,1990-06-07 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,15.3,,2100880,2008-07-26 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,2.8,,2100880,1991-04-12 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-2.3,,2100880,2016-01-27 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,16.0,,2100880,1991-06-27 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,15.3,,2100880,1997-08-10 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,5.3,,2100880,2014-09-08 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,8.0,,2100880,2009-05-06 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-18.8,,2100880,2010-01-30 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-4.8,,2100880,2013-04-19 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,2.0,,2100880,2011-10-09 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,6.3,,2100880,2006-09-21 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,16.5,,2100880,2015-05-22 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-27.8,,2100880,2006-03-17 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-26.0,,2100880,2005-11-28 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,4.8,,2100880,2001-09-30 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,2.5,,2100880,2014-10-13 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,4.0,,2100880,1992-03-20 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-12.8,,2100880,1992-10-21 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-12.3,,2100880,2000-11-10 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-43.8,,2100880,1989-11-11 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,16.0,,2100880,1997-08-05 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,4.3,,2100880,2015-05-01 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,1.1,,2100880,2017-05-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,17.5,,2100880,2010-07-09 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-25.5,,2100880,1996-01-04 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-12.0,,2100880,2012-02-15 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-13.0,,2100880,2002-03-22 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,13.0,,2100880,2000-06-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,14.0,,2100880,2015-08-09 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-21.3,,2100880,1992-12-01 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,5.8,,2100880,2010-05-02 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,15.8,,2100880,1996-07-26 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-12.0,,2100880,2003-02-08 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-29.0,,2100880,1990-11-28 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,7.0,,2100880,2017-05-21 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-7.3,,2100880,2001-03-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,5.0,,2100880,1990-04-25 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,3.5,,2100880,1995-10-11 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,10.5,,2100880,2000-08-21 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,9.5,,2100880,2011-09-09 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-35.0,,2100880,2006-12-02 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,8.3,,2100880,1995-09-18 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,0.3,,2100880,2009-09-28 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-14.5,,2100880,2011-12-13 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-39.0,,2100880,1988-01-30 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-14.3,,2100880,2004-12-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,12.5,,2100880,2003-06-22 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,14.5,,2100880,1997-08-01 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,13.3,,2100880,1997-08-02 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,3.5,,2100880,1995-04-17 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-9.3,,2100880,2007-11-28 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,10.3,,2100880,2008-06-06 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-31.5,,2100880,1993-11-30 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-15.8,,2100880,2000-01-25 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,5.5,,2100880,1998-04-25 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-7.0,,2100880,1994-10-28 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-11.0,,2100880,2001-01-04 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-19.3,,2100880,1993-03-16 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-7.8,,2100880,2014-11-20 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,8.3,,2100880,2008-08-30 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-41.0,,2100880,2004-12-30 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,14.0,,2100880,1997-07-15 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,14.8,,2100880,2008-08-15 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-27.0,,2100880,2017-01-11 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-26.3,,2100880,1987-12-07 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,5.3,,2100880,2008-10-02 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-20.3,,2100880,2016-12-05 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-14.0,,2100880,2007-11-05 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,,,2100880,2012-03-04 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,10.5,,2100880,2001-09-03 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,4.8,,2100880,1995-04-24 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,8.5,,2100880,1998-05-11 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,10.3,,2100880,2012-06-01 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-48.5,,2100880,1990-01-29 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-13.0,,2100880,2017-03-15 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-6.8,,2100880,1988-10-24 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,13.5,,2100880,1998-07-27 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,19.0,,2100880,2013-08-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-1.0,,2100880,2009-04-15 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-14.3,,2100880,2004-11-05 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-22.8,,2100880,2004-02-28 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,13.0,,2100880,1989-08-25 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,17.0,,2100880,1995-09-23 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-9.5,,2100880,1988-03-14 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,14.5,,2100880,1993-06-16 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,4.5,,2100880,2002-10-21 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,1.8,,2100880,2013-03-30 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,2.3,,2100880,1991-04-15 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-19.3,,2100880,1999-11-05 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,5.3,,2100880,2007-04-20 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-12.8,,2100880,1997-11-13 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-7.3,,2100880,2013-04-20 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,15.0,,2100880,1999-06-22 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,13.3,,2100880,2004-05-25 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-23.3,,2100880,2007-03-08 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,8.0,,2100880,1999-05-16 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-22.0,,2100880,2009-01-31 00:00:00,1868
-137.3108347222222,62.8300025,,YT,PELLY RANCH,-3.3,,2100880,2000-11-21 00:00:00,1868
