Longitude,Latitude,Province,Climate ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,Name,MEAN_TEMPERATURE,Date,Station ID
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,3.8,2021-03-25 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-9.8,2013-12-11 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-5.0,2009-10-13 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,13.8,2013-06-04 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,8.0,2007-09-23 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,1988-12-21 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2020-02-12 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,5.3,2003-10-10 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2008-08-18 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,15.8,1988-07-13 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,6.5,2015-03-22 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-5.5,2015-11-21 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,3.8,2002-10-19 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,17.0,2006-07-19 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,12.0,1991-09-23 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-11.5,1992-12-07 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-4.0,1993-02-06 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,9.5,1991-06-17 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,12.3,2007-06-12 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,2.5,2021-02-03 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2015-11-01 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2008-08-17 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,8.5,1994-04-19 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,4.0,1997-02-17 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,18.0,1993-07-28 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,3.5,1991-01-13 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,16.5,2019-06-04 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,9.0,2002-04-14 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,2.3,1991-02-22 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,3.3,1990-01-09 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2008-04-25 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,10.5,2022-05-31 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,5.3,1990-04-26 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,19.0,1989-07-23 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,21.8,2021-07-05 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,0.5,1995-11-27 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,1.8,2004-02-20 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,15.3,2013-06-25 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,5.0,2004-03-23 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,2.0,1992-11-19 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,8.0,2010-09-17 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-6.8,1991-01-19 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,1988-12-15 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2021-02-12 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,14.3,2012-07-23 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,11.8,1996-05-28 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,21.5,2010-07-10 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2021-03-02 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,18.0,2001-05-23 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2011-04-22 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-6.3,2020-02-19 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,18.0,2020-06-25 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,3.3,2009-04-15 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2011-07-09 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,1987-09-15 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2013-02-28 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-3.3,1997-01-10 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-15.5,1991-01-08 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,3.8,1999-04-08 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,18.8,2021-06-01 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,16.3,1988-08-16 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-7.5,1992-11-25 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,1.8,2002-11-14 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,10.8,2015-05-17 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-0.5,2007-11-12 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,8.3,1999-05-17 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,12.0,2010-09-29 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,14.8,1987-09-25 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,10.0,2008-10-05 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,4.5,2010-11-08 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,9.0,1991-09-18 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,-4.8,1994-12-12 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,,2021-04-14 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,10.3,2014-10-23 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,11.5,1994-06-04 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,6.3,2000-03-29 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,8.3,1997-05-22 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,9.8,2001-09-07 00:00:00,1386
-115.46058333333332,49.523916666666665,BC,1153034,,,FT STEELE DANDY CRK,5.8,1997-02-16 00:00:00,1386
