Longitude,Latitude,Province,Climate ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,Name,MEAN_TEMPERATURE,Date,Station ID
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,2.5,1994-04-02 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,8.5,1998-09-18 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,12.8,1988-08-23 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,,2016-02-09 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,11.0,1994-05-25 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,14.3,1987-09-01 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,15.3,2003-07-31 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,9.8,1999-08-15 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,-10.5,2000-02-01 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,8.8,2004-07-04 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,-1.8,2002-01-12 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,-29.0,1996-12-27 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,-0.8,2012-02-22 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,5.8,2007-10-22 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,6.0,1998-04-27 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,8.5,2005-06-23 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,6.3,2010-01-12 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,,2012-02-12 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,7.5,2015-10-08 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,-14.3,2006-02-15 00:00:00,3209
-115.12001666666669,50.71250555555556,AB,3053604,,,KANANASKIS POCATERRA,7.0,1999-04-18 00:00:00,3209
