x,y,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,LOCAL_DATE,CLIMATE_IDENTIFIER,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-130.01055666666667,58.428335,,-8.2,1992-12-01 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-12.6,1992-12-03 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-8.1,1992-12-04 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-19,1992-12-05 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-15.5,1992-12-07 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-16.7,1992-12-08 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-18,1992-12-09 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-16.9,1992-12-10 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-21.4,1992-12-11 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-17.8,1992-12-12 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-6.2,1992-12-13 00:00:00,1192340,DEASE LAKE,BC,59
-130.01055666666667,58.428335,,-4.6,1992-12-14 00:00:00,1192340,DEASE LAKE,BC,
-130.01055666666667,58.428335,,-6.9,1992-12-15 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-29.8,1992-12-17 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-22.9,1992-12-18 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-26.4,1992-12-19 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-23.6,1992-12-20 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-24.5,1992-12-21 00:00:00,1192340,DEASE LAKE,BC,0
-130.01055666666667,58.428335,,-32.2,1992-12-22 00:00:00,1192340,DEASE LAKE,BC,0
