x,y,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,LOCAL_DATE,CLIMATE_IDENTIFIER,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-109.9475,52.33278888888889,,13.8,2007-08-22 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,12.8,2008-09-19 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,15.8,2009-06-28 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-16.3,2015-02-04 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,19.5,2013-07-18 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,15.8,2008-05-17 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,6.3,2011-05-23 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,0.5,2011-12-06 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,15,2013-05-14 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,18,2010-06-22 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,18,2007-09-04 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-6.8,2014-12-31 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-5,2011-11-04 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-10,2008-02-23 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-0.5,2018-11-15 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,14.3,2007-06-19 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,8.8,2008-04-28 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,18.8,2010-08-11 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,7.5,2013-09-19 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,16,2010-08-12 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,17.3,2011-08-25 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-13.5,2011-01-02 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,14.3,2013-05-28 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,18.3,2011-08-03 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,13,2010-10-03 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,6.5,2010-11-02 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-0.5,2009-04-01 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,18.8,2011-09-08 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,2.8,2012-04-19 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,12.5,2008-08-22 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,20.5,2009-09-19 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,8.8,2010-09-11 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,0,2014-11-06 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-0.3,2011-04-19 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,2.5,2009-11-03 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-8.5,2011-01-25 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-10.3,2013-03-07 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,16,2014-06-22 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-16,2015-02-09 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,18.5,2012-07-02 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,13.8,2014-05-25 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,10.8,2013-08-06 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,19.8,2011-08-13 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,13.5,2011-07-01 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,22.3,2009-06-25 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,15.8,2013-09-15 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-13.8,2013-11-19 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,9.5,2014-04-30 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,19.5,2014-08-04 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,5.3,2007-09-13 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,18.3,2012-06-30 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-4,2011-12-27 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,4.8,2015-05-06 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-8,2007-11-22 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,18,2009-07-05 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-19.8,2012-12-07 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-17.3,2013-11-10 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-5.8,2012-10-22 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,11,2012-09-19 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-25.3,2011-02-25 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-4.5,2011-12-21 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,15.5,2010-07-18 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-7.5,2012-01-02 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-3.5,2008-12-05 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,16,2014-08-09 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,12.3,2012-08-24 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,17.5,2012-09-09 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,2.3,2012-04-28 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,4.3,2010-04-24 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,13.8,2009-08-16 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-10,2009-03-25 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,13.3,2011-06-16 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,21.3,2011-08-22 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-5.5,2014-01-13 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,14.3,2013-09-20 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,13,2011-06-18 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-4.8,2016-12-20 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-8.8,2011-12-04 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-4,2009-11-23 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-1,2011-02-11 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,14.8,2010-07-02 00:00:00,4044850,MACKLIN,SK,
-109.9475,52.33278888888889,,-9,2008-02-18 00:00:00,4044850,MACKLIN,SK,
