x,y,MAX_REL_HUMIDITY,LOCAL_DATE,STATION_NAME,SPEED_MAX_GUST,MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,PROVINCE_CODE
-120.44194444444445,50.702222222222225,86,1992-12-01 00:00:00,KAMLOOPS A,0,-3.1,1163780,BC
-120.44194444444445,50.702222222222225,92,1992-12-05 00:00:00,KAMLOOPS A,0,-7.1,1163780,BC
-120.44194444444445,50.702222222222225,79,1992-12-06 00:00:00,KAMLOOPS A,0,-5.1,1163780,BC
-120.44194444444445,50.702222222222225,93,1992-12-08 00:00:00,KAMLOOPS A,0,-1.8,1163780,BC
-120.44194444444445,50.702222222222225,100,1992-12-09 00:00:00,KAMLOOPS A,0,-2.5,1163780,BC
-120.44194444444445,50.702222222222225,100,1992-12-17 00:00:00,KAMLOOPS A,82,-7.7,1163780,BC
-120.44194444444445,50.702222222222225,100,1992-12-21 00:00:00,KAMLOOPS A,0,-7.9,1163780,BC
-120.44194444444445,50.702222222222225,93,1992-12-23 00:00:00,KAMLOOPS A,0,-1.7,1163780,BC
-120.44194444444445,50.702222222222225,100,1992-12-25 00:00:00,KAMLOOPS A,0,-7.3,1163780,BC
-120.44194444444445,50.702222222222225,100,1992-12-26 00:00:00,KAMLOOPS A,0,-4.4,1163780,BC
-120.44194444444445,50.702222222222225,65,1992-12-30 00:00:00,KAMLOOPS A,43,-17.5,1163780,BC
-120.44194444444445,50.702222222222225,77,1992-12-31 00:00:00,KAMLOOPS A,0,-18.9,1163780,BC
-120.44194444444445,50.702222222222225,77,1993-01-01 00:00:00,KAMLOOPS A,0,-20.3,1163780,BC
-120.44194444444445,50.702222222222225,92,1993-01-04 00:00:00,KAMLOOPS A,41,-11.5,1163780,BC
-120.44194444444445,50.702222222222225,76,1993-01-06 00:00:00,KAMLOOPS A,0,-23.3,1163780,BC
-120.44194444444445,50.702222222222225,84,1993-01-08 00:00:00,KAMLOOPS A,0,-16.3,1163780,BC
-120.44194444444445,50.702222222222225,84,1993-01-09 00:00:00,KAMLOOPS A,0,-19.2,1163780,BC
-120.44194444444445,50.702222222222225,92,1993-01-10 00:00:00,KAMLOOPS A,0,-22,1163780,BC
-120.44194444444445,50.702222222222225,84,1993-01-11 00:00:00,KAMLOOPS A,0,-22.3,1163780,BC
-120.44194444444445,50.702222222222225,77,1993-01-14 00:00:00,KAMLOOPS A,0,-17.3,1163780,BC
-120.44194444444445,50.702222222222225,78,1993-01-15 00:00:00,KAMLOOPS A,0,-18.2,1163780,BC
-120.44194444444445,50.702222222222225,92,1993-01-16 00:00:00,KAMLOOPS A,0,-13.9,1163780,BC
-120.44194444444445,50.702222222222225,85,1993-01-18 00:00:00,KAMLOOPS A,0,-10.5,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-01-21 00:00:00,KAMLOOPS A,0,-3.7,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-01-25 00:00:00,KAMLOOPS A,0,-2.2,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-01-27 00:00:00,KAMLOOPS A,0,1.1,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-01-28 00:00:00,KAMLOOPS A,0,1.4,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-01-29 00:00:00,KAMLOOPS A,0,1.6,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-01-30 00:00:00,KAMLOOPS A,0,3.3,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-02-01 00:00:00,KAMLOOPS A,0,-1,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-02-02 00:00:00,KAMLOOPS A,0,0.2,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-02-03 00:00:00,KAMLOOPS A,0,-1.4,1163780,BC
-120.44194444444445,50.702222222222225,86,1993-02-04 00:00:00,KAMLOOPS A,0,-0.1,1163780,BC
-120.44194444444445,50.702222222222225,86,1993-02-05 00:00:00,KAMLOOPS A,0,1.7,1163780,BC
-120.44194444444445,50.702222222222225,53,1993-02-15 00:00:00,KAMLOOPS A,50,-5.4,1163780,BC
-120.44194444444445,50.702222222222225,78,1993-02-17 00:00:00,KAMLOOPS A,0,-11.1,1163780,BC
-120.44194444444445,50.702222222222225,85,1993-02-19 00:00:00,KAMLOOPS A,0,-8.5,1163780,BC
-120.44194444444445,50.702222222222225,67,1993-02-21 00:00:00,KAMLOOPS A,0,-6.2,1163780,BC
-120.44194444444445,50.702222222222225,67,1993-02-22 00:00:00,KAMLOOPS A,0,-8.3,1163780,BC
-120.44194444444445,50.702222222222225,72,1993-02-23 00:00:00,KAMLOOPS A,0,-8.6,1163780,BC
-120.44194444444445,50.702222222222225,84,1993-02-24 00:00:00,KAMLOOPS A,0,-11.2,1163780,BC
-120.44194444444445,50.702222222222225,81,1993-02-25 00:00:00,KAMLOOPS A,0,-9.9,1163780,BC
-120.44194444444445,50.702222222222225,92,1993-02-26 00:00:00,KAMLOOPS A,0,-8.9,1163780,BC
-120.44194444444445,50.702222222222225,68,1993-02-27 00:00:00,KAMLOOPS A,,-0.6,1163780,BC
-120.44194444444445,50.702222222222225,60,1993-03-01 00:00:00,KAMLOOPS A,37,4.7,1163780,BC
-120.44194444444445,50.702222222222225,86,1993-03-02 00:00:00,KAMLOOPS A,0,2,1163780,BC
-120.44194444444445,50.702222222222225,75,1993-03-03 00:00:00,KAMLOOPS A,37,4.6,1163780,BC
-120.44194444444445,50.702222222222225,81,1993-03-04 00:00:00,KAMLOOPS A,0,8.5,1163780,BC
-120.44194444444445,50.702222222222225,81,1993-03-05 00:00:00,KAMLOOPS A,,6,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-03-06 00:00:00,KAMLOOPS A,41,8.3,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-03-07 00:00:00,KAMLOOPS A,0,4.1,1163780,BC
-120.44194444444445,50.702222222222225,63,1993-03-10 00:00:00,KAMLOOPS A,0,1.2,1163780,BC
-120.44194444444445,50.702222222222225,68,1993-03-11 00:00:00,KAMLOOPS A,0,0.9,1163780,BC
-120.44194444444445,50.702222222222225,68,1993-03-12 00:00:00,KAMLOOPS A,0,2.4,1163780,BC
-120.44194444444445,50.702222222222225,79,1993-03-13 00:00:00,KAMLOOPS A,0,1.7,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-03-14 00:00:00,KAMLOOPS A,0,-0.1,1163780,BC
-120.44194444444445,50.702222222222225,73,1993-03-16 00:00:00,KAMLOOPS A,0,-3.4,1163780,BC
-120.44194444444445,50.702222222222225,65,1993-03-20 00:00:00,KAMLOOPS A,0,7.9,1163780,BC
-120.44194444444445,50.702222222222225,81,1993-03-21 00:00:00,KAMLOOPS A,78,8.7,1163780,BC
-120.44194444444445,50.702222222222225,66,1993-03-22 00:00:00,KAMLOOPS A,46,11.2,1163780,BC
-120.44194444444445,50.702222222222225,80,1993-03-26 00:00:00,KAMLOOPS A,0,5,1163780,BC
-120.44194444444445,50.702222222222225,74,1993-03-27 00:00:00,KAMLOOPS A,0,5.7,1163780,BC
-120.44194444444445,50.702222222222225,74,1993-03-29 00:00:00,KAMLOOPS A,0,5.9,1163780,BC
-120.44194444444445,50.702222222222225,80,1993-03-30 00:00:00,KAMLOOPS A,0,6,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-03-31 00:00:00,KAMLOOPS A,0,6.4,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-04-01 00:00:00,KAMLOOPS A,0,7.7,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-04-02 00:00:00,KAMLOOPS A,56,8.7,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-04-03 00:00:00,KAMLOOPS A,0,6.8,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-04-04 00:00:00,KAMLOOPS A,0,6.8,1163780,BC
-120.44194444444445,50.702222222222225,80,1993-04-05 00:00:00,KAMLOOPS A,0,7.3,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-04-07 00:00:00,KAMLOOPS A,0,9.2,1163780,BC
-120.44194444444445,50.702222222222225,86,1993-04-10 00:00:00,KAMLOOPS A,0,7.7,1163780,BC
-120.44194444444445,50.702222222222225,80,1993-04-11 00:00:00,KAMLOOPS A,0,8.7,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-04-12 00:00:00,KAMLOOPS A,0,9.4,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-04-14 00:00:00,KAMLOOPS A,0,7.9,1163780,BC
-120.44194444444445,50.702222222222225,81,1993-04-15 00:00:00,KAMLOOPS A,0,9,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-04-16 00:00:00,KAMLOOPS A,0,8.5,1163780,BC
-120.44194444444445,50.702222222222225,70,1993-04-17 00:00:00,KAMLOOPS A,0,11.2,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-04-18 00:00:00,KAMLOOPS A,0,11.7,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-04-19 00:00:00,KAMLOOPS A,0,11.3,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-04-20 00:00:00,KAMLOOPS A,48,11.2,1163780,BC
-120.44194444444445,50.702222222222225,76,1993-04-21 00:00:00,KAMLOOPS A,,12.4,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-04-22 00:00:00,KAMLOOPS A,33,9.6,1163780,BC
-120.44194444444445,50.702222222222225,70,1993-04-24 00:00:00,KAMLOOPS A,37,11.5,1163780,BC
-120.44194444444445,50.702222222222225,70,1993-04-27 00:00:00,KAMLOOPS A,46,10.5,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-04-28 00:00:00,KAMLOOPS A,0,4.9,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-04-29 00:00:00,KAMLOOPS A,0,10.3,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-04-30 00:00:00,KAMLOOPS A,37,12.9,1163780,BC
-120.44194444444445,50.702222222222225,81,1993-05-02 00:00:00,KAMLOOPS A,39,9.8,1163780,BC
-120.44194444444445,50.702222222222225,81,1993-05-03 00:00:00,KAMLOOPS A,0,10.6,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-05-04 00:00:00,KAMLOOPS A,,15.2,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-05-06 00:00:00,KAMLOOPS A,0,13.6,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-05-07 00:00:00,KAMLOOPS A,0,10.8,1163780,BC
-120.44194444444445,50.702222222222225,82,1993-05-12 00:00:00,KAMLOOPS A,0,22.6,1163780,BC
-120.44194444444445,50.702222222222225,72,1993-05-13 00:00:00,KAMLOOPS A,70,23.2,1163780,BC
-120.44194444444445,50.702222222222225,72,1993-05-16 00:00:00,KAMLOOPS A,0,20.6,1163780,BC
-120.44194444444445,50.702222222222225,67,1993-05-19 00:00:00,KAMLOOPS A,82,20.9,1163780,BC
-120.44194444444445,50.702222222222225,64,1993-05-20 00:00:00,KAMLOOPS A,46,21,1163780,BC
-120.44194444444445,50.702222222222225,77,1993-05-21 00:00:00,KAMLOOPS A,0,18.1,1163780,BC
-120.44194444444445,50.702222222222225,88,1993-05-30 00:00:00,KAMLOOPS A,0,15,1163780,BC
-120.44194444444445,50.702222222222225,94,1993-06-01 00:00:00,KAMLOOPS A,0,18.5,1163780,BC
-120.44194444444445,50.702222222222225,94,1993-06-02 00:00:00,KAMLOOPS A,0,17.1,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-06-03 00:00:00,KAMLOOPS A,,16.5,1163780,BC
-120.44194444444445,50.702222222222225,76,1993-06-10 00:00:00,KAMLOOPS A,0,14.7,1163780,BC
-120.44194444444445,50.702222222222225,94,1993-06-12 00:00:00,KAMLOOPS A,33,13.9,1163780,BC
-120.44194444444445,50.702222222222225,94,1993-06-14 00:00:00,KAMLOOPS A,0,18,1163780,BC
-120.44194444444445,50.702222222222225,100,1993-06-15 00:00:00,KAMLOOPS A,37,17.8,1163780,BC
-120.44194444444445,50.702222222222225,77,1993-06-16 00:00:00,KAMLOOPS A,0,19.8,1163780,BC
-120.44194444444445,50.702222222222225,88,1993-06-17 00:00:00,KAMLOOPS A,0,20.2,1163780,BC
-120.44194444444445,50.702222222222225,52,1993-06-19 00:00:00,KAMLOOPS A,0,22.2,1163780,BC
-120.44194444444445,50.702222222222225,76,1993-06-22 00:00:00,KAMLOOPS A,37,13.4,1163780,BC
-120.44194444444445,50.702222222222225,93,1993-06-23 00:00:00,KAMLOOPS A,44,13.9,1163780,BC
-120.44194444444445,50.702222222222225,87,1993-06-24 00:00:00,KAMLOOPS A,0,17.6,1163780,BC
-120.44194444444445,50.702222222222225,82,1993-06-26 00:00:00,KAMLOOPS A,46,20.5,1163780,BC
-120.44194444444445,50.702222222222225,88,1993-06-29 00:00:00,KAMLOOPS A,0,18.4,1163780,BC
-120.44194444444445,50.702222222222225,88,1993-06-30 00:00:00,KAMLOOPS A,0,17.1,1163780,BC
-120.44194444444445,50.702222222222225,82,1993-07-01 00:00:00,KAMLOOPS A,37,17.5,1163780,BC
-120.44194444444445,50.702222222222225,94,1993-07-02 00:00:00,KAMLOOPS A,0,19.6,1163780,BC
