Longitude,Latitude,MAX_REL_HUMIDITY,Climate ID,Date,MEAN_TEMPERATURE,Name,Province,SPEED_MAX_GUST,Station ID
-104.48333333333332,58.083333333333336,,4061570,1997-04-12 00:00:00,-4.5,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2004-07-02 00:00:00,13.9,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2009-10-01 00:00:00,4.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2022-09-05 00:00:00,18.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1994-02-17 00:00:00,-28.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1991-05-26 00:00:00,7.3,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1998-07-26 00:00:00,17.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1993-08-18 00:00:00,15.8,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1993-09-29 00:00:00,0.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2014-12-08 00:00:00,-18.8,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2000-02-10 00:00:00,-24.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1996-03-07 00:00:00,-23.3,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2009-11-13 00:00:00,-9.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2007-02-20 00:00:00,-26.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2000-04-19 00:00:00,1.5,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2013-04-30 00:00:00,-12.5,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1995-03-15 00:00:00,-12.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1989-09-26 00:00:00,7.3,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2017-11-22 00:00:00,-17.5,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2004-11-18 00:00:00,-5.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2018-02-05 00:00:00,-29.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2004-05-12 00:00:00,-5.5,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2008-11-19 00:00:00,-19.5,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2022-09-10 00:00:00,9.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1997-12-08 00:00:00,-14.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,1996-11-17 00:00:00,-16.0,CIGAR LAKE,SK,,4406
-104.48333333333332,58.083333333333336,,4061570,2011-10-26 00:00:00,0.3,CIGAR LAKE,SK,,4406
