x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MEAN_TEMPERATURE,PROVINCE_CODE,STATION_NAME,MAX_REL_HUMIDITY,LOCAL_DATE
-106.71888916666667,52.173611111111114,4057165,0,,SK,SASKATOON RCS,,2008-12-02 00:00:00
-106.71888916666667,52.173611111111114,4057165,46,-11,SK,SASKATOON RCS,90,2008-12-03 00:00:00
-106.71888916666667,52.173611111111114,4057165,41,-11.5,SK,SASKATOON RCS,75,2008-12-04 00:00:00
-106.71888916666667,52.173611111111114,4057165,43,-8.9,SK,SASKATOON RCS,95,2008-12-05 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-13.7,SK,SASKATOON RCS,92,2008-12-06 00:00:00
-106.71888916666667,52.173611111111114,4057165,37,-14.2,SK,SASKATOON RCS,95,2008-12-07 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-13.1,SK,SASKATOON RCS,90,2008-12-08 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-18,SK,SASKATOON RCS,88,2008-12-09 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-15.1,SK,SASKATOON RCS,89,2008-12-10 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-11.7,SK,SASKATOON RCS,92,2008-12-11 00:00:00
-106.71888916666667,52.173611111111114,4057165,39,-9,SK,SASKATOON RCS,93,2008-12-12 00:00:00
-106.71888916666667,52.173611111111114,4057165,43,-26,SK,SASKATOON RCS,83,2008-12-13 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-32.5,SK,SASKATOON RCS,74,2008-12-14 00:00:00
-106.71888916666667,52.173611111111114,4057165,35,-27.2,SK,SASKATOON RCS,76,2008-12-15 00:00:00
-106.71888916666667,52.173611111111114,4057165,37,-23.9,SK,SASKATOON RCS,84,2008-12-16 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-25.8,SK,SASKATOON RCS,85,2008-12-17 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-25.3,SK,SASKATOON RCS,84,2008-12-18 00:00:00
-106.71888916666667,52.173611111111114,4057165,33,-24.6,SK,SASKATOON RCS,82,2008-12-19 00:00:00
-106.71888916666667,52.173611111111114,4057165,39,-27.5,SK,SASKATOON RCS,79,2008-12-20 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-32.4,SK,SASKATOON RCS,76,2008-12-21 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-30.6,SK,SASKATOON RCS,79,2008-12-22 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-30.9,SK,SASKATOON RCS,81,2008-12-23 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-24.4,SK,SASKATOON RCS,83,2008-12-24 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-23.7,SK,SASKATOON RCS,84,2008-12-25 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-23.7,SK,SASKATOON RCS,86,2008-12-26 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-21.6,SK,SASKATOON RCS,85,2008-12-27 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-16.8,SK,SASKATOON RCS,92,2008-12-28 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-26.3,SK,SASKATOON RCS,84,2008-12-29 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-26,SK,SASKATOON RCS,83,2008-12-30 00:00:00
-106.71888916666667,52.173611111111114,4057165,56,-23.2,SK,SASKATOON RCS,88,2008-12-31 00:00:00
-106.71888916666667,52.173611111111114,4057165,37,-22.8,SK,SASKATOON RCS,84,2009-01-01 00:00:00
-106.71888916666667,52.173611111111114,4057165,35,-20.5,SK,SASKATOON RCS,87,2009-01-02 00:00:00
-106.71888916666667,52.173611111111114,4057165,35,-30.6,SK,SASKATOON RCS,83,2009-01-03 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-34.1,SK,SASKATOON RCS,77,2009-01-04 00:00:00
-106.71888916666667,52.173611111111114,4057165,37,-22.3,SK,SASKATOON RCS,85,2009-01-05 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-19,SK,SASKATOON RCS,85,2009-01-06 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-21.5,SK,SASKATOON RCS,84,2009-01-07 00:00:00
-106.71888916666667,52.173611111111114,4057165,44,-20.8,SK,SASKATOON RCS,85,2009-01-08 00:00:00
-106.71888916666667,52.173611111111114,4057165,39,-19.4,SK,SASKATOON RCS,86,2009-01-09 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-14.6,SK,SASKATOON RCS,90,2009-01-10 00:00:00
-106.71888916666667,52.173611111111114,4057165,59,-12.6,SK,SASKATOON RCS,95,2009-01-11 00:00:00
-106.71888916666667,52.173611111111114,4057165,33,-19.6,SK,SASKATOON RCS,85,2009-01-12 00:00:00
-106.71888916666667,52.173611111111114,4057165,41,-23,SK,SASKATOON RCS,85,2009-01-13 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-29.8,SK,SASKATOON RCS,82,2009-01-14 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-21.8,SK,SASKATOON RCS,92,2009-01-15 00:00:00
-106.71888916666667,52.173611111111114,4057165,56,-7.2,SK,SASKATOON RCS,95,2009-01-16 00:00:00
-106.71888916666667,52.173611111111114,4057165,50,-3.8,SK,SASKATOON RCS,93,2009-01-17 00:00:00
-106.71888916666667,52.173611111111114,4057165,52,1.5,SK,SASKATOON RCS,76,2009-01-18 00:00:00
-106.71888916666667,52.173611111111114,4057165,41,-7.5,SK,SASKATOON RCS,87,2009-01-19 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-9,SK,SASKATOON RCS,87,2009-01-20 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-12.4,SK,SASKATOON RCS,95,2009-01-21 00:00:00
-106.71888916666667,52.173611111111114,4057165,57,-15.9,SK,SASKATOON RCS,94,2009-01-22 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-27.9,SK,SASKATOON RCS,81,2009-01-23 00:00:00
-106.71888916666667,52.173611111111114,4057165,35,-29.2,SK,SASKATOON RCS,80,2009-01-24 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-28.9,SK,SASKATOON RCS,76,2009-01-25 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-28.3,SK,SASKATOON RCS,77,2009-01-26 00:00:00
-106.71888916666667,52.173611111111114,4057165,37,-15.9,SK,SASKATOON RCS,96,2009-01-27 00:00:00
-106.71888916666667,52.173611111111114,4057165,35,-10.1,SK,SASKATOON RCS,96,2009-01-28 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-11.8,SK,SASKATOON RCS,94,2009-01-29 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-2.4,SK,SASKATOON RCS,97,2009-01-30 00:00:00
-106.71888916666667,52.173611111111114,4057165,69,-2.3,SK,SASKATOON RCS,80,2009-01-31 00:00:00
-106.71888916666667,52.173611111111114,4057165,56,-15.6,SK,SASKATOON RCS,81,2009-02-01 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-22.3,SK,SASKATOON RCS,80,2009-02-02 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-16,SK,SASKATOON RCS,88,2009-02-03 00:00:00
-106.71888916666667,52.173611111111114,4057165,35,-4.3,SK,SASKATOON RCS,88,2009-02-04 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-8.1,SK,SASKATOON RCS,97,2009-02-05 00:00:00
-106.71888916666667,52.173611111111114,4057165,46,-8.5,SK,SASKATOON RCS,94,2009-02-06 00:00:00
-106.71888916666667,52.173611111111114,4057165,37,-8,SK,SASKATOON RCS,95,2009-02-07 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-2.4,SK,SASKATOON RCS,94,2009-02-08 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-8.9,SK,SASKATOON RCS,98,2009-02-09 00:00:00
-106.71888916666667,52.173611111111114,4057165,43,-5.3,SK,SASKATOON RCS,98,2009-02-10 00:00:00
-106.71888916666667,52.173611111111114,4057165,43,-11.4,SK,SASKATOON RCS,89,2009-02-11 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-19.8,SK,SASKATOON RCS,89,2009-02-12 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-21.4,SK,SASKATOON RCS,86,2009-02-13 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-23.7,SK,SASKATOON RCS,85,2009-02-14 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-24.9,SK,SASKATOON RCS,86,2009-02-15 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-17.9,SK,SASKATOON RCS,90,2009-02-16 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-18,SK,SASKATOON RCS,91,2009-02-17 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-20.7,SK,SASKATOON RCS,91,2009-02-18 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-16.4,SK,SASKATOON RCS,94,2009-02-19 00:00:00
-106.71888916666667,52.173611111111114,4057165,41,-16.8,SK,SASKATOON RCS,90,2009-02-20 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-13.3,SK,SASKATOON RCS,89,2009-02-21 00:00:00
-106.71888916666667,52.173611111111114,4057165,43,-10.9,SK,SASKATOON RCS,85,2009-02-22 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-12.4,SK,SASKATOON RCS,91,2009-02-23 00:00:00
-106.71888916666667,52.173611111111114,4057165,43,-15.1,SK,SASKATOON RCS,92,2009-02-24 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-23.8,SK,SASKATOON RCS,85,2009-02-25 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-28.4,SK,SASKATOON RCS,79,2009-02-26 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-23.9,SK,SASKATOON RCS,79,2009-02-27 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-21.8,SK,SASKATOON RCS,84,2009-02-28 00:00:00
-106.71888916666667,52.173611111111114,4057165,32,-19,SK,SASKATOON RCS,85,2009-03-01 00:00:00
-106.71888916666667,52.173611111111114,4057165,35,-10.7,SK,SASKATOON RCS,88,2009-03-02 00:00:00
-106.71888916666667,52.173611111111114,4057165,48,-6,SK,SASKATOON RCS,92,2009-03-03 00:00:00
-106.71888916666667,52.173611111111114,4057165,0,-5.2,SK,SASKATOON RCS,99,2009-03-04 00:00:00
-106.71888916666667,52.173611111111114,4057165,63,-10.2,SK,SASKATOON RCS,98,2009-03-05 00:00:00
-106.71888916666667,52.173611111111114,4057165,44,-21.1,SK,SASKATOON RCS,88,2009-03-06 00:00:00
-106.71888916666667,52.173611111111114,4057165,44,-13.7,SK,SASKATOON RCS,91,2009-03-07 00:00:00
