x,y,PROVINCE_CODE,STATION_NAME,LOCAL_DATE,MEAN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER
-96.8,51.63333333333333,MB,PINE DOCK,1994-12-23 00:00:00,-3.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-07-10 00:00:00,18.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-05-02 00:00:00,7.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-09-15 00:00:00,14.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-11-10 00:00:00,0.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-12-28 00:00:00,-24.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-06-21 00:00:00,18.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-10-12 00:00:00,-1,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-01-13 00:00:00,-14.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-08-29 00:00:00,14,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-12-19 00:00:00,-11,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-07-24 00:00:00,15.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-03-29 00:00:00,-8.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-08-16 00:00:00,21.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-02-04 00:00:00,-22.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-03-13 00:00:00,-17.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-04-28 00:00:00,-3.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-01-06 00:00:00,-24.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-10-02 00:00:00,4.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-03-02 00:00:00,-26.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-05-01 00:00:00,5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-10-07 00:00:00,2.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-09-16 00:00:00,10,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-09-26 00:00:00,15,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-12-21 00:00:00,-4.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-12-13 00:00:00,-15.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-10-01 00:00:00,14.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-04-09 00:00:00,-9.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-04-15 00:00:00,5.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-04-16 00:00:00,-5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-06-14 00:00:00,9,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-05-03 00:00:00,6.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-01-13 00:00:00,-29.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-09-05 00:00:00,14,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-06-10 00:00:00,17,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-07-29 00:00:00,16.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-04-02 00:00:00,-5.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-05-11 00:00:00,0.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-03-03 00:00:00,-16.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-02-05 00:00:00,-14,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-03-04 00:00:00,-1.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-10-19 00:00:00,-4,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-07-27 00:00:00,25.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-05-22 00:00:00,,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-11-24 00:00:00,-14,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-07-04 00:00:00,13.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-01-21 00:00:00,-12,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-01-03 00:00:00,-23,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-10-18 00:00:00,2.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-06-26 00:00:00,18.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-07-06 00:00:00,13.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-10-27 00:00:00,4.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-01-13 00:00:00,-19.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-02-19 00:00:00,-14.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-02-26 00:00:00,-21,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-10-24 00:00:00,3.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-12-10 00:00:00,-7.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-10-22 00:00:00,10.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-12-18 00:00:00,-17.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-08-12 00:00:00,25,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-07-09 00:00:00,19.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-11-02 00:00:00,-12.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-12-05 00:00:00,-7.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-10-26 00:00:00,2.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-12-28 00:00:00,-19.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-01-11 00:00:00,-11.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-11-08 00:00:00,-9.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-09-21 00:00:00,7.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-11-03 00:00:00,-0.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-06-11 00:00:00,18,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-11-20 00:00:00,-2.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-06-25 00:00:00,13.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-05-15 00:00:00,18.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-02-27 00:00:00,-19,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-10-09 00:00:00,0,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-05-16 00:00:00,11.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-05-12 00:00:00,6.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-06-21 00:00:00,15.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-07-12 00:00:00,15,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-07-27 00:00:00,16.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-12-25 00:00:00,-29.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-03-10 00:00:00,1.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-04-20 00:00:00,6.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-12-12 00:00:00,-6,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-07-13 00:00:00,16,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-09-07 00:00:00,9.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-04-27 00:00:00,0,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-09-16 00:00:00,6.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-02-15 00:00:00,-21.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-06-10 00:00:00,17.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-05-05 00:00:00,10.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-09-28 00:00:00,7.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-08-18 00:00:00,15.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-12-27 00:00:00,-27.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-05-11 00:00:00,14,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-06-24 00:00:00,19.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-08-02 00:00:00,16,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-06-16 00:00:00,12,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-11-14 00:00:00,-0.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-09-13 00:00:00,13,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-10-21 00:00:00,5.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-08-06 00:00:00,20.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-05-28 00:00:00,18.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-08-01 00:00:00,25.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-02-24 00:00:00,-17.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-12-06 00:00:00,-21.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-06-30 00:00:00,14.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-08-13 00:00:00,12.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-07-06 00:00:00,17.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-04-13 00:00:00,7.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-06-12 00:00:00,21.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-02-04 00:00:00,-28.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-03-24 00:00:00,2.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-09-19 00:00:00,11.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-09-09 00:00:00,16,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-08-16 00:00:00,20.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-11-24 00:00:00,-2,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-12-25 00:00:00,-4,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-09-10 00:00:00,9,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-07-15 00:00:00,19.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-01-10 00:00:00,-22.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-08-15 00:00:00,20.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-07-16 00:00:00,19,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-01-22 00:00:00,-2,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-10-07 00:00:00,1.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-05-27 00:00:00,12,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-05-25 00:00:00,,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-12-07 00:00:00,-13.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-10-14 00:00:00,3.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-04-03 00:00:00,-20,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-02-13 00:00:00,-12.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-07-25 00:00:00,14.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-01-19 00:00:00,-11.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-09-04 00:00:00,16.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-09-02 00:00:00,10.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-04-22 00:00:00,9.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-07-04 00:00:00,19,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-02-01 00:00:00,-11.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-07-05 00:00:00,21.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-02-05 00:00:00,1,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-05-28 00:00:00,17.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-12-03 00:00:00,-13,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-09-27 00:00:00,11,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-05-10 00:00:00,12.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-06-01 00:00:00,18,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-12-02 00:00:00,-16.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-09-30 00:00:00,8.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-04-23 00:00:00,3.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-03-31 00:00:00,-8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-06-08 00:00:00,18.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-02-22 00:00:00,-21.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-06-09 00:00:00,17.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-04-05 00:00:00,-13.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-09-19 00:00:00,9,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-12-14 00:00:00,-8.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-09-18 00:00:00,15,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-07-02 00:00:00,16.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-09-06 00:00:00,16.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-07-01 00:00:00,14,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-08-12 00:00:00,15.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-07-16 00:00:00,23.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-09-09 00:00:00,10.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-08-30 00:00:00,16.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-10-03 00:00:00,7,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-11-07 00:00:00,-12.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-07-21 00:00:00,17.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-07-24 00:00:00,17.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-12-27 00:00:00,-25.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-09-08 00:00:00,14.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-12-04 00:00:00,-9.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-04-15 00:00:00,3.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-10-26 00:00:00,9.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-07-20 00:00:00,18.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-06-29 00:00:00,12.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-11-15 00:00:00,-3.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1997-05-23 00:00:00,6.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-05-03 00:00:00,8.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-05-10 00:00:00,14.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-10-06 00:00:00,2.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-11-18 00:00:00,-11.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-09-18 00:00:00,9,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-10-25 00:00:00,7.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-09-05 00:00:00,7,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-10-07 00:00:00,2,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-10-03 00:00:00,4,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-08-20 00:00:00,13.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-10-15 00:00:00,12.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-08-01 00:00:00,19,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-09-13 00:00:00,15.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-09-12 00:00:00,12.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-01-10 00:00:00,-7,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-05-21 00:00:00,13,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-01-17 00:00:00,-6,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-08-06 00:00:00,21,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-12-05 00:00:00,-1.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-11-05 00:00:00,0,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-12-31 00:00:00,-22.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-11-16 00:00:00,-10.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1990-02-10 00:00:00,-21.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-12-28 00:00:00,-30,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-06-07 00:00:00,14.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-05-26 00:00:00,16,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-12-02 00:00:00,-7.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-01-30 00:00:00,-22.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-08-08 00:00:00,13.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-10-25 00:00:00,0.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-02-18 00:00:00,-12.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-08-21 00:00:00,22,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-07-25 00:00:00,21,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-06-14 00:00:00,13,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-08-11 00:00:00,23.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-06-15 00:00:00,19.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-02-03 00:00:00,-11,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-11-09 00:00:00,-1.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-07-19 00:00:00,21,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-11-23 00:00:00,-19.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-11-03 00:00:00,-13.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-08-30 00:00:00,11,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1989-10-17 00:00:00,1.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1987-09-10 00:00:00,11.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-07-19 00:00:00,15.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-12-05 00:00:00,-19,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1988-05-21 00:00:00,,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-01-22 00:00:00,-19,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-02-04 00:00:00,-22.3,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1993-07-11 00:00:00,12.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1991-02-20 00:00:00,-7,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-08-05 00:00:00,18.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-01-17 00:00:00,-32,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-03-28 00:00:00,-3.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1994-07-22 00:00:00,18.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1992-01-18 00:00:00,-27.5,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1996-10-13 00:00:00,5.8,,,5032163
-96.8,51.63333333333333,MB,PINE DOCK,1995-07-17 00:00:00,18.8,,,5032163
