Longitude,Latitude,Province,Name,Date,MEAN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY,Climate ID,Station ID
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1991-11-10 00:00:00,-8.8,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2006-12-08 00:00:00,,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2000-08-06 00:00:00,17.3,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2005-06-15 00:00:00,,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2004-03-18 00:00:00,-3.8,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1997-04-18 00:00:00,,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1999-05-26 00:00:00,12.5,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1994-08-24 00:00:00,21.3,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2000-10-08 00:00:00,3.0,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2000-02-08 00:00:00,-10.3,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1997-05-09 00:00:00,2.5,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1998-08-27 00:00:00,18.5,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1992-07-29 00:00:00,14.8,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2004-03-26 00:00:00,-0.5,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2005-02-15 00:00:00,,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2005-09-08 00:00:00,,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2002-04-21 00:00:00,0.5,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1994-05-02 00:00:00,6.8,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1994-07-01 00:00:00,,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1997-08-20 00:00:00,15.3,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1993-07-15 00:00:00,16.0,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2003-01-01 00:00:00,-16.0,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1992-10-06 00:00:00,7.0,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1993-06-06 00:00:00,13.5,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2003-01-17 00:00:00,-17.0,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2001-11-23 00:00:00,1.3,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1998-03-12 00:00:00,-12.8,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,1992-11-13 00:00:00,-5.8,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2001-02-14 00:00:00,-15.0,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2002-05-07 00:00:00,2.8,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2001-11-27 00:00:00,-8.5,,,6020384,5156
-91.58333333333331,48.8,ON,ATIKOKAN MARMION,2004-07-02 00:00:00,16.5,,,6020384,5156
