Longitude,Latitude,Name,Date,Climate ID,SPEED_MAX_GUST,Province,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,Station ID
-102.46444444444444,51.26472222222223,YORKTON,2011-12-15 00:00:00,4019073,44,SK,-10.7,90.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-14 00:00:00,4019073,56,SK,-4.9,98.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-13 00:00:00,4019073,0,SK,,,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-18 00:00:00,4019073,43,SK,-3.7,99.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-17 00:00:00,4019073,33,SK,-7.4,91.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-16 00:00:00,4019073,46,SK,-9.3,91.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-19 00:00:00,4019073,56,SK,-7.2,90.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-22 00:00:00,4019073,41,SK,-7.1,97.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-27 00:00:00,4019073,43,SK,-13.5,96.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-26 00:00:00,4019073,43,SK,-5.6,98.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-25 00:00:00,4019073,37,SK,-2.4,87.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-24 00:00:00,4019073,54,SK,-1.2,79.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-23 00:00:00,4019073,32,SK,-9.5,95.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-20 00:00:00,4019073,46,SK,0.7,89.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-21 00:00:00,4019073,43,SK,-5.6,94.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-28 00:00:00,4019073,0,SK,-8.1,95.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-31 00:00:00,4019073,63,SK,-3.7,96.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-30 00:00:00,4019073,44,SK,-3.9,99.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2011-12-29 00:00:00,4019073,0,SK,-9.8,97.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-02 00:00:00,4019073,48,SK,-14.9,89.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-01 00:00:00,4019073,61,SK,-9.5,83.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-04 00:00:00,4019073,32,SK,-3.4,97.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-05 00:00:00,4019073,69,SK,3.5,90.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-06 00:00:00,4019073,50,SK,-1.9,97.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-07 00:00:00,4019073,0,SK,-4.8,92.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-09 00:00:00,4019073,32,SK,-0.4,93.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-03 00:00:00,4019073,41,SK,-3.7,85.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-08 00:00:00,4019073,50,SK,-3.7,90.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-27 00:00:00,4019073,56,SK,-9.3,82.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-26 00:00:00,4019073,52,SK,-4.3,84.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-25 00:00:00,4019073,46,SK,-2.3,84.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-24 00:00:00,4019073,33,SK,-7.3,93.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-23 00:00:00,4019073,33,SK,-16.6,88.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-22 00:00:00,4019073,0,SK,-14.6,87.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-21 00:00:00,4019073,41,SK,-16.2,85.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-20 00:00:00,4019073,0,SK,-22.0,79.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-19 00:00:00,4019073,33,SK,-24.4,76.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-18 00:00:00,4019073,33,SK,-27.6,71.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-17 00:00:00,4019073,0,SK,-28.6,75.0,4054
-102.46444444444444,51.26472222222223,YORKTON,2012-01-16 00:00:00,4019073,35,SK,-22.9,81.0,4054
