Longitude,Latitude,MAX_REL_HUMIDITY,Climate ID,Date,MEAN_TEMPERATURE,Name,Province,SPEED_MAX_GUST,Station ID
-120.02168611111112,49.36945,,1123390,2000-01-09 00:00:00,-7.8,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1987-06-23 00:00:00,7.5,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1989-10-07 00:00:00,9.5,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1991-06-28 00:00:00,13.5,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,2011-09-15 00:00:00,7.3,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1999-03-09 00:00:00,-3.0,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,2013-10-06 00:00:00,10.3,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,2000-08-13 00:00:00,10.3,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1991-07-26 00:00:00,11.0,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,2010-08-23 00:00:00,10.3,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1991-02-05 00:00:00,-1.3,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1994-06-13 00:00:00,6.3,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1991-11-11 00:00:00,,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,1991-07-04 00:00:00,14.5,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,2000-11-28 00:00:00,-5.0,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,2000-12-27 00:00:00,,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,2012-04-01 00:00:00,-3.0,HEDLEY NP MINE,BC,,1163
-120.02168611111112,49.36945,,1123390,2000-07-15 00:00:00,10.8,HEDLEY NP MINE,BC,,1163
