x,y,STATION_NAME,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DATE
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,4.6,0,,1987-04-09 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,7.5,0,,1987-04-10 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,4,48,,1987-04-11 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,0.5,44,,1987-04-12 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,-1.2,46,,1987-04-13 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,0.7,0,,1987-04-14 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,3.6,52,,1987-04-15 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,8,48,,1987-04-16 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,12.3,43,,1987-04-17 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,15.8,56,,1987-04-18 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,12.5,0,,1987-04-19 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,12.8,56,,1987-04-20 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,16.5,67,,1987-04-21 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,6.3,33,,1987-04-22 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,9.5,46,,1987-04-23 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,3,50,,1987-04-24 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,4,56,,1987-04-25 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,0.2,0,,1987-04-26 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,2.2,56,,1987-04-27 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,6,63,,1987-04-28 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,1.3,44,,1987-04-29 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,3.4,57,,1987-04-30 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,0.9,70,,1987-05-01 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,1.4,48,,1987-05-02 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,2.5,0,,1987-05-03 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,5.5,0,,1987-05-04 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,10.7,0,,1987-05-05 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,10.4,35,,1987-05-06 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,6.5,67,,1987-05-07 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,7.8,52,,1987-05-08 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,5.5,46,,1987-05-09 00:00:00
-68.21666666666667,48.6,MONT-JOLI A,QC,7055120,8.7,50,,1987-05-10 00:00:00
