Longitude,Latitude,Province,Climate ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,Name,MEAN_TEMPERATURE,Date,Station ID
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-12.8,2002-02-12 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,1.8,2005-12-23 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,7.0,2011-06-08 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,6.3,1998-06-16 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,5.8,2000-05-01 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,13.0,2008-07-10 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-21.0,1996-01-20 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,7.5,2014-10-09 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,12.3,1999-07-21 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,5.5,1994-05-21 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,6.0,1989-08-16 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,6.0,2000-09-07 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,8.5,2004-06-19 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-8.0,1991-02-24 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,14.5,2008-07-15 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,2.5,1993-10-07 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,2.0,1987-12-04 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-17.3,2005-01-03 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,1.5,1997-10-03 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,13.3,1988-06-07 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,1.3,1998-11-15 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,5.0,1990-10-27 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,3.0,2004-03-09 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-3.0,1989-11-06 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,,2011-12-06 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-13.8,2001-12-05 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,17.5,2007-07-24 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-6.3,1988-12-01 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-0.5,2005-10-31 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-1.0,2006-03-07 00:00:00,1383
-114.855,50.14861111111111,BC,1152899,,,FORDING RIVER COMINCO,-27.0,1994-02-24 00:00:00,1383
