x,y,SPEED_MAX_GUST,PROVINCE_CODE,STATION_NAME,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,LOCAL_DATE
-137.5225,63.594166666666666,,YT,MCQUESTEN,16.3,,2100719,1998-07-30 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,12.8,,2100719,1988-07-28 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,17.8,,2100719,1990-08-13 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-21.5,,2100719,2001-12-08 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,8.5,,2100719,1990-09-03 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,9,,2100719,2003-05-09 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-0.5,,2100719,1990-10-06 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,15.8,,2100719,2001-08-17 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-35.4,,2100719,2011-01-20 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-25.8,,2100719,1993-02-08 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-7,,2100719,2001-10-31 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,8.8,,2100719,2010-04-29 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,12,,2100719,2003-06-22 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,9.8,,2100719,2002-06-11 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-0.5,,2100719,1988-02-20 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-2,,2100719,1995-10-20 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-20.8,,2100719,1993-02-17 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,8,,2100719,1993-09-09 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-3.5,,2100719,2006-10-25 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-35.3,,2100719,1989-02-06 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-14.8,,2100719,2007-02-13 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,17.8,,2100719,1987-07-02 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,0,,2100719,2013-11-01 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-29.5,,2100719,1995-01-02 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-16.8,,2100719,1999-12-10 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,6.8,,2100719,2005-04-25 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-31.5,,2100719,2010-01-04 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-18.3,,2100719,2005-12-21 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,11.8,,2100719,1999-07-22 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-11.8,,2100719,2008-03-17 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-0.3,,2100719,1999-04-04 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,3.5,,2100719,1992-05-20 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-44,,2100719,1993-01-25 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,13.3,,2100719,1989-07-02 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-19,,2100719,2004-12-15 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,6.3,,2100719,1990-05-04 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,18.8,,2100719,1999-08-07 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-17.5,,2100719,2001-12-12 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,9.3,,2100719,2009-05-03 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-24.5,,2100719,1994-12-27 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,13.8,,2100719,2010-07-19 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-35,,2100719,1995-01-06 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,11.5,,2100719,2003-08-31 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,15.4,,2100719,2011-05-21 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-8.5,,2100719,1988-11-02 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-17.5,,2100719,2006-12-28 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,16.7,,2100719,2011-07-29 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,16,,2100719,1997-08-06 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,-3,,2100719,1993-03-31 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,8.3,,2100719,1987-08-22 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,2.3,,2100719,1999-04-11 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,10.3,,2100719,1991-06-05 00:00:00
-137.5225,63.594166666666666,,YT,MCQUESTEN,3.8,,2100719,1998-04-23 00:00:00
