x,y,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,LOCAL_DATE,CLIMATE_IDENTIFIER,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-99.2923611111111,49.276361111111115,,-9,1987-12-18 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,-1.3,2006-03-09 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,10,2010-03-31 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,21.8,2002-06-26 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,14.8,2021-09-20 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,3.8,1989-04-27 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,23.5,1988-07-22 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,10.5,1996-09-23 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,18.3,2013-07-15 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,9.3,1996-10-06 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,-6,2000-01-28 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,-19.8,1992-01-24 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,-10,2009-03-28 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,19.8,2001-08-01 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,14.3,2002-09-19 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,17,1995-07-16 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,-2,2009-10-10 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,22.3,2018-07-11 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,15.8,1988-09-16 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,5.3,2016-05-14 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,0.8,1995-09-21 00:00:00,5010140,BALDUR,MB,
-99.2923611111111,49.276361111111115,,-2.8,1992-11-18 00:00:00,5010140,BALDUR,MB,
