x,y,MAX_REL_HUMIDITY,LOCAL_DATE,STATION_NAME,SPEED_MAX_GUST,MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,PROVINCE_CODE
-64.95,45.6,,1990-06-04 00:00:00,ALMA,,13.5,8100200,NB
-64.95,45.6,,2009-06-19 00:00:00,ALMA,,17,8100200,NB
-64.95,45.6,,2004-10-10 00:00:00,ALMA,,14.8,8100200,NB
-64.95,45.6,,1996-05-09 00:00:00,ALMA,,3.8,8100200,NB
-64.95,45.6,,1999-01-02 00:00:00,ALMA,,-19.8,8100200,NB
-64.95,45.6,,1997-04-12 00:00:00,ALMA,,1.8,8100200,NB
-64.95,45.6,,1987-11-12 00:00:00,ALMA,,1.3,8100200,NB
-64.95,45.6,,1998-02-27 00:00:00,ALMA,,3.3,8100200,NB
-64.95,45.6,,1987-10-23 00:00:00,ALMA,,3.5,8100200,NB
-64.95,45.6,,2003-03-28 00:00:00,ALMA,,3.5,8100200,NB
-64.95,45.6,,1998-12-11 00:00:00,ALMA,,-2.3,8100200,NB
-64.95,45.6,,1994-12-09 00:00:00,ALMA,,-2.3,8100200,NB
-64.95,45.6,,1988-06-24 00:00:00,ALMA,,12.8,8100200,NB
-64.95,45.6,,1989-03-16 00:00:00,ALMA,,3.8,8100200,NB
-64.95,45.6,,1997-02-25 00:00:00,ALMA,,-14.3,8100200,NB
-64.95,45.6,,2005-05-12 00:00:00,ALMA,,7.5,8100200,NB
-64.95,45.6,,1989-08-19 00:00:00,ALMA,,16,8100200,NB
-64.95,45.6,,1991-07-31 00:00:00,ALMA,,17.8,8100200,NB
-64.95,45.6,,1993-12-28 00:00:00,ALMA,,-21,8100200,NB
-64.95,45.6,,2001-11-26 00:00:00,ALMA,,7,8100200,NB
-64.95,45.6,,2004-12-07 00:00:00,ALMA,,-7.8,8100200,NB
-64.95,45.6,,2000-01-15 00:00:00,ALMA,,-17.8,8100200,NB
-64.95,45.6,,2009-05-05 00:00:00,ALMA,,9.5,8100200,NB
-64.95,45.6,,2000-08-17 00:00:00,ALMA,,18,8100200,NB
-64.95,45.6,,2005-03-19 00:00:00,ALMA,,1.5,8100200,NB
-64.95,45.6,,2004-04-06 00:00:00,ALMA,,0.3,8100200,NB
-64.95,45.6,,2004-08-02 00:00:00,ALMA,,15.8,8100200,NB
-64.95,45.6,,1992-04-19 00:00:00,ALMA,,3.5,8100200,NB
-64.95,45.6,,2004-04-21 00:00:00,ALMA,,4.5,8100200,NB
-64.95,45.6,,2001-04-12 00:00:00,ALMA,,2.5,8100200,NB
-64.95,45.6,,1995-07-10 00:00:00,ALMA,,17.8,8100200,NB
-64.95,45.6,,1988-05-11 00:00:00,ALMA,,7.5,8100200,NB
-64.95,45.6,,1988-07-02 00:00:00,ALMA,,11.5,8100200,NB
-64.95,45.6,,1992-09-11 00:00:00,ALMA,,17.8,8100200,NB
-64.95,45.6,,1994-01-29 00:00:00,ALMA,,0.3,8100200,NB
-64.95,45.6,,1996-01-15 00:00:00,ALMA,,-9.8,8100200,NB
