Longitude,Latitude,SPEED_MAX_GUST,Province,Name,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,Climate ID,Date,Station ID
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,8.9,,2201799,1994-05-17 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,6.3,,2201799,1994-05-18 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,11.3,,2201799,1994-05-23 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,13.9,,2201799,1994-05-24 00:00:00,1965
-117.60194444444444,61.316944444444445,43.0,NT,FORT PROVIDENCE,15.1,,2201799,1994-05-26 00:00:00,1965
-117.60194444444444,61.316944444444445,32.0,NT,FORT PROVIDENCE,7.7,,2201799,1994-05-29 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,9.7,,2201799,1994-05-30 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,9.9,,2201799,1994-05-31 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,17.8,,2201799,1994-07-29 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,16.1,,2201799,1994-07-30 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,14.3,,2201799,1994-07-31 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,15.7,,2201799,1994-08-01 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,20.0,,2201799,1994-08-02 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,20.9,,2201799,1994-08-03 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,24.0,,2201799,1994-08-04 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,19.1,,2201799,1994-08-05 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,15.1,,2201799,1994-08-06 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,13.3,,2201799,1994-08-07 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,16.5,,2201799,1994-08-08 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,18.4,,2201799,1994-08-09 00:00:00,1965
-117.60194444444444,61.316944444444445,33.0,NT,FORT PROVIDENCE,16.6,,2201799,1994-08-11 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,13.8,,2201799,1994-08-12 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,18.1,,2201799,1994-08-13 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,17.0,,2201799,1994-08-14 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,23.0,,2201799,1994-08-18 00:00:00,1965
-117.60194444444444,61.316944444444445,39.0,NT,FORT PROVIDENCE,16.1,,2201799,1994-08-19 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,17.3,,2201799,1994-08-21 00:00:00,1965
-117.60194444444444,61.316944444444445,33.0,NT,FORT PROVIDENCE,17.1,,2201799,1994-08-22 00:00:00,1965
-117.60194444444444,61.316944444444445,44.0,NT,FORT PROVIDENCE,12.4,,2201799,1994-08-23 00:00:00,1965
-117.60194444444444,61.316944444444445,37.0,NT,FORT PROVIDENCE,10.7,,2201799,1994-08-24 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,8.7,,2201799,1994-08-25 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,14.6,,2201799,1994-08-26 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,13.3,,2201799,1994-08-30 00:00:00,1965
-117.60194444444444,61.316944444444445,33.0,NT,FORT PROVIDENCE,14.5,,2201799,1994-08-31 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,15.1,,2201799,1994-09-01 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,13.9,,2201799,1994-09-02 00:00:00,1965
-117.60194444444444,61.316944444444445,35.0,NT,FORT PROVIDENCE,12.9,,2201799,1994-09-03 00:00:00,1965
-117.60194444444444,61.316944444444445,37.0,NT,FORT PROVIDENCE,10.1,,2201799,1994-09-04 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,9.5,,2201799,1994-09-05 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,7.6,,2201799,1994-09-07 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,6.0,,2201799,1994-09-09 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,4.2,,2201799,1994-09-11 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,5.4,,2201799,1994-09-12 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,8.1,,2201799,1994-09-13 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,6.8,,2201799,1994-09-14 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,9.9,,2201799,1994-09-15 00:00:00,1965
-117.60194444444444,61.316944444444445,37.0,NT,FORT PROVIDENCE,13.2,,2201799,1994-09-16 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,13.3,,2201799,1994-09-17 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,14.1,,2201799,1994-09-18 00:00:00,1965
-117.60194444444444,61.316944444444445,,NT,FORT PROVIDENCE,,,2201799,1994-09-19 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,8.3,,2201799,1994-09-21 00:00:00,1965
-117.60194444444444,61.316944444444445,35.0,NT,FORT PROVIDENCE,6.8,,2201799,1994-09-24 00:00:00,1965
-117.60194444444444,61.316944444444445,43.0,NT,FORT PROVIDENCE,12.6,,2201799,1994-09-25 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,4.6,,2201799,1994-09-26 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,6.4,,2201799,1994-09-27 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,1.9,,2201799,1994-09-29 00:00:00,1965
-117.60194444444444,61.316944444444445,43.0,NT,FORT PROVIDENCE,8.3,,2201799,1994-10-03 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,1.5,,2201799,1994-10-02 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-14.2,,2201799,1994-11-17 00:00:00,1965
-117.60194444444444,61.316944444444445,33.0,NT,FORT PROVIDENCE,-13.2,,2201799,1994-11-19 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-22.9,,2201799,1994-11-20 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-24.5,,2201799,1994-11-21 00:00:00,1965
-117.60194444444444,61.316944444444445,32.0,NT,FORT PROVIDENCE,-13.7,,2201799,1994-11-22 00:00:00,1965
-117.60194444444444,61.316944444444445,39.0,NT,FORT PROVIDENCE,-16.2,,2201799,1994-11-23 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-23.7,,2201799,1994-11-24 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-22.4,,2201799,1994-11-25 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-19.2,,2201799,1994-11-26 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-26.9,,2201799,1994-11-27 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-23.9,,2201799,1994-11-28 00:00:00,1965
-117.60194444444444,61.316944444444445,0.0,NT,FORT PROVIDENCE,-25.6,,2201799,1994-11-29 00:00:00,1965
-117.60194444444444,61.316944444444445,35.0,NT,FORT PROVIDENCE,-27.1,,2201799,1994-11-30 00:00:00,1965
