x,y,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,LOCAL_DATE,CLIMATE_IDENTIFIER,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-123.11055833333333,50.143905277777776,99,7.6,2005-06-13 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,100,8.4,2005-06-14 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,95,10.1,2005-06-15 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,86,11.6,2005-06-16 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,99,10.9,2005-06-17 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,99,9.1,2005-06-18 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,100,11.5,2005-06-19 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,99,14.6,2005-06-20 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,99,18,2005-06-21 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,97,11.5,2005-06-22 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,98,12.2,2005-06-23 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,95,11.5,2005-06-24 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,97,12.6,2005-06-25 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,96,12,2005-06-26 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
-123.11055833333333,50.143905277777776,100,13.3,2005-06-27 00:00:00,1101300,CALLAGHAN VALLEY,BC,0
