Longitude,Latitude,MAX_REL_HUMIDITY,Climate ID,Date,MEAN_TEMPERATURE,Name,Province,SPEED_MAX_GUST,Station ID
-116.06666666666666,54.75,,3062880,1998-02-01 00:00:00,,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1995-05-25 00:00:00,4.0,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1988-06-24 00:00:00,10.5,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,2005-07-16 00:00:00,9.3,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1989-07-07 00:00:00,13.5,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1993-07-14 00:00:00,9.5,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1997-08-06 00:00:00,24.5,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1987-05-30 00:00:00,10.5,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1997-10-24 00:00:00,-3.0,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,2009-07-20 00:00:00,,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1995-08-19 00:00:00,8.5,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,2006-08-01 00:00:00,12.0,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,2003-08-15 00:00:00,19.8,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,2001-05-02 00:00:00,,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1992-04-18 00:00:00,-0.5,GOOSE MOUNTAIN LO,AB,,3390
-116.06666666666666,54.75,,3062880,1990-04-15 00:00:00,,GOOSE MOUNTAIN LO,AB,,3390
