Longitude,Latitude,SPEED_MAX_GUST,Province,Name,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,Climate ID,Date,Station ID
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2007-05-19 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,4.3,,2100460,1998-05-06 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-6.8,,2100460,1990-10-26 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2000-08-27 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-3.8,,2100460,1997-02-06 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-12.5,,2100460,1999-12-12 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,12.5,,2100460,1989-06-14 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2005-05-01 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,12.5,,2100460,2006-05-26 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-31.5,,2100460,1999-02-08 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,5.0,,2100460,2002-10-16 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1989-03-24 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-20.5,,2100460,2008-01-21 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,12.0,,2100460,2004-06-14 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2004-09-30 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-20.0,,2100460,2006-11-17 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,13.5,,2100460,2005-07-04 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-15.5,,2100460,1990-01-08 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,2.5,,2100460,2004-04-24 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,1.0,,2100460,2000-10-05 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2006-10-19 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1997-07-12 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-14.5,,2100460,2008-03-14 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,1.5,,2100460,2006-09-29 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2009-04-28 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,11.5,,2100460,1992-08-25 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-7.0,,2100460,1988-03-22 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1997-10-18 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1987-06-12 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,14.3,,2100460,1995-06-28 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1993-03-01 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2008-06-19 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-15.5,,2100460,2001-01-10 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,0.5,,2100460,2003-03-30 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,3.0,,2100460,1996-04-29 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1997-06-13 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-12.0,,2100460,2008-03-04 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2004-12-23 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-11.0,,2100460,2003-02-24 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,4.5,,2100460,2005-09-22 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-8.0,,2100460,2002-11-15 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1993-03-03 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,11.0,,2100460,2005-07-30 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1987-10-23 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,14.0,,2100460,2008-06-16 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-28.5,,2100460,1994-01-06 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-8.0,,2100460,2003-12-02 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-14.3,,2100460,1999-02-27 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2000-07-14 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-1.5,,2100460,2009-04-15 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1990-05-05 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-7.5,,2100460,2006-02-07 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,14.0,,2100460,1995-05-25 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1991-07-19 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,17.3,,2100460,1998-05-26 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-21.0,,2100460,1993-02-18 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-3.0,,2100460,2001-03-08 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-8.8,,2100460,1997-03-18 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-23.3,,2100460,1990-01-11 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1989-12-15 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-1.0,,2100460,2003-10-18 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,12.0,,2100460,1991-06-04 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-18.0,,2100460,2009-03-04 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-14.0,,2100460,2007-01-20 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,6.5,,2100460,1999-12-22 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,9.5,,2100460,2004-08-31 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,10.5,,2100460,2002-08-27 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-39.0,,2100460,1997-01-26 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2008-08-07 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,13.8,,2100460,1999-08-09 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-5.0,,2100460,1997-11-23 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-8.0,,2100460,1996-03-13 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-23.5,,2100460,1989-01-18 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2000-06-11 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-10.5,,2100460,1997-02-27 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1992-11-27 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2008-05-23 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1989-12-26 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,4.3,,2100460,1992-05-04 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,7.0,,2100460,1991-05-08 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,2.0,,2100460,2003-09-15 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2007-01-06 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-5.0,,2100460,2000-11-17 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,10.5,,2100460,1997-07-22 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-15.0,,2100460,1988-01-27 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-9.5,,2100460,1987-11-04 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-4.5,,2100460,1997-03-22 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-4.3,,2100460,2000-12-06 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,8.0,,2100460,1996-05-29 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,6.8,,2100460,2001-05-17 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1998-07-24 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-17.0,,2100460,2003-01-08 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1990-12-16 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,2.0,,2100460,2005-10-05 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-6.0,,2100460,2001-10-26 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-11.8,,2100460,2002-01-03 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,6.5,,2100460,1991-04-21 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,15.5,,2100460,2005-06-14 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,2001-09-07 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1993-10-11 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,-15.5,,2100460,1996-03-22 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,,,2100460,1991-12-13 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,17.0,,2100460,1997-07-06 00:00:00,1810
-134.39,62.20194444444444,,YT,DRURY CREEK,4.5,,2100460,1997-04-30 00:00:00,1810
