x,y,MAX_REL_HUMIDITY,LOCAL_DATE,STATION_NAME,SPEED_MAX_GUST,MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,PROVINCE_CODE
-120.74027777777778,56.23833333333334,,2012-12-14 00:00:00,FORT ST. JOHN A,33,-3.9,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-26 00:00:00,FORT ST. JOHN A,0,-29.6,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-15 00:00:00,FORT ST. JOHN A,0,-8.2,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-06 00:00:00,FORT ST. JOHN A,0,-25.9,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-30 00:00:00,FORT ST. JOHN A,39,-9,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-25 00:00:00,FORT ST. JOHN A,0,-26.9,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-16 00:00:00,FORT ST. JOHN A,33,-7.5,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-23 00:00:00,FORT ST. JOHN A,0,-21.6,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-10 00:00:00,FORT ST. JOHN A,43,-2.8,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-20 00:00:00,FORT ST. JOHN A,54,-19.9,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-27 00:00:00,FORT ST. JOHN A,0,-30.9,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-19 00:00:00,FORT ST. JOHN A,0,-19.8,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-22 00:00:00,FORT ST. JOHN A,0,-25.4,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-24 00:00:00,FORT ST. JOHN A,0,-22.4,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-08 00:00:00,FORT ST. JOHN A,0,-24.5,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-13 00:00:00,FORT ST. JOHN A,56,-9.3,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-12 00:00:00,FORT ST. JOHN A,0,-20.3,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-21 00:00:00,FORT ST. JOHN A,46,-25.7,1183001,BC
-120.74027777777778,56.23833333333334,,2012-12-09 00:00:00,FORT ST. JOHN A,41,-15.3,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-23 00:00:00,FORT ST. JOHN A,32,-15,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-04 00:00:00,FORT ST. JOHN A,50,-5,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-16 00:00:00,FORT ST. JOHN A,37,0.1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-20 00:00:00,FORT ST. JOHN A,0,-19.7,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-22 00:00:00,FORT ST. JOHN A,33,-14.5,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-11 00:00:00,FORT ST. JOHN A,32,-22.4,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-14 00:00:00,FORT ST. JOHN A,76,-3.9,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-08 00:00:00,FORT ST. JOHN A,39,-4.7,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-01 00:00:00,FORT ST. JOHN A,43,-2.1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-19 00:00:00,FORT ST. JOHN A,50,-17.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-18 00:00:00,FORT ST. JOHN A,74,-5,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-12 00:00:00,FORT ST. JOHN A,0,-18,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-02 00:00:00,FORT ST. JOHN A,56,-2.9,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-17 00:00:00,FORT ST. JOHN A,85,1.1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-21 00:00:00,FORT ST. JOHN A,0,-15.3,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-24 00:00:00,FORT ST. JOHN A,0,-13.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-15 00:00:00,FORT ST. JOHN A,72,4.4,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-13 00:00:00,FORT ST. JOHN A,0,-12.7,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-09 00:00:00,FORT ST. JOHN A,48,-11.1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-10 00:00:00,FORT ST. JOHN A,0,-18.4,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-05 00:00:00,FORT ST. JOHN A,33,-6.3,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-07 00:00:00,FORT ST. JOHN A,43,-5.1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-06 00:00:00,FORT ST. JOHN A,39,-4.7,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-03 00:00:00,FORT ST. JOHN A,50,-1.3,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-30 00:00:00,FORT ST. JOHN A,0,-24.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-26 00:00:00,FORT ST. JOHN A,46,-2.5,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-27 00:00:00,FORT ST. JOHN A,54,-12.3,1183001,BC
-120.74027777777778,56.23833333333334,,2013-01-31 00:00:00,FORT ST. JOHN A,0,-18.7,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-25 00:00:00,FORT ST. JOHN A,0,-6.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-17 00:00:00,FORT ST. JOHN A,0,-4,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-20 00:00:00,FORT ST. JOHN A,44,-7,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-02 00:00:00,FORT ST. JOHN A,39,-2.1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-03 00:00:00,FORT ST. JOHN A,41,-5.8,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-18 00:00:00,FORT ST. JOHN A,0,-5.9,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-07 00:00:00,FORT ST. JOHN A,0,-10,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-08 00:00:00,FORT ST. JOHN A,65,-1.8,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-26 00:00:00,FORT ST. JOHN A,0,-8.5,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-12 00:00:00,FORT ST. JOHN A,69,1.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-16 00:00:00,FORT ST. JOHN A,48,1.3,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-09 00:00:00,FORT ST. JOHN A,54,-1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-19 00:00:00,FORT ST. JOHN A,39,-9,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-01 00:00:00,FORT ST. JOHN A,43,-6.9,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-14 00:00:00,FORT ST. JOHN A,37,-3.8,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-11 00:00:00,FORT ST. JOHN A,59,2.3,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-13 00:00:00,FORT ST. JOHN A,65,-2.8,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-21 00:00:00,FORT ST. JOHN A,37,0,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-23 00:00:00,FORT ST. JOHN A,52,-12.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-22 00:00:00,FORT ST. JOHN A,56,-6.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-02-10 00:00:00,FORT ST. JOHN A,56,0.2,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-01 00:00:00,FORT ST. JOHN A,48,1.2,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-03 00:00:00,FORT ST. JOHN A,41,-4.1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-07 00:00:00,FORT ST. JOHN A,0,-11.1,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-17 00:00:00,FORT ST. JOHN A,0,-15.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-10 00:00:00,FORT ST. JOHN A,61,0.8,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-19 00:00:00,FORT ST. JOHN A,0,-9.8,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-08 00:00:00,FORT ST. JOHN A,0,-7.6,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-26 00:00:00,FORT ST. JOHN A,39,0.2,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-21 00:00:00,FORT ST. JOHN A,46,-15.2,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-04 00:00:00,FORT ST. JOHN A,0,-4.5,1183001,BC
-120.74027777777778,56.23833333333334,,2013-03-22 00:00:00,FORT ST. JOHN A,0,-14.3,1183001,BC
