Longitude,Latitude,SPEED_MAX_GUST,Province,Name,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,Climate ID,Date,Station ID
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,17.5,,2201579,1997-08-21 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,17.1,,2201579,1997-08-22 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,18.0,,2201579,1997-08-23 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,16.6,,2201579,1997-08-24 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,14.9,,2201579,1997-08-25 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,17.5,,2201579,1997-08-26 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,16.7,,2201579,1997-08-27 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,15.8,,2201579,1997-08-28 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,12.9,,2201579,1997-08-29 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,11.3,,2201579,1997-08-30 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,14.0,,2201579,1997-08-31 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,16.8,,2201579,1997-09-01 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,15.2,,2201579,1997-09-02 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,17.0,,2201579,1997-09-03 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,14.6,,2201579,1997-09-04 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,15.9,,2201579,1997-09-05 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,12.2,,2201579,1997-09-06 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,13.8,,2201579,1997-09-07 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,15.9,,2201579,1997-09-08 00:00:00,1955
-123.46666666666668,60.23333333333333,,NT,FORT LIARD,14.9,,2201579,1997-09-09 00:00:00,1955
