Longitude,Latitude,Name,Date,Climate ID,SPEED_MAX_GUST,Province,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,Station ID
-120.06894444444444,49.36372222222222,HEDLEY N,2014-12-13 00:00:00,1123370,,BC,1.3,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2011-08-14 00:00:00,1123370,,BC,21.3,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2007-12-18 00:00:00,1123370,,BC,0.0,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2017-04-13 00:00:00,1123370,,BC,9.3,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2008-09-11 00:00:00,1123370,,BC,17.5,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2015-12-01 00:00:00,1123370,,BC,-3.8,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2011-01-03 00:00:00,1123370,,BC,-8.5,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2009-10-19 00:00:00,1123370,,BC,11.5,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2017-04-17 00:00:00,1123370,,BC,11.3,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2007-06-13 00:00:00,1123370,,BC,17.8,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2010-08-29 00:00:00,1123370,,BC,14.3,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2012-02-24 00:00:00,1123370,,BC,2.8,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2012-06-02 00:00:00,1123370,,BC,18.0,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2015-12-31 00:00:00,1123370,,BC,-11.8,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2016-04-24 00:00:00,1123370,,BC,11.8,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2015-08-01 00:00:00,1123370,,BC,25.5,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2013-10-21 00:00:00,1123370,,BC,10.3,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2011-02-19 00:00:00,1123370,,BC,-3.8,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2009-04-02 00:00:00,1123370,,BC,3.8,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2010-11-03 00:00:00,1123370,,BC,4.5,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2014-01-31 00:00:00,1123370,,BC,-5.8,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2012-08-05 00:00:00,1123370,,BC,27.0,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2009-10-09 00:00:00,1123370,,BC,5.3,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2013-03-30 00:00:00,1123370,,BC,10.0,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2008-07-18 00:00:00,1123370,,BC,20.0,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2010-07-09 00:00:00,1123370,,BC,25.5,,1162
-120.06894444444444,49.36372222222222,HEDLEY N,2016-06-05 00:00:00,1123370,,BC,25.3,,1162
