x,y,STATION_NAME,LOCAL_DATE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY
-104.86666666666666,51.18333333333333,DUVAL,2011-03-17 00:00:00,4012300,,SK,-8.5,
-104.86666666666666,51.18333333333333,DUVAL,2010-09-05 00:00:00,4012300,,SK,14,
-104.86666666666666,51.18333333333333,DUVAL,2006-10-31 00:00:00,4012300,,SK,-4.8,
-104.86666666666666,51.18333333333333,DUVAL,1995-05-02 00:00:00,4012300,,SK,8.5,
-104.86666666666666,51.18333333333333,DUVAL,2012-12-16 00:00:00,4012300,,SK,-14.5,
-104.86666666666666,51.18333333333333,DUVAL,1995-10-24 00:00:00,4012300,,SK,4.8,
-104.86666666666666,51.18333333333333,DUVAL,2005-07-01 00:00:00,4012300,,SK,18.8,
-104.86666666666666,51.18333333333333,DUVAL,2013-10-18 00:00:00,4012300,,SK,4.5,
-104.86666666666666,51.18333333333333,DUVAL,1994-07-28 00:00:00,4012300,,SK,22,
-104.86666666666666,51.18333333333333,DUVAL,1987-07-28 00:00:00,4012300,,SK,26,
-104.86666666666666,51.18333333333333,DUVAL,2004-07-27 00:00:00,4012300,,SK,17.3,
-104.86666666666666,51.18333333333333,DUVAL,1991-11-10 00:00:00,4012300,,SK,-4,
-104.86666666666666,51.18333333333333,DUVAL,2020-02-07 00:00:00,4012300,,SK,-11,
-104.86666666666666,51.18333333333333,DUVAL,1992-05-01 00:00:00,4012300,,SK,10.3,
-104.86666666666666,51.18333333333333,DUVAL,1993-02-14 00:00:00,4012300,,SK,-18.3,
-104.86666666666666,51.18333333333333,DUVAL,2009-10-15 00:00:00,4012300,,SK,-0.5,
-104.86666666666666,51.18333333333333,DUVAL,2003-07-07 00:00:00,4012300,,SK,12.8,
-104.86666666666666,51.18333333333333,DUVAL,1994-06-25 00:00:00,4012300,,SK,14.3,
-104.86666666666666,51.18333333333333,DUVAL,2003-12-11 00:00:00,4012300,,SK,-19.8,
-104.86666666666666,51.18333333333333,DUVAL,2006-10-08 00:00:00,4012300,,SK,6,
-104.86666666666666,51.18333333333333,DUVAL,2015-04-21 00:00:00,4012300,,SK,3.5,
-104.86666666666666,51.18333333333333,DUVAL,1993-07-01 00:00:00,4012300,,SK,14.8,
-104.86666666666666,51.18333333333333,DUVAL,2015-05-07 00:00:00,4012300,,SK,5,
-104.86666666666666,51.18333333333333,DUVAL,2018-04-16 00:00:00,4012300,,SK,-2,
-104.86666666666666,51.18333333333333,DUVAL,2000-12-18 00:00:00,4012300,,SK,-17.5,
-104.86666666666666,51.18333333333333,DUVAL,2005-03-11 00:00:00,4012300,,SK,-3,
-104.86666666666666,51.18333333333333,DUVAL,2006-04-25 00:00:00,4012300,,SK,9.8,
-104.86666666666666,51.18333333333333,DUVAL,2002-03-03 00:00:00,4012300,,SK,-13.3,
-104.86666666666666,51.18333333333333,DUVAL,1995-11-22 00:00:00,4012300,,SK,-12.3,
-104.86666666666666,51.18333333333333,DUVAL,1998-11-13 00:00:00,4012300,,SK,-2,
-104.86666666666666,51.18333333333333,DUVAL,2012-09-11 00:00:00,4012300,,SK,11.5,
-104.86666666666666,51.18333333333333,DUVAL,2019-12-08 00:00:00,4012300,,SK,-13.5,
-104.86666666666666,51.18333333333333,DUVAL,2015-10-01 00:00:00,4012300,,SK,12.5,
-104.86666666666666,51.18333333333333,DUVAL,2013-01-19 00:00:00,4012300,,SK,-21.5,
-104.86666666666666,51.18333333333333,DUVAL,2020-02-18 00:00:00,4012300,,SK,-23.5,
-104.86666666666666,51.18333333333333,DUVAL,1987-08-12 00:00:00,4012300,,SK,12.8,
-104.86666666666666,51.18333333333333,DUVAL,1987-10-17 00:00:00,4012300,,SK,5.5,
-104.86666666666666,51.18333333333333,DUVAL,1990-05-18 00:00:00,4012300,,SK,11,
-104.86666666666666,51.18333333333333,DUVAL,1998-02-27 00:00:00,4012300,,SK,-10.8,
-104.86666666666666,51.18333333333333,DUVAL,1987-05-27 00:00:00,4012300,,SK,13.3,
-104.86666666666666,51.18333333333333,DUVAL,2009-09-17 00:00:00,4012300,,SK,21.5,
-104.86666666666666,51.18333333333333,DUVAL,1997-09-10 00:00:00,4012300,,SK,20.3,
-104.86666666666666,51.18333333333333,DUVAL,2011-11-25 00:00:00,4012300,,SK,0,
-104.86666666666666,51.18333333333333,DUVAL,2019-06-08 00:00:00,4012300,,SK,10.5,
-104.86666666666666,51.18333333333333,DUVAL,1997-03-20 00:00:00,4012300,,SK,3,
-104.86666666666666,51.18333333333333,DUVAL,2018-08-11 00:00:00,4012300,,SK,30,
-104.86666666666666,51.18333333333333,DUVAL,1988-08-09 00:00:00,4012300,,SK,21.8,
-104.86666666666666,51.18333333333333,DUVAL,1993-09-17 00:00:00,4012300,,SK,10.5,
-104.86666666666666,51.18333333333333,DUVAL,1987-05-06 00:00:00,4012300,,SK,15.3,
-104.86666666666666,51.18333333333333,DUVAL,2008-08-15 00:00:00,4012300,,SK,19.3,
-104.86666666666666,51.18333333333333,DUVAL,2010-05-06 00:00:00,4012300,,SK,2,
-104.86666666666666,51.18333333333333,DUVAL,2008-07-21 00:00:00,4012300,,SK,21.5,
-104.86666666666666,51.18333333333333,DUVAL,2009-12-28 00:00:00,4012300,,SK,-13.3,
-104.86666666666666,51.18333333333333,DUVAL,2020-06-16 00:00:00,4012300,,SK,19,
-104.86666666666666,51.18333333333333,DUVAL,2005-10-18 00:00:00,4012300,,SK,9,
-104.86666666666666,51.18333333333333,DUVAL,2006-06-13 00:00:00,4012300,,SK,14.3,
-104.86666666666666,51.18333333333333,DUVAL,2014-11-11 00:00:00,4012300,,SK,-12.5,
-104.86666666666666,51.18333333333333,DUVAL,1990-07-30 00:00:00,4012300,,SK,16.8,
-104.86666666666666,51.18333333333333,DUVAL,1997-06-21 00:00:00,4012300,,SK,15.5,
-104.86666666666666,51.18333333333333,DUVAL,2000-07-06 00:00:00,4012300,,SK,21,
-104.86666666666666,51.18333333333333,DUVAL,2017-12-16 00:00:00,4012300,,SK,-2,
-104.86666666666666,51.18333333333333,DUVAL,2005-08-11 00:00:00,4012300,,SK,14.3,
-104.86666666666666,51.18333333333333,DUVAL,1990-11-14 00:00:00,4012300,,SK,1.3,
-104.86666666666666,51.18333333333333,DUVAL,2005-04-25 00:00:00,4012300,,SK,4.5,
-104.86666666666666,51.18333333333333,DUVAL,2017-07-11 00:00:00,4012300,,SK,17.5,
