Longitude,Latitude,Province,Name,Date,MEAN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY,Climate ID,Station ID
-92.3,57,MB,YORK FACTORY,1992-08-08 00:00:00,9.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1995-05-29 00:00:00,1.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1998-07-22 00:00:00,7.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1991-08-24 00:00:00,17.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1999-09-21 00:00:00,,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1994-07-04 00:00:00,7.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1993-07-30 00:00:00,20.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1999-07-15 00:00:00,8.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2000-08-10 00:00:00,19.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-05-27 00:00:00,17.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-05-23 00:00:00,1.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2003-05-18 00:00:00,13.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2003-07-26 00:00:00,13.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1993-06-07 00:00:00,7.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-07-01 00:00:00,2.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2002-07-22 00:00:00,16.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1994-08-09 00:00:00,12.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2000-08-23 00:00:00,14.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-05-29 00:00:00,6.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1999-06-28 00:00:00,11.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-07-14 00:00:00,6.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1995-07-23 00:00:00,14.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2007-01-19 00:00:00,,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2006-07-07 00:00:00,13.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1995-09-15 00:00:00,6.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1991-08-19 00:00:00,22.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1995-07-08 00:00:00,14.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2001-06-21 00:00:00,19.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1993-06-29 00:00:00,18.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2004-07-07 00:00:00,19.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2001-08-27 00:00:00,10.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1995-05-05 00:00:00,,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2001-07-19 00:00:00,24.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1998-05-13 00:00:00,,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2000-08-12 00:00:00,18.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1993-08-13 00:00:00,11.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1998-05-31 00:00:00,1.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-05-02 00:00:00,,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1993-08-11 00:00:00,12.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-05-25 00:00:00,2.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2003-08-14 00:00:00,23.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2003-05-06 00:00:00,,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2002-07-11 00:00:00,22.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2002-08-06 00:00:00,15.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1998-07-12 00:00:00,12.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1995-05-26 00:00:00,4.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2002-06-26 00:00:00,17.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2000-08-05 00:00:00,12.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-08-22 00:00:00,6.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1999-05-01 00:00:00,,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1993-08-02 00:00:00,8.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1998-07-09 00:00:00,16.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2003-06-05 00:00:00,4.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1992-06-25 00:00:00,2.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2003-08-01 00:00:00,12.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2000-06-07 00:00:00,1.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1995-07-17 00:00:00,14.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1998-05-24 00:00:00,-0.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1998-07-11 00:00:00,21.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2003-06-13 00:00:00,9.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2001-07-23 00:00:00,12.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1993-07-01 00:00:00,14.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1993-09-12 00:00:00,,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1999-09-02 00:00:00,6.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1999-08-04 00:00:00,12.0,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1999-07-23 00:00:00,23.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1994-07-03 00:00:00,11.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2000-07-11 00:00:00,18.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2000-06-10 00:00:00,2.5,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1995-07-04 00:00:00,8.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,1994-09-04 00:00:00,15.8,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2000-08-28 00:00:00,16.3,,,5063350,5112
-92.3,57,MB,YORK FACTORY,2002-08-28 00:00:00,11.5,,,5063350,5112
