Longitude,Latitude,SPEED_MAX_GUST,Province,Name,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,Climate ID,Date,Station ID
-134.25,60.43333333333333,,YT,MARSH LAKE,6.0,,2100698,2000-05-26 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,16.3,,2100698,1998-05-29 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,5.8,,2100698,2000-05-08 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-1.5,,2100698,1996-10-01 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-22.0,,2100698,1997-03-05 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-16.3,,2100698,1996-03-06 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,7.8,,2100698,1997-09-06 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,12.8,,2100698,2000-06-19 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,8.8,,2100698,1995-05-22 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,5.0,,2100698,1997-09-21 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,15.5,,2100698,1995-07-13 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,9.3,,2100698,1995-04-28 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-2.5,,2100698,1999-03-19 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-6.8,,2100698,1997-02-16 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-16.3,,2100698,1996-03-21 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,3.0,,2100698,1997-05-03 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-9.0,,2100698,1997-03-15 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-11.5,,2100698,1996-03-05 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-1.3,,2100698,1996-10-24 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,-9.0,,2100698,1995-11-07 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,7.3,,2100698,1998-08-21 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,3.0,,2100698,1996-10-13 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,12.5,,2100698,1997-09-03 00:00:00,1847
-134.25,60.43333333333333,,YT,MARSH LAKE,6.3,,2100698,1996-09-09 00:00:00,1847
