x,y,STATION_NAME,LOCAL_DATE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY
-105,52.333333333333336,MUENSTER,2004-01-27 00:00:00,4015440,,SK,-34.3,
-105,52.333333333333336,MUENSTER,1996-06-27 00:00:00,4015440,,SK,20.3,
-105,52.333333333333336,MUENSTER,1992-10-21 00:00:00,4015440,,SK,5.8,
-105,52.333333333333336,MUENSTER,2017-04-04 00:00:00,4015440,,SK,2.3,
-105,52.333333333333336,MUENSTER,2011-03-18 00:00:00,4015440,,SK,-12,
-105,52.333333333333336,MUENSTER,1999-02-02 00:00:00,4015440,,SK,-12,
-105,52.333333333333336,MUENSTER,1999-07-19 00:00:00,4015440,,SK,17.8,
-105,52.333333333333336,MUENSTER,2019-12-30 00:00:00,4015440,,SK,-13.5,
-105,52.333333333333336,MUENSTER,2018-04-15 00:00:00,4015440,,SK,-2,
-105,52.333333333333336,MUENSTER,1996-06-03 00:00:00,4015440,,SK,14.5,
-105,52.333333333333336,MUENSTER,2014-03-19 00:00:00,4015440,,SK,-4,
-105,52.333333333333336,MUENSTER,1998-01-29 00:00:00,4015440,,SK,-10,
-105,52.333333333333336,MUENSTER,1996-09-17 00:00:00,4015440,,SK,15,
-105,52.333333333333336,MUENSTER,1994-11-15 00:00:00,4015440,,SK,-1.5,
-105,52.333333333333336,MUENSTER,2014-11-30 00:00:00,4015440,,SK,-5.5,
-105,52.333333333333336,MUENSTER,1993-05-26 00:00:00,4015440,,SK,5.3,
-105,52.333333333333336,MUENSTER,2011-11-10 00:00:00,4015440,,SK,-5.8,
-105,52.333333333333336,MUENSTER,1990-08-05 00:00:00,4015440,,SK,20.1,
-105,52.333333333333336,MUENSTER,1992-10-10 00:00:00,4015440,,SK,5.8,
-105,52.333333333333336,MUENSTER,2013-03-22 00:00:00,4015440,,SK,-13,
-105,52.333333333333336,MUENSTER,2019-06-10 00:00:00,4015440,,SK,12.5,
-105,52.333333333333336,MUENSTER,1992-11-06 00:00:00,4015440,,SK,-3.5,
-105,52.333333333333336,MUENSTER,1991-07-11 00:00:00,4015440,,SK,16.5,
-105,52.333333333333336,MUENSTER,1988-07-14 00:00:00,4015440,,SK,14.3,
-105,52.333333333333336,MUENSTER,2020-09-02 00:00:00,4015440,,SK,9.5,
-105,52.333333333333336,MUENSTER,1992-07-30 00:00:00,4015440,,SK,16,
-105,52.333333333333336,MUENSTER,1990-07-29 00:00:00,4015440,,SK,13.3,
-105,52.333333333333336,MUENSTER,2004-02-13 00:00:00,4015440,,SK,-9,
-105,52.333333333333336,MUENSTER,2016-09-17 00:00:00,4015440,,SK,14.5,
-105,52.333333333333336,MUENSTER,2006-09-08 00:00:00,4015440,,SK,11.3,
