x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MAX_REL_HUMIDITY,STATION_NAME,MEAN_TEMPERATURE,LOCAL_DATE
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-1.3,1995-02-06 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,0.8,1995-02-07 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-0.7,1995-02-08 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-4.3,1995-02-09 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-7.1,1995-02-10 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-13,1995-02-11 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-16.6,1995-02-12 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-16.3,1995-02-13 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-18.4,1995-02-14 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-9.5,1995-02-15 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-3.2,1995-02-16 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,0.6,1995-02-17 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.2,1995-02-18 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.9,1995-02-19 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,7.7,1995-02-20 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.3,1995-02-21 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.8,1995-02-22 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,1.2,1995-02-23 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,6.7,1995-02-24 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.7,1995-02-25 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-4.5,1995-02-26 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-8.5,1995-02-27 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-10.9,1995-02-28 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-9.8,1995-03-01 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-8.4,1995-03-02 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-6.8,1995-03-03 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-13.7,1995-03-04 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-12.1,1995-03-05 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-10.4,1995-03-06 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-9.7,1995-03-07 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,-6.4,1995-03-08 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.3,1995-03-09 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,7.1,1995-03-10 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.5,1995-03-11 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.1,1995-03-12 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,3.4,1995-03-13 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.5,1995-03-14 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.4,1995-03-15 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,3.2,1995-03-16 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,1.1,1995-03-17 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,1.8,1995-03-18 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.2,1995-03-19 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,0.8,1995-03-20 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,1.7,1995-03-21 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,1.4,1995-03-22 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,1.3,1995-03-23 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,3.1,1995-03-24 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,0,1995-03-25 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,0.7,1995-03-26 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.9,1995-03-27 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2,1995-03-28 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,3.3,1995-03-29 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.6,1995-03-30 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.9,1995-03-31 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,3.8,1995-04-01 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,4.3,1995-04-02 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.8,1995-04-03 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,7.9,1995-04-04 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,4,1995-04-05 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,5.4,1995-04-06 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.5,1995-04-10 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.2,1995-04-07 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,4.7,1995-04-08 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,0.3,1995-04-09 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,4.7,1995-04-11 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,0.4,1995-04-12 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.8,1995-04-13 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,4.1,1995-04-14 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,1,1995-04-15 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,1.2,1995-04-16 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.5,1995-04-17 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,3.4,1995-04-18 00:00:00
-114.8839,49.745,BC,1157631,,,SPARWOOD CS,2.7,1995-04-19 00:00:00
