Longitude,Latitude,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,Date,Climate ID,Name,Province,SPEED_MAX_GUST,Station ID
-122.97556416666669,50.0877925,99.0,6.6,2005-06-13 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,100.0,7.9,2005-06-14 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,9.9,2005-06-15 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,74.0,11.6,2005-06-16 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,11.0,2005-06-17 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,8.9,2005-06-18 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,11.3,2005-06-19 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,97.0,15.2,2005-06-20 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,18.7,2005-06-21 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,11.4,2005-06-22 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,95.0,12.8,2005-06-23 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,93.0,12.6,2005-06-24 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,96.0,13.7,2005-06-25 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,97.0,12.5,2005-06-26 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,13.4,2005-06-27 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,15.0,2005-06-28 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,14.5,2005-06-29 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,14.0,2005-06-30 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,10.3,2005-07-01 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,12.7,2005-07-02 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,94.0,11.5,2005-07-03 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,,12.3,2005-07-04 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,12.2,2005-07-05 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,10.7,2005-07-06 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,97.0,11.4,2005-07-07 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,10.2,2005-07-08 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,11.2,2005-07-09 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,11.4,2005-07-10 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,11.3,2005-07-11 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,12.7,2005-07-12 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,96.0,14.0,2005-07-13 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,96.0,15.1,2005-07-14 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,12.5,2005-07-15 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,14.7,2005-07-16 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,97.0,17.5,2005-07-17 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,80.0,18.9,2005-07-18 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,82.0,16.0,2005-07-19 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,89.0,14.8,2005-07-20 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,87.0,18.9,2005-07-21 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,83.0,17.7,2005-07-22 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,92.0,14.0,2005-07-23 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,95.0,14.9,2005-07-24 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,76.0,17.3,2005-07-25 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,71.0,18.5,2005-07-26 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,69.0,20.1,2005-07-27 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,84.0,19.7,2005-07-28 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,94.0,16.9,2005-07-29 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,78.0,16.8,2005-07-30 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,76.0,17.3,2005-07-31 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,95.0,15.7,2005-08-01 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,32,1058
-122.97556416666669,50.0877925,81.0,14.4,2005-08-02 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,69.0,18.1,2005-08-03 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,54.0,20.6,2005-08-04 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,56.0,20.8,2005-08-05 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,82.0,19.3,2005-08-06 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,86.0,18.3,2005-08-07 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,80.0,19.9,2005-08-08 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,75.0,20.2,2005-08-09 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,94.0,17.0,2005-08-10 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,94.0,17.7,2005-08-11 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,88.0,19.9,2005-08-12 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,51.0,21.6,2005-08-13 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,58.0,21.5,2005-08-14 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,63.0,21.2,2005-08-15 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,15.6,2005-08-16 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,15.9,2005-08-17 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,95.0,15.6,2005-08-18 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,,17.2,2005-08-19 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,78.0,17.3,2005-08-20 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,83.0,16.1,2005-08-21 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,91.0,15.0,2005-08-22 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,90.0,13.4,2005-08-23 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,65.0,15.6,2005-08-24 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,61.0,17.7,2005-08-25 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,53.0,18.2,2005-08-26 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,77.0,15.3,2005-08-27 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,11.4,2005-08-28 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,10.7,2005-08-29 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,9.6,2005-08-30 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,,12.8,2005-08-31 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,93.0,13.4,2005-09-01 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,97.0,13.5,2005-09-02 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,8.4,2005-09-03 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,8.3,2005-09-04 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,,11.1,2005-09-05 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,,12.6,2005-09-06 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,,14.1,2005-09-07 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,90.0,14.0,2005-09-08 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,89.0,9.7,2005-09-09 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,75.0,10.3,2005-09-10 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,92.0,12.0,2005-09-11 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,94.0,12.7,2005-09-12 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,94.0,12.3,2005-09-13 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,11.7,2005-09-14 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,9.0,2005-09-15 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,9.9,2005-09-16 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,97.0,9.3,2005-09-17 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,95.0,10.5,2005-09-18 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,7.7,2005-09-19 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,97.0,8.9,2005-09-20 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,91.0,8.1,2005-09-21 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,86.0,7.5,2005-09-22 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,85.0,8.3,2005-09-23 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,73.0,10.3,2005-09-24 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,90.0,10.0,2005-09-25 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,93.0,10.6,2005-09-26 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,95.0,11.0,2005-09-27 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,7.6,2005-09-28 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,8.2,2005-09-29 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,98.0,6.9,2005-09-30 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,99.0,5.4,2005-10-01 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
-122.97556416666669,50.0877925,100.0,3.8,2005-10-02 00:00:00,1108988,WHISTLER MOUNTAIN LOW LEVEL,BC,0,1058
