x,y,MAX_REL_HUMIDITY,SPEED_MAX_GUST,PROVINCE_CODE,LOCAL_DATE,MEAN_TEMPERATURE,STATION_NAME,CLIMATE_IDENTIFIER
-112.98111666666667,54.563075,55,55,AB,2018-05-14 00:00:00,16.9,KINIKINIK,3063640
-112.98111666666667,54.563075,43,52,AB,2018-05-15 00:00:00,19.9,KINIKINIK,3063640
-112.98111666666667,54.563075,72,39,AB,2018-05-16 00:00:00,14.5,KINIKINIK,3063640
-112.98111666666667,54.563075,94,35,AB,2018-05-17 00:00:00,13.7,KINIKINIK,3063640
-112.98111666666667,54.563075,94,,AB,2018-05-18 00:00:00,12,KINIKINIK,3063640
-112.98111666666667,54.563075,75,52,AB,2018-05-19 00:00:00,14.3,KINIKINIK,3063640
-112.98111666666667,54.563075,74,44,AB,2018-05-20 00:00:00,15.1,KINIKINIK,3063640
-112.98111666666667,54.563075,82,31,AB,2018-05-21 00:00:00,17.1,KINIKINIK,3063640
-112.98111666666667,54.563075,79,,AB,2018-05-22 00:00:00,19,KINIKINIK,3063640
-112.98111666666667,54.563075,63,,AB,2018-05-23 00:00:00,20.8,KINIKINIK,3063640
-112.98111666666667,54.563075,74,37,AB,2018-05-24 00:00:00,18.9,KINIKINIK,3063640
-112.98111666666667,54.563075,84,49,AB,2018-05-25 00:00:00,19.8,KINIKINIK,3063640
-112.98111666666667,54.563075,91,57,AB,2018-05-26 00:00:00,15.1,KINIKINIK,3063640
-112.98111666666667,54.563075,61,42,AB,2018-05-27 00:00:00,15.6,KINIKINIK,3063640
-112.98111666666667,54.563075,72,47,AB,2018-05-28 00:00:00,19,KINIKINIK,3063640
-112.98111666666667,54.563075,48,43,AB,2018-05-29 00:00:00,14.4,KINIKINIK,3063640
-112.98111666666667,54.563075,93,,AB,2018-05-30 00:00:00,7.8,KINIKINIK,3063640
-112.98111666666667,54.563075,95,,AB,2018-05-31 00:00:00,7.9,KINIKINIK,3063640
-112.98111666666667,54.563075,93,,AB,2018-06-01 00:00:00,9.6,KINIKINIK,3063640
-112.98111666666667,54.563075,96,57,AB,2018-06-02 00:00:00,9.7,KINIKINIK,3063640
