x,y,STATION_NAME,LOCAL_DATE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY
-121.50478,51.144465,CLINTON RCS,2015-03-27 00:00:00,1161663,41,BC,10,
-121.50478,51.144465,CLINTON RCS,2015-03-28 00:00:00,1161663,46,BC,7.6,
-121.50478,51.144465,CLINTON RCS,2015-03-29 00:00:00,1161663,43,BC,8.2,
-121.50478,51.144465,CLINTON RCS,2015-03-30 00:00:00,1161663,46,BC,7.4,
-121.50478,51.144465,CLINTON RCS,2015-03-31 00:00:00,1161663,41,BC,1.8,
-121.50478,51.144465,CLINTON RCS,2015-04-16 00:00:00,1161663,33,BC,8.3,
-121.50478,51.144465,CLINTON RCS,2015-04-18 00:00:00,1161663,0,BC,5.5,
-121.50478,51.144465,CLINTON RCS,2015-04-28 00:00:00,1161663,54,BC,9.6,
-121.50478,51.144465,CLINTON RCS,2015-04-26 00:00:00,1161663,41,BC,3.8,
-121.50478,51.144465,CLINTON RCS,2015-04-15 00:00:00,1161663,35,BC,3.3,
-121.50478,51.144465,CLINTON RCS,2015-04-20 00:00:00,1161663,0,BC,10.1,
-121.50478,51.144465,CLINTON RCS,2015-04-21 00:00:00,1161663,39,BC,11.1,
-121.50478,51.144465,CLINTON RCS,2015-04-19 00:00:00,1161663,0,BC,7,
-121.50478,51.144465,CLINTON RCS,2015-04-23 00:00:00,1161663,32,BC,3.5,
-121.50478,51.144465,CLINTON RCS,2015-04-27 00:00:00,1161663,39,BC,9.7,
-121.50478,51.144465,CLINTON RCS,2015-04-30 00:00:00,1161663,35,BC,6.1,
-121.50478,51.144465,CLINTON RCS,2015-04-25 00:00:00,1161663,0,BC,2.8,
-121.50478,51.144465,CLINTON RCS,2015-04-14 00:00:00,1161663,41,BC,3.6,
-121.50478,51.144465,CLINTON RCS,2015-04-13 00:00:00,1161663,46,BC,4.5,
-121.50478,51.144465,CLINTON RCS,2015-04-08 00:00:00,1161663,0,BC,3.8,
-121.50478,51.144465,CLINTON RCS,2015-04-22 00:00:00,1161663,46,BC,4.1,
-121.50478,51.144465,CLINTON RCS,2015-04-29 00:00:00,1161663,43,BC,6.3,
-121.50478,51.144465,CLINTON RCS,2015-04-24 00:00:00,1161663,32,BC,2.3,
-121.50478,51.144465,CLINTON RCS,2015-04-10 00:00:00,1161663,46,BC,4.4,
-121.50478,51.144465,CLINTON RCS,2015-04-12 00:00:00,1161663,41,BC,2,
-121.50478,51.144465,CLINTON RCS,2015-04-09 00:00:00,1161663,0,BC,5.3,
