x,y,STATION_NAME,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DATE
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-0.4,,98,2018-10-29 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-1.8,31,98,2018-10-30 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-5.5,,91,2018-10-31 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-3.2,,90,2018-11-01 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-3,,92,2018-11-02 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-2.3,33,91,2018-11-03 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,0.6,,95,2018-11-04 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-4.5,45,97,2018-11-05 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-9.9,40,84,2018-11-06 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-9.1,,84,2018-11-07 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-14.1,,85,2018-11-08 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-14.7,40,86,2018-11-09 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-11,,86,2018-11-10 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-11.1,49,77,2018-11-11 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-10.7,,76,2018-11-12 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-10.4,,80,2018-11-13 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-8.3,,91,2018-11-14 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-11.5,,86,2018-11-15 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-19.3,,78,2018-11-16 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-16.4,,80,2018-11-17 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-19.2,,75,2018-11-18 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-21.1,,82,2018-11-19 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-20.1,,82,2018-11-20 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-17.2,,86,2018-11-21 00:00:00
-101.68194444444444,54.67805555555555,FLIN FLON A,MB,5050973,-8.1,,91,2018-11-22 00:00:00
