x,y,STATION_NAME,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DATE
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-14.9,0,,1987-04-09 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-4.6,33,,1987-04-10 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-2.5,0,,1987-04-11 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-8.6,0,,1987-04-12 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-4.3,0,,1987-04-13 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,4.5,0,,1987-04-14 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,8.5,37,,1987-04-15 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,5.6,0,,1987-04-16 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,3,39,,1987-04-17 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-0.9,0,,1987-04-18 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-0.9,0,,1987-04-19 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,6.7,0,,1987-04-20 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,3.3,0,,1987-04-21 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,3,52,,1987-04-22 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,4.2,0,,1987-04-23 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-1.3,0,,1987-04-24 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,5.4,0,,1987-04-25 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,5,0,,1987-04-26 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,7.5,50,,1987-04-27 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,6.6,0,,1987-04-28 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,5.8,35,,1987-04-29 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,4.2,0,,1987-04-30 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,8.6,41,,1987-05-01 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,15.2,35,,1987-05-02 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,14.1,50,,1987-05-03 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,10.2,35,,1987-05-04 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,7.5,0,,1987-05-05 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,4.3,0,,1987-05-06 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,13.1,69,,1987-05-07 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,4.6,56,,1987-05-08 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,0.5,0,,1987-05-09 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,4.6,0,,1987-05-10 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,2.6,31,,1987-05-11 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-2.4,46,,1987-05-12 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,-1.8,0,,1987-05-13 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,3.3,41,,1987-05-14 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,0.4,43,,1987-05-15 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,3,0,,1987-05-16 00:00:00
-115.78277777777778,60.83972222222222,HAY RIVER A,NT,2202400,2.2,0,,1987-05-17 00:00:00
