x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MEAN_TEMPERATURE,PROVINCE_CODE,STATION_NAME,MAX_REL_HUMIDITY,LOCAL_DATE
-122.94694444444444,50.074175,1108989,43,2.5,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-13 00:00:00
-122.94694444444444,50.074175,1108989,33,3.1,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-14 00:00:00
-122.94694444444444,50.074175,1108989,0,3.5,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-15 00:00:00
-122.94694444444444,50.074175,1108989,0,7.5,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-16 00:00:00
-122.94694444444444,50.074175,1108989,33,5.9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-17 00:00:00
-122.94694444444444,50.074175,1108989,0,4.1,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-18 00:00:00
-122.94694444444444,50.074175,1108989,0,5.4,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-19 00:00:00
-122.94694444444444,50.074175,1108989,0,11.1,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-20 00:00:00
-122.94694444444444,50.074175,1108989,33,13.4,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-21 00:00:00
-122.94694444444444,50.074175,1108989,43,6.7,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-22 00:00:00
-122.94694444444444,50.074175,1108989,32,7.9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-23 00:00:00
-122.94694444444444,50.074175,1108989,32,7.8,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-24 00:00:00
-122.94694444444444,50.074175,1108989,0,8.9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-25 00:00:00
-122.94694444444444,50.074175,1108989,0,8,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-26 00:00:00
-122.94694444444444,50.074175,1108989,0,8.1,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-27 00:00:00
-122.94694444444444,50.074175,1108989,0,10.9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-28 00:00:00
-122.94694444444444,50.074175,1108989,0,9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-29 00:00:00
-122.94694444444444,50.074175,1108989,35,9.5,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-06-30 00:00:00
-122.94694444444444,50.074175,1108989,33,6.1,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-01 00:00:00
-122.94694444444444,50.074175,1108989,33,6.9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-02 00:00:00
-122.94694444444444,50.074175,1108989,0,6.9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-03 00:00:00
-122.94694444444444,50.074175,1108989,0,7.9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-04 00:00:00
-122.94694444444444,50.074175,1108989,37,9.4,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-05 00:00:00
-122.94694444444444,50.074175,1108989,52,6.5,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-06 00:00:00
-122.94694444444444,50.074175,1108989,32,5.6,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-07 00:00:00
-122.94694444444444,50.074175,1108989,52,5.9,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-08 00:00:00
-122.94694444444444,50.074175,1108989,39,5,BC,WHISTLER MOUNTAIN HIGH LEVEL REMOTE WIND,,2005-07-09 00:00:00
