x,y,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,LOCAL_DATE,CLIMATE_IDENTIFIER,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-120.8,50.935,,,2000-03-14 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,2,2005-04-05 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,19,1997-07-21 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,1.5,2020-10-13 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,16.5,2016-08-03 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,0.8,1991-01-15 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,14,1991-07-19 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,8.3,1989-09-30 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,13.8,1996-06-02 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,-1.3,1987-11-19 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,15.3,1994-08-31 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,15.3,1993-06-18 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,-3.5,1999-02-06 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,-13.3,1990-12-24 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,19.8,1990-08-20 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,3.8,2018-04-08 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,4,1987-10-16 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,-7.3,1997-02-11 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,8.8,1990-09-28 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,8,1995-08-17 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,12.5,2004-08-07 00:00:00,1166658,RED LAKE,BC,
-120.8,50.935,,10.5,2004-08-24 00:00:00,1166658,RED LAKE,BC,
