x,y,SPEED_MAX_GUST,PROVINCE_CODE,STATION_NAME,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,LOCAL_DATE
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-16,,2100840,2001-02-17 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-22.8,,2100840,2003-01-25 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,9.5,,2100840,1992-06-17 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-2,,2100840,2003-03-19 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,12.5,,2100840,2010-06-28 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,15,,2100840,1991-06-30 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-25.3,,2100840,2020-01-16 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-6.3,,2100840,2001-11-01 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,15,,2100840,2001-07-22 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-5.3,,2100840,1987-11-03 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,8.5,,2100840,2005-06-21 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-6.5,,2100840,1988-11-22 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-5.3,,2100840,2010-03-26 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-17.8,,2100840,1999-12-17 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-0.5,,2100840,2002-04-26 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,8.8,,2100840,2002-05-28 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,5.5,,2100840,1998-09-25 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-2.5,,2100840,2016-10-09 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,0.3,,2100840,2006-04-28 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,,,2100840,1999-09-06 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-5.5,,2100840,2011-12-24 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-20.5,,2100840,1993-12-09 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,-21,,2100840,1999-03-07 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,13.8,,2100840,2014-06-30 00:00:00
-137.05,61.03333333333333,,YT,OTTER FALLS NCPC,4.8,,2100840,2007-04-07 00:00:00
