Longitude,Latitude,SPEED_MAX_GUST,Province,Name,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,Climate ID,Date,Station ID
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1994-04-02 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-17.5,,2100631,2000-12-28 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,5.0,,2100631,1987-09-21 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,8.5,,2100631,1992-09-01 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1987-08-30 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1999-04-19 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-13.8,,2100631,1998-02-03 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1992-02-21 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,6.8,,2100631,2004-10-03 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-12.0,,2100631,1994-01-24 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-1.3,,2100631,2000-03-29 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,8.3,,2100631,2005-08-31 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-3.8,,2100631,2006-03-20 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1995-07-10 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-14.8,,2100631,1989-12-07 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,4.0,,2100631,1990-03-29 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-5.0,,2100631,1994-03-01 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1989-09-09 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-10.5,,2100631,2006-12-24 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-4.0,,2100631,2006-12-19 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1996-09-21 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,6.0,,2100631,1991-04-30 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,2000-06-24 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,0.5,,2100631,2005-11-21 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-4.8,,2100631,2004-03-10 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,2001-03-18 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,2001-12-21 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,17.5,,2100631,2004-06-24 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1995-10-27 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1995-08-25 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-29.8,,2100631,2004-01-03 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-2.8,,2100631,2000-03-03 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,16.8,,2100631,1998-07-02 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-31.5,,2100631,1999-02-08 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-38.8,,2100631,1993-01-25 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-4.0,,2100631,2000-10-02 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-0.3,,2100631,1999-11-01 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,11.0,,2100631,1996-08-16 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-17.3,,2100631,2002-02-03 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,13.5,,2100631,2003-06-12 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,4.0,,2100631,1992-05-07 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-30.5,,2100631,1999-02-07 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1988-04-22 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,20.8,,2100631,1992-07-02 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,2002-12-21 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-12.5,,2100631,1992-10-19 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1993-05-15 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-17.8,,2100631,1996-01-05 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-37.8,,2100631,1996-01-24 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1989-07-14 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,9.3,,2100631,2003-06-03 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1987-10-31 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1990-12-08 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,15.0,,2100631,1988-07-18 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1999-01-02 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,14.5,,2100631,2004-06-15 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-15.3,,2100631,2000-02-22 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,12.8,,2100631,1993-07-05 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-12.0,,2100631,1998-02-21 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,9.3,,2100631,1988-08-03 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-5.0,,2100631,1996-02-14 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1999-09-25 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,14.5,,2100631,2003-07-01 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,,,2100631,1994-01-03 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,3.0,,2100631,2002-05-14 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,-4.8,,2100631,2000-03-04 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,13.5,,2100631,1999-08-12 00:00:00,1827
-137.50525,60.749544444444446,,YT,HAINES JUNCTION YTG,16.3,,2100631,1997-07-29 00:00:00,1827
