x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MAX_REL_HUMIDITY,STATION_NAME,MEAN_TEMPERATURE,LOCAL_DATE
-117.67666666666666,57.78750027777778,AB,3073644,31,75,KEG RIVER AGCM,13.4,2018-05-15 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,41,50,KEG RIVER AGCM,17.2,2018-05-14 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,38,73,KEG RIVER AGCM,12.5,2018-05-18 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,,80,KEG RIVER AGCM,10,2018-05-16 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,31,75,KEG RIVER AGCM,18.5,2018-05-21 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,48,87,KEG RIVER AGCM,9.6,2018-05-29 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,41,58,KEG RIVER AGCM,19.2,2018-05-22 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,43,47,KEG RIVER AGCM,16.6,2018-05-27 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,33,85,KEG RIVER AGCM,16.1,2018-05-25 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,33,73,KEG RIVER AGCM,15.6,2018-05-19 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,,89,KEG RIVER AGCM,15.2,2018-05-20 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,42,93,KEG RIVER AGCM,8.1,2018-05-31 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,57,67,KEG RIVER AGCM,15,2018-05-26 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,,71,KEG RIVER AGCM,22.3,2018-05-23 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,31,96,KEG RIVER AGCM,8,2018-05-30 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,63,62,KEG RIVER AGCM,15.6,2018-05-28 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,33,91,KEG RIVER AGCM,17.6,2018-05-24 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,,75,KEG RIVER AGCM,10.6,2018-05-17 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,,82,KEG RIVER AGCM,20.5,2018-06-24 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,,95,KEG RIVER AGCM,6,2018-06-05 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,,86,KEG RIVER AGCM,21.9,2018-06-23 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,41,92,KEG RIVER AGCM,6.7,2018-06-12 00:00:00
-117.67666666666666,57.78750027777778,AB,3073644,,97,KEG RIVER AGCM,14.4,2018-06-28 00:00:00
