x,y,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,LOCAL_DATE,MEAN_TEMPERATURE,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-82.02472833333333,46.19308,,6065006,2009-10-24 00:00:00,5.5,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2007-03-23 00:00:00,1.8,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2003-08-02 00:00:00,20,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1987-05-11 00:00:00,14.5,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2021-11-03 00:00:00,-0.8,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1987-08-17 00:00:00,23.8,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1997-05-17 00:00:00,5.8,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1991-02-03 00:00:00,,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2009-06-12 00:00:00,16.8,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2001-02-26 00:00:00,-6.5,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2016-09-15 00:00:00,12,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1998-06-19 00:00:00,21.5,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2008-01-26 00:00:00,-9.5,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2015-06-18 00:00:00,16,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1999-01-20 00:00:00,-6.3,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2014-09-19 00:00:00,6.8,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2014-09-07 00:00:00,13.3,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1998-02-18 00:00:00,1.3,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2016-07-08 00:00:00,22.3,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1988-06-29 00:00:00,12.3,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1994-01-19 00:00:00,-28.3,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2007-10-21 00:00:00,13.3,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2020-02-12 00:00:00,-4.5,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1992-02-08 00:00:00,-18.8,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2000-03-31 00:00:00,3.5,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,2021-10-11 00:00:00,20.3,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1990-07-16 00:00:00,18.8,MASSEY,ON,
-82.02472833333333,46.19308,,6065006,1991-06-13 00:00:00,10,MASSEY,ON,
