x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,LOCAL_DATE,STATION_NAME,MAX_REL_HUMIDITY,MEAN_TEMPERATURE
-106.55,52.15,4057154,,SK,1993-05-01 00:00:00,SASKATOON KERNEN FARM,,12
-106.55,52.15,4057154,,SK,1993-05-02 00:00:00,SASKATOON KERNEN FARM,,15
-106.55,52.15,4057154,,SK,1993-05-03 00:00:00,SASKATOON KERNEN FARM,,9
-106.55,52.15,4057154,,SK,1993-05-04 00:00:00,SASKATOON KERNEN FARM,,8.5
-106.55,52.15,4057154,,SK,1993-05-05 00:00:00,SASKATOON KERNEN FARM,,15.3
-106.55,52.15,4057154,,SK,1993-05-06 00:00:00,SASKATOON KERNEN FARM,,18.3
-106.55,52.15,4057154,,SK,1993-05-07 00:00:00,SASKATOON KERNEN FARM,,15.3
-106.55,52.15,4057154,,SK,1993-05-08 00:00:00,SASKATOON KERNEN FARM,,11
-106.55,52.15,4057154,,SK,1993-05-09 00:00:00,SASKATOON KERNEN FARM,,12.5
-106.55,52.15,4057154,,SK,1993-05-10 00:00:00,SASKATOON KERNEN FARM,,13.5
-106.55,52.15,4057154,,SK,1993-05-11 00:00:00,SASKATOON KERNEN FARM,,19.8
-106.55,52.15,4057154,,SK,1993-05-12 00:00:00,SASKATOON KERNEN FARM,,22
-106.55,52.15,4057154,,SK,1993-05-13 00:00:00,SASKATOON KERNEN FARM,,16.8
-106.55,52.15,4057154,,SK,1993-05-14 00:00:00,SASKATOON KERNEN FARM,,10
-106.55,52.15,4057154,,SK,1993-05-15 00:00:00,SASKATOON KERNEN FARM,,5.8
-106.55,52.15,4057154,,SK,1993-05-16 00:00:00,SASKATOON KERNEN FARM,,6.3
-106.55,52.15,4057154,,SK,1993-05-17 00:00:00,SASKATOON KERNEN FARM,,6
-106.55,52.15,4057154,,SK,1993-05-18 00:00:00,SASKATOON KERNEN FARM,,8
-106.55,52.15,4057154,,SK,1993-05-19 00:00:00,SASKATOON KERNEN FARM,,11.3
-106.55,52.15,4057154,,SK,1993-05-20 00:00:00,SASKATOON KERNEN FARM,,10.8
-106.55,52.15,4057154,,SK,1993-05-21 00:00:00,SASKATOON KERNEN FARM,,17.3
-106.55,52.15,4057154,,SK,1993-05-22 00:00:00,SASKATOON KERNEN FARM,,9.3
-106.55,52.15,4057154,,SK,1993-05-23 00:00:00,SASKATOON KERNEN FARM,,9.8
-106.55,52.15,4057154,,SK,1993-05-24 00:00:00,SASKATOON KERNEN FARM,,9.8
-106.55,52.15,4057154,,SK,1993-05-25 00:00:00,SASKATOON KERNEN FARM,,7.8
-106.55,52.15,4057154,,SK,1993-05-26 00:00:00,SASKATOON KERNEN FARM,,7.3
-106.55,52.15,4057154,,SK,1993-05-27 00:00:00,SASKATOON KERNEN FARM,,7.3
-106.55,52.15,4057154,,SK,1993-05-28 00:00:00,SASKATOON KERNEN FARM,,10
-106.55,52.15,4057154,,SK,1993-05-29 00:00:00,SASKATOON KERNEN FARM,,12
