x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MAX_REL_HUMIDITY,STATION_NAME,MEAN_TEMPERATURE,LOCAL_DATE
-119.23027888888889,55.69472444444445,AB,3076069,37,,SPIRIT RIVER AUTO STATION,11.9,1999-08-27 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,48,,SPIRIT RIVER AUTO STATION,17.9,1999-08-28 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,54,,SPIRIT RIVER AUTO STATION,10.9,1999-08-29 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,43,,SPIRIT RIVER AUTO STATION,8.3,1999-08-30 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,37,,SPIRIT RIVER AUTO STATION,8.1,1999-08-31 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,35,,SPIRIT RIVER AUTO STATION,10.6,1999-09-01 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,0,,SPIRIT RIVER AUTO STATION,11.4,1999-09-02 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,35,,SPIRIT RIVER AUTO STATION,11,1999-09-03 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,39,,SPIRIT RIVER AUTO STATION,12.2,1999-09-04 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,32,,SPIRIT RIVER AUTO STATION,10.4,1999-09-05 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,54,,SPIRIT RIVER AUTO STATION,8.3,1999-09-06 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,50,,SPIRIT RIVER AUTO STATION,7.2,1999-09-07 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,39,,SPIRIT RIVER AUTO STATION,9.1,1999-09-08 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,39,,SPIRIT RIVER AUTO STATION,10.7,1999-09-09 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,46,,SPIRIT RIVER AUTO STATION,8.3,1999-09-10 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,0,,SPIRIT RIVER AUTO STATION,9.6,1999-09-11 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,0,,SPIRIT RIVER AUTO STATION,12,1999-09-12 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,0,,SPIRIT RIVER AUTO STATION,14.5,1999-09-13 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,0,,SPIRIT RIVER AUTO STATION,15.8,1999-09-14 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,32,,SPIRIT RIVER AUTO STATION,17.1,1999-09-15 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,41,,SPIRIT RIVER AUTO STATION,11.6,1999-09-16 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,0,,SPIRIT RIVER AUTO STATION,9.6,1999-09-17 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,35,,SPIRIT RIVER AUTO STATION,10.6,1999-09-18 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,32,,SPIRIT RIVER AUTO STATION,16.6,1999-09-19 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,43,,SPIRIT RIVER AUTO STATION,15.5,1999-09-20 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,37,,SPIRIT RIVER AUTO STATION,12.6,1999-09-21 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,43,,SPIRIT RIVER AUTO STATION,12.8,1999-09-22 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,65,,SPIRIT RIVER AUTO STATION,10.5,1999-09-23 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,52,,SPIRIT RIVER AUTO STATION,5.9,1999-09-24 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,43,,SPIRIT RIVER AUTO STATION,5.1,1999-09-25 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,41,,SPIRIT RIVER AUTO STATION,5.4,1999-09-26 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,33,,SPIRIT RIVER AUTO STATION,4.3,1999-09-27 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,37,,SPIRIT RIVER AUTO STATION,2.6,1999-09-28 00:00:00
-119.23027888888889,55.69472444444445,AB,3076069,41,,SPIRIT RIVER AUTO STATION,-0.1,1999-09-29 00:00:00
