x,y,SPEED_MAX_GUST,PROVINCE_CODE,STATION_NAME,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,LOCAL_DATE
-123.46694444444445,60.235,,NT,FORT LIARD A,-23.5,,2201575,2013-01-21 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-13.8,,2201575,2005-03-19 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,2006-01-07 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-14.5,,2201575,1993-11-18 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,19.5,,2201575,2013-08-06 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,22.3,,2201575,1998-07-06 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-26,,2201575,1995-01-03 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,23,,2201575,1989-08-08 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,7.7,,2201575,2001-05-11 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,2.4,,2201575,2000-05-16 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,8.4,,2201575,2014-09-04 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,9.7,,2201575,1999-05-21 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-13.1,,2201575,2001-02-03 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,21.3,,2201575,1987-07-18 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-8.9,,2201575,1999-11-05 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-9.9,,2201575,2006-11-02 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,24,,2201575,1994-07-25 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,2.9,,2201575,2005-10-18 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-28.5,,2201575,1994-02-24 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,17,,2201575,1991-07-12 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-12.2,,2201575,2001-11-06 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-29.8,,2201575,1996-12-22 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,15.5,,2201575,2002-06-08 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-5.3,,2201575,1993-11-02 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,15.3,,2201575,1989-08-26 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,15.7,,2201575,2008-07-04 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-15,,2201575,2005-12-24 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-18.2,,2201575,2002-03-15 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,4.6,,2201575,1998-09-16 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-20.5,,2201575,1995-02-10 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,11.3,,2201575,2001-10-02 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,17.5,,2201575,1990-06-19 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,21.6,,2201575,1999-06-16 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,2000-07-14 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,13.5,,2201575,2003-08-23 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,19.1,,2201575,2005-05-31 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,2005-05-07 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,6.4,,2201575,2011-09-23 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,2003-04-30 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-8.7,,2201575,2002-11-06 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-28,,2201575,1988-12-25 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-25.7,,2201575,1998-12-30 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,5.7,,2201575,2002-10-02 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-19.5,,2201575,2007-01-22 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,7.5,,2201575,1998-09-17 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-10.8,,2201575,1996-02-18 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,11.5,,2201575,1990-05-24 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-20.6,,2201575,2004-12-16 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,7.3,,2201575,1994-10-06 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-4.3,,2201575,2006-02-13 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-21,,2201575,1993-12-17 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,15.3,,2201575,2008-05-26 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,7,,2201575,1997-05-03 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-15.2,,2201575,2010-02-10 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,10.6,,2201575,2001-06-25 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,11.2,,2201575,2001-08-20 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-14.5,,2201575,1992-11-19 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-16.3,,2201575,1999-03-01 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,4.7,,2201575,2003-04-14 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-12.6,,2201575,2002-03-30 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,12.5,,2201575,1994-09-01 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,11,,2201575,1998-09-06 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,9.1,,2201575,2007-05-23 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-0.5,,2201575,1999-10-25 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,15,,2201575,1995-08-10 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-1.8,,2201575,1989-03-31 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-40,,2201575,1996-01-19 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,9.8,,2201575,1990-05-14 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,7.5,,2201575,1988-04-11 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,5,,2201575,1998-04-14 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,2005-07-16 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,16.3,,2201575,2007-06-15 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-24.3,,2201575,1995-11-30 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-22.7,,2201575,1998-12-20 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-20.5,,2201575,1987-12-21 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,5.5,,2201575,1991-04-23 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,1.2,,2201575,2007-04-13 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,9.1,,2201575,1999-06-22 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,13.3,,2201575,1995-05-25 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,1999-08-01 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-1.3,,2201575,1989-04-16 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-10,,2201575,1998-03-11 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,2003-05-03 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,6.3,,2201575,1999-09-10 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-9.1,,2201575,2004-11-14 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,2,,2201575,1996-10-13 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,16.7,,2201575,2002-06-25 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,20.3,,2201575,2013-06-27 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-14,,2201575,1989-10-31 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-14.7,,2201575,2000-11-09 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,13,,2201575,1987-07-01 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-27.8,,2201575,1996-01-12 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,17,,2201575,1991-07-15 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,2.1,,2201575,2002-10-03 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-18.8,,2201575,1995-02-12 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-17.5,,2201575,1990-01-21 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-0.5,,2201575,1989-12-13 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,4.8,,2201575,1990-10-09 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,15,,2201575,1987-08-08 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-16.3,,2201575,2006-02-04 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,11.4,,2201575,2005-09-05 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,5.5,,2201575,2000-02-03 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-13.1,,2201575,2002-11-18 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-16.7,,2201575,2001-02-26 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,10,,2201575,2011-09-19 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-24,,2201575,1990-12-05 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,16.8,,2201575,1996-06-03 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,2008-03-22 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,19.1,,2201575,2013-07-02 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-19,,2201575,1995-11-26 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-12.1,,2201575,1998-11-23 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-8,,2201575,1987-11-10 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,11.1,,2201575,2001-05-24 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,2.3,,2201575,1987-05-11 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,8.8,,2201575,1988-09-21 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,1.5,,2201575,1990-03-27 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,19.3,,2201575,1994-08-16 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,8.6,,2201575,1999-05-20 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-6,,2201575,1991-02-07 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-4.3,,2201575,1995-04-04 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,18.8,,2201575,2005-07-13 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,13.3,,2201575,1989-06-19 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-25.5,,2201575,1995-12-01 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-18.3,,2201575,1993-12-28 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,-17.8,,2201575,2005-12-02 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,,,2201575,2006-07-11 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,9.7,,2201575,1999-09-17 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,16,,2201575,1998-08-29 00:00:00
-123.46694444444445,60.235,,NT,FORT LIARD A,14.5,,2201575,1993-08-23 00:00:00
