x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,LOCAL_DATE,STATION_NAME,MAX_REL_HUMIDITY,MEAN_TEMPERATURE
-97.8625,55.804722222222225,5062921,0,MB,2013-02-28 00:00:00,THOMPSON A,,-12.5
-97.8625,55.804722222222225,5062921,0,MB,2013-08-03 00:00:00,THOMPSON A,,13.4
-97.8625,55.804722222222225,5062921,46,MB,2013-08-04 00:00:00,THOMPSON A,,16.1
-97.8625,55.804722222222225,5062921,0,MB,2013-08-05 00:00:00,THOMPSON A,,13.8
-97.8625,55.804722222222225,5062921,0,MB,2013-10-17 00:00:00,THOMPSON A,,1
-97.8625,55.804722222222225,5062921,0,MB,2013-10-18 00:00:00,THOMPSON A,,0
-97.8625,55.804722222222225,5062921,0,MB,2013-10-19 00:00:00,THOMPSON A,,-3.6
-97.8625,55.804722222222225,5062921,0,MB,2013-10-20 00:00:00,THOMPSON A,,-7.4
-97.8625,55.804722222222225,5062921,0,MB,2013-10-21 00:00:00,THOMPSON A,,-8
-97.8625,55.804722222222225,5062921,0,MB,2013-10-22 00:00:00,THOMPSON A,,-2.6
-97.8625,55.804722222222225,5062921,0,MB,2013-11-30 00:00:00,THOMPSON A,,-17.5
-97.8625,55.804722222222225,5062921,0,MB,2013-12-10 00:00:00,THOMPSON A,,-30.6
-97.8625,55.804722222222225,5062921,0,MB,2014-11-06 00:00:00,THOMPSON A,,-16.5
-97.8625,55.804722222222225,5062921,67,MB,2014-11-07 00:00:00,THOMPSON A,,-8.7
-97.8625,55.804722222222225,5062921,61,MB,2014-11-08 00:00:00,THOMPSON A,,-16.1
-97.8625,55.804722222222225,5062921,48,MB,2014-11-09 00:00:00,THOMPSON A,,-14.3
-97.8625,55.804722222222225,5062921,0,MB,2014-11-10 00:00:00,THOMPSON A,,-13.7
-97.8625,55.804722222222225,5062921,0,MB,2014-11-11 00:00:00,THOMPSON A,,-13.4
-97.8625,55.804722222222225,5062921,0,MB,2014-11-12 00:00:00,THOMPSON A,,-16.5
-97.8625,55.804722222222225,5062921,0,MB,2014-11-13 00:00:00,THOMPSON A,,-16.2
-97.8625,55.804722222222225,5062921,0,MB,2014-11-14 00:00:00,THOMPSON A,,-16.9
-97.8625,55.804722222222225,5062921,33,MB,2014-11-15 00:00:00,THOMPSON A,,-16.8
-97.8625,55.804722222222225,5062921,50,MB,2014-11-16 00:00:00,THOMPSON A,,-15.2
-97.8625,55.804722222222225,5062921,35,MB,2014-11-17 00:00:00,THOMPSON A,,-14.8
-97.8625,55.804722222222225,5062921,54,MB,2014-11-18 00:00:00,THOMPSON A,,-12.6
-97.8625,55.804722222222225,5062921,59,MB,2014-11-19 00:00:00,THOMPSON A,,-19.9
-97.8625,55.804722222222225,5062921,0,MB,2014-11-20 00:00:00,THOMPSON A,,-24.1
-97.8625,55.804722222222225,5062921,0,MB,2014-11-21 00:00:00,THOMPSON A,,-14.3
-97.8625,55.804722222222225,5062921,0,MB,2014-11-22 00:00:00,THOMPSON A,,-22.8
-97.8625,55.804722222222225,5062921,0,MB,2014-11-23 00:00:00,THOMPSON A,,-26.2
-97.8625,55.804722222222225,5062921,32,MB,2014-11-24 00:00:00,THOMPSON A,,-23.7
-97.8625,55.804722222222225,5062921,0,MB,2014-11-25 00:00:00,THOMPSON A,,-28.6
-97.8625,55.804722222222225,5062921,0,MB,2014-11-26 00:00:00,THOMPSON A,,-28.1
-97.8625,55.804722222222225,5062921,0,MB,2014-11-27 00:00:00,THOMPSON A,,-23.5
-97.8625,55.804722222222225,5062921,0,MB,2014-11-28 00:00:00,THOMPSON A,,-29.9
-97.8625,55.804722222222225,5062921,0,MB,2014-11-29 00:00:00,THOMPSON A,,-25.6
-97.8625,55.804722222222225,5062921,0,MB,2014-11-30 00:00:00,THOMPSON A,,-28.7
-97.8625,55.804722222222225,5062921,0,MB,2014-12-01 00:00:00,THOMPSON A,,-24
-97.8625,55.804722222222225,5062921,0,MB,2014-12-02 00:00:00,THOMPSON A,,-26.9
-97.8625,55.804722222222225,5062921,0,MB,2014-12-03 00:00:00,THOMPSON A,,-29.3
-97.8625,55.804722222222225,5062921,0,MB,2014-12-04 00:00:00,THOMPSON A,,-27.5
-97.8625,55.804722222222225,5062921,33,MB,2014-12-05 00:00:00,THOMPSON A,,-24.8
-97.8625,55.804722222222225,5062921,0,MB,2014-12-06 00:00:00,THOMPSON A,,-28.1
-97.8625,55.804722222222225,5062921,0,MB,2014-12-07 00:00:00,THOMPSON A,,-26.4
-97.8625,55.804722222222225,5062921,0,MB,2014-12-08 00:00:00,THOMPSON A,,-21.4
-97.8625,55.804722222222225,5062921,32,MB,2014-12-09 00:00:00,THOMPSON A,,-15.5
