x,y,STATION_NAME,LOCAL_DATE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY
-71.35,46.1,THETFORD MINES,2019-10-31 00:00:00,7028441,,QC,,
-71.35,46.1,THETFORD MINES,1996-07-12 00:00:00,7028441,,QC,18,
-71.35,46.1,THETFORD MINES,1988-06-20 00:00:00,7028441,,QC,23.5,
-71.35,46.1,THETFORD MINES,1998-11-22 00:00:00,7028441,,QC,0.5,
-71.35,46.1,THETFORD MINES,2011-10-09 00:00:00,7028441,,QC,19,
-71.35,46.1,THETFORD MINES,1995-08-10 00:00:00,7028441,,QC,20,
-71.35,46.1,THETFORD MINES,2007-11-28 00:00:00,7028441,,QC,-8.5,
-71.35,46.1,THETFORD MINES,2008-08-05 00:00:00,7028441,,QC,17,
-71.35,46.1,THETFORD MINES,2000-07-25 00:00:00,7028441,,QC,20.5,
-71.35,46.1,THETFORD MINES,2012-10-22 00:00:00,7028441,,QC,8.5,
-71.35,46.1,THETFORD MINES,1990-01-12 00:00:00,7028441,,QC,-3.5,
-71.35,46.1,THETFORD MINES,1990-11-29 00:00:00,7028441,,QC,2,
-71.35,46.1,THETFORD MINES,1988-02-05 00:00:00,7028441,,QC,-22,
-71.35,46.1,THETFORD MINES,2005-09-24 00:00:00,7028441,,QC,9,
-71.35,46.1,THETFORD MINES,2005-09-28 00:00:00,7028441,,QC,13,
-71.35,46.1,THETFORD MINES,2002-01-03 00:00:00,7028441,,QC,-7.5,
-71.35,46.1,THETFORD MINES,1996-07-20 00:00:00,7028441,,QC,12,
-71.35,46.1,THETFORD MINES,1987-11-24 00:00:00,7028441,,QC,2.5,
-71.35,46.1,THETFORD MINES,2004-02-11 00:00:00,7028441,,QC,-7.5,
-71.35,46.1,THETFORD MINES,1993-05-08 00:00:00,7028441,,QC,12.5,
-71.35,46.1,THETFORD MINES,1991-08-08 00:00:00,7028441,,QC,20.5,
-71.35,46.1,THETFORD MINES,2006-02-16 00:00:00,7028441,,QC,-2.5,
-71.35,46.1,THETFORD MINES,2012-05-01 00:00:00,7028441,,QC,6.5,
-71.35,46.1,THETFORD MINES,2011-09-07 00:00:00,7028441,,QC,13.5,
-71.35,46.1,THETFORD MINES,2007-11-20 00:00:00,7028441,,QC,-3.5,
-71.35,46.1,THETFORD MINES,2019-08-16 00:00:00,7028441,,QC,,
-71.35,46.1,THETFORD MINES,1992-08-02 00:00:00,7028441,,QC,15.5,
-71.35,46.1,THETFORD MINES,2011-08-05 00:00:00,7028441,,QC,20.5,
-71.35,46.1,THETFORD MINES,1988-04-21 00:00:00,7028441,,QC,-0.5,
-71.35,46.1,THETFORD MINES,2015-02-26 00:00:00,7028441,,QC,-19,
-71.35,46.1,THETFORD MINES,2009-01-01 00:00:00,7028441,,QC,-21,
-71.35,46.1,THETFORD MINES,1998-09-28 00:00:00,7028441,,QC,12.8,
-71.35,46.1,THETFORD MINES,2004-05-09 00:00:00,7028441,,QC,10,
-71.35,46.1,THETFORD MINES,2013-06-27 00:00:00,7028441,,QC,18.5,
-71.35,46.1,THETFORD MINES,1988-10-16 00:00:00,7028441,,QC,9,
-71.35,46.1,THETFORD MINES,1987-11-02 00:00:00,7028441,,QC,-0.5,
-71.35,46.1,THETFORD MINES,2006-01-06 00:00:00,7028441,,QC,-6,
-71.35,46.1,THETFORD MINES,2009-02-25 00:00:00,7028441,,QC,-9.5,
-71.35,46.1,THETFORD MINES,2005-09-15 00:00:00,7028441,,QC,18.5,
-71.35,46.1,THETFORD MINES,1991-09-03 00:00:00,7028441,,QC,16,
-71.35,46.1,THETFORD MINES,2012-11-22 00:00:00,7028441,,QC,5,
-71.35,46.1,THETFORD MINES,2013-09-04 00:00:00,7028441,,QC,16,
-71.35,46.1,THETFORD MINES,1987-09-26 00:00:00,7028441,,QC,5.5,
-71.35,46.1,THETFORD MINES,2014-01-05 00:00:00,7028441,,QC,-4.5,
-71.35,46.1,THETFORD MINES,2000-08-11 00:00:00,7028441,,QC,17.5,
-71.35,46.1,THETFORD MINES,1989-05-02 00:00:00,7028441,,QC,7.5,
-71.35,46.1,THETFORD MINES,1988-05-22 00:00:00,7028441,,QC,18.5,
-71.35,46.1,THETFORD MINES,1991-04-02 00:00:00,7028441,,QC,0,
-71.35,46.1,THETFORD MINES,2014-04-07 00:00:00,7028441,,QC,6,
-71.35,46.1,THETFORD MINES,2021-01-26 00:00:00,7028441,,QC,,
-71.35,46.1,THETFORD MINES,2022-03-06 00:00:00,7028441,,QC,,
-71.35,46.1,THETFORD MINES,2016-05-24 00:00:00,7028441,,QC,17.5,
-71.35,46.1,THETFORD MINES,1992-02-03 00:00:00,7028441,,QC,-15,
-71.35,46.1,THETFORD MINES,2022-07-23 00:00:00,7028441,,QC,,
-71.35,46.1,THETFORD MINES,1994-10-20 00:00:00,7028441,,QC,11,
-71.35,46.1,THETFORD MINES,2011-04-23 00:00:00,7028441,,QC,2.5,
-71.35,46.1,THETFORD MINES,2018-06-04 00:00:00,7028441,,QC,,
-71.35,46.1,THETFORD MINES,2008-12-21 00:00:00,7028441,,QC,-17,
-71.35,46.1,THETFORD MINES,2000-04-25 00:00:00,7028441,,QC,2,
-71.35,46.1,THETFORD MINES,1988-02-18 00:00:00,7028441,,QC,-3.5,
-71.35,46.1,THETFORD MINES,2004-02-23 00:00:00,7028441,,QC,-7.5,
-71.35,46.1,THETFORD MINES,2022-06-28 00:00:00,7028441,,QC,,
-71.35,46.1,THETFORD MINES,2006-10-11 00:00:00,7028441,,QC,9,
