x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,MAX_REL_HUMIDITY,STATION_NAME,MEAN_TEMPERATURE,LOCAL_DATE
-121.6725,69.67277777777778,NT,2202663,65,74,KEATS POINT,-36,2021-02-24 00:00:00
-121.6725,69.67277777777778,NT,2202663,74,77,KEATS POINT,-28.3,2021-02-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,68,70,KEATS POINT,-32.6,2021-02-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,61,79,KEATS POINT,-23.8,2021-03-17 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,80,KEATS POINT,-22.1,2021-03-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,,79,KEATS POINT,-26.9,2021-03-03 00:00:00
-121.6725,69.67277777777778,NT,2202663,,81,KEATS POINT,-23,2021-03-12 00:00:00
-121.6725,69.67277777777778,NT,2202663,55,82,KEATS POINT,-23.3,2021-03-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,,78,KEATS POINT,-23.3,2021-03-09 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-22,2021-03-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,46,79,KEATS POINT,-21.2,2021-03-04 00:00:00
-121.6725,69.67277777777778,NT,2202663,57,78,KEATS POINT,-28.1,2021-03-08 00:00:00
-121.6725,69.67277777777778,NT,2202663,,81,KEATS POINT,-24.4,2021-03-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-25.9,2021-03-14 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,79,KEATS POINT,-22.5,2021-03-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,84,KEATS POINT,-21,2021-03-16 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,81,KEATS POINT,-25.8,2021-03-02 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,68,KEATS POINT,-17.1,2021-03-10 00:00:00
-121.6725,69.67277777777778,NT,2202663,,81,KEATS POINT,-24.7,2021-03-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,57,81,KEATS POINT,-24,2021-03-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,,82,KEATS POINT,-22,2021-03-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,,84,KEATS POINT,-19.6,2021-03-06 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-20.9,2021-03-26 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-26.8,2021-03-29 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-27.9,2021-03-28 00:00:00
-121.6725,69.67277777777778,NT,2202663,,63,KEATS POINT,-19.3,2021-03-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,54,80,KEATS POINT,-16.2,2021-03-25 00:00:00
-121.6725,69.67277777777778,NT,2202663,,76,KEATS POINT,-23.2,2021-03-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-25.1,2021-03-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,84,80,KEATS POINT,-16.6,2021-03-24 00:00:00
-121.6725,69.67277777777778,NT,2202663,,79,KEATS POINT,-24.2,2021-03-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,,76,KEATS POINT,-28.5,2021-03-30 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-03-31 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,78,KEATS POINT,-24.6,2021-03-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,69,KEATS POINT,-16,2021-04-12 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,80,KEATS POINT,-22.5,2021-04-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,83,KEATS POINT,-17.7,2021-04-03 00:00:00
-121.6725,69.67277777777778,NT,2202663,57,82,KEATS POINT,-1.1,2021-04-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,,92,KEATS POINT,-9.7,2021-04-28 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,94,KEATS POINT,-2.1,2021-04-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,44,86,KEATS POINT,-16.7,2021-04-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,,66,KEATS POINT,-1.4,2021-04-14 00:00:00
-121.6725,69.67277777777778,NT,2202663,68,78,KEATS POINT,-25.5,2021-04-06 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,92,KEATS POINT,-13.1,2021-04-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,76,KEATS POINT,-6.9,2021-04-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,94,KEATS POINT,-6.3,2021-04-17 00:00:00
-121.6725,69.67277777777778,NT,2202663,31,89,KEATS POINT,-5.8,2021-04-29 00:00:00
-121.6725,69.67277777777778,NT,2202663,,87,KEATS POINT,-14.6,2021-04-24 00:00:00
-121.6725,69.67277777777778,NT,2202663,,82,KEATS POINT,-22.3,2021-04-08 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,87,KEATS POINT,-17.6,2021-04-26 00:00:00
-121.6725,69.67277777777778,NT,2202663,,87,KEATS POINT,-17.9,2021-04-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,44,80,KEATS POINT,-21.4,2021-04-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,,89,KEATS POINT,-13.8,2021-04-25 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-24.6,2021-04-09 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-18.4,2021-04-04 00:00:00
-121.6725,69.67277777777778,NT,2202663,,69,KEATS POINT,-20.5,2021-04-02 00:00:00
-121.6725,69.67277777777778,NT,2202663,50,87,KEATS POINT,-15.8,2021-04-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,93,88,KEATS POINT,-15.4,2021-04-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,67,96,KEATS POINT,-8,2021-04-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,,80,KEATS POINT,-25.1,2021-04-10 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-6.2,2021-04-16 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,91,KEATS POINT,-11.5,2021-04-30 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,94,KEATS POINT,-4.7,2021-04-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,31,70,KEATS POINT,-26.4,2021-04-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,54,95,KEATS POINT,-7.7,2021-05-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,46,97,KEATS POINT,-5.7,2021-05-08 00:00:00
-121.6725,69.67277777777778,NT,2202663,,79,KEATS POINT,-5.6,2021-05-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,,95,KEATS POINT,-6.7,2021-05-10 00:00:00
-121.6725,69.67277777777778,NT,2202663,,97,KEATS POINT,-7.4,2021-05-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,,95,KEATS POINT,-7.5,2021-05-03 00:00:00
-121.6725,69.67277777777778,NT,2202663,31,88,KEATS POINT,-11.2,2021-05-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,,96,KEATS POINT,-1.1,2021-05-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,97,KEATS POINT,0.1,2021-05-31 00:00:00
-121.6725,69.67277777777778,NT,2202663,,94,KEATS POINT,-11.2,2021-05-12 00:00:00
-121.6725,69.67277777777778,NT,2202663,,98,KEATS POINT,-5,2021-05-09 00:00:00
-121.6725,69.67277777777778,NT,2202663,,97,KEATS POINT,-1.7,2021-05-25 00:00:00
-121.6725,69.67277777777778,NT,2202663,,92,KEATS POINT,-10.1,2021-05-02 00:00:00
-121.6725,69.67277777777778,NT,2202663,,85,KEATS POINT,-6.2,2021-05-17 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-2.9,2021-05-28 00:00:00
-121.6725,69.67277777777778,NT,2202663,,97,KEATS POINT,-6,2021-05-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,35,82,KEATS POINT,-7.7,2021-05-14 00:00:00
-121.6725,69.67277777777778,NT,2202663,,95,KEATS POINT,-3.3,2021-05-24 00:00:00
-121.6725,69.67277777777778,NT,2202663,35,99,KEATS POINT,-1.2,2021-05-29 00:00:00
-121.6725,69.67277777777778,NT,2202663,,98,KEATS POINT,-4.1,2021-05-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,,96,KEATS POINT,-6.3,2021-05-06 00:00:00
-121.6725,69.67277777777778,NT,2202663,,98,KEATS POINT,0.6,2021-05-26 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-1.3,2021-05-30 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,98,KEATS POINT,1.1,2021-05-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,31,94,KEATS POINT,-8.3,2021-05-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,,86,KEATS POINT,-7.2,2021-05-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,98,KEATS POINT,-4.1,2021-05-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,96,KEATS POINT,-6.8,2021-05-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,94,KEATS POINT,-5.3,2021-05-04 00:00:00
-121.6725,69.67277777777778,NT,2202663,,91,KEATS POINT,-11.9,2021-05-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,98,KEATS POINT,1.9,2021-06-08 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,98,KEATS POINT,-2.9,2021-06-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,98,KEATS POINT,-3.1,2021-06-06 00:00:00
-121.6725,69.67277777777778,NT,2202663,44,86,KEATS POINT,6.3,2021-06-09 00:00:00
-121.6725,69.67277777777778,NT,2202663,,97,KEATS POINT,-2.4,2021-06-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,99,KEATS POINT,-2.8,2021-06-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,99,KEATS POINT,1,2021-06-03 00:00:00
-121.6725,69.67277777777778,NT,2202663,35,75,KEATS POINT,10.6,2021-06-10 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,99,KEATS POINT,-1.4,2021-06-04 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,-1.6,2021-06-02 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,14.8,2021-06-29 00:00:00
-121.6725,69.67277777777778,NT,2202663,72,99,KEATS POINT,3.9,2021-06-26 00:00:00
-121.6725,69.67277777777778,NT,2202663,35,73,KEATS POINT,13.8,2021-06-16 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,99,KEATS POINT,7.8,2021-06-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,83,KEATS POINT,14.3,2021-06-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,,77,KEATS POINT,11.7,2021-06-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,59,99,KEATS POINT,-0.2,2021-06-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,54,99,KEATS POINT,9.7,2021-06-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,93,KEATS POINT,9.4,2021-06-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,72,89,KEATS POINT,14.6,2021-06-25 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,98,KEATS POINT,8.5,2021-06-12 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,95,KEATS POINT,9.4,2021-06-30 00:00:00
-121.6725,69.67277777777778,NT,2202663,50,79,KEATS POINT,16,2021-06-28 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,83,KEATS POINT,7,2021-06-24 00:00:00
-121.6725,69.67277777777778,NT,2202663,46,88,KEATS POINT,8.5,2021-06-17 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,99,KEATS POINT,0.6,2021-06-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,99,KEATS POINT,7,2021-06-14 00:00:00
-121.6725,69.67277777777778,NT,2202663,,94,KEATS POINT,6,2021-06-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,99,KEATS POINT,1.3,2021-06-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,5.3,2021-06-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,64,KEATS POINT,19.6,2021-07-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,59,92,KEATS POINT,14.7,2021-07-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,98,KEATS POINT,10.6,2021-07-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,96,KEATS POINT,6.8,2021-07-12 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,97,KEATS POINT,8.5,2021-07-04 00:00:00
-121.6725,69.67277777777778,NT,2202663,50,76,KEATS POINT,16.2,2021-07-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,46,68,KEATS POINT,14.2,2021-07-17 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,93,KEATS POINT,18.6,2021-07-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,99,KEATS POINT,10,2021-07-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,55,99,KEATS POINT,0.7,2021-07-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,98,KEATS POINT,11,2021-07-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,55,99,KEATS POINT,8.9,2021-07-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,,91,KEATS POINT,13.3,2021-07-06 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,1.6,2021-07-02 00:00:00
-121.6725,69.67277777777778,NT,2202663,44,99,KEATS POINT,5.4,2021-07-16 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,99,KEATS POINT,1.2,2021-07-14 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,12.8,2021-07-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,93,KEATS POINT,4.8,2021-07-03 00:00:00
-121.6725,69.67277777777778,NT,2202663,50,98,KEATS POINT,10.5,2021-07-10 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,4.4,2021-07-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,35,90,KEATS POINT,15.4,2021-07-31 00:00:00
-121.6725,69.67277777777778,NT,2202663,,98,KEATS POINT,5.6,2021-07-24 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,99,KEATS POINT,9,2021-07-29 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,98,KEATS POINT,4.5,2021-07-26 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,5.7,2021-07-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,5.3,2021-07-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,,97,KEATS POINT,8,2021-07-28 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,99,KEATS POINT,11.9,2021-07-30 00:00:00
-121.6725,69.67277777777778,NT,2202663,,96,KEATS POINT,6.6,2021-07-25 00:00:00
-121.6725,69.67277777777778,NT,2202663,72,98,KEATS POINT,10.2,2021-07-08 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,96,KEATS POINT,14.9,2021-07-09 00:00:00
-121.6725,69.67277777777778,NT,2202663,,94,KEATS POINT,10.2,2021-08-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,91,KEATS POINT,18.9,2021-08-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,57,99,KEATS POINT,7.3,2021-08-02 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,99,KEATS POINT,4.4,2021-08-04 00:00:00
-121.6725,69.67277777777778,NT,2202663,59,99,KEATS POINT,3.8,2021-08-03 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,99,KEATS POINT,8.3,2021-08-26 00:00:00
-121.6725,69.67277777777778,NT,2202663,50,98,KEATS POINT,11.6,2021-08-17 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,10.6,2021-08-28 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,99,KEATS POINT,1.9,2021-08-08 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,99,KEATS POINT,2.5,2021-08-10 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,5.4,2021-08-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,31,81,KEATS POINT,8.6,2021-08-30 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,0.8,2021-08-14 00:00:00
-121.6725,69.67277777777778,NT,2202663,46,99,KEATS POINT,4.5,2021-08-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,46,99,KEATS POINT,0.5,2021-08-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,6.8,2021-08-24 00:00:00
-121.6725,69.67277777777778,NT,2202663,44,69,KEATS POINT,11,2021-08-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,3,2021-08-25 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,74,KEATS POINT,8.2,2021-08-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,4.1,2021-08-09 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,99,KEATS POINT,5.5,2021-08-06 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,99,KEATS POINT,5.4,2021-08-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,98,KEATS POINT,9.1,2021-08-29 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,91,KEATS POINT,11.2,2021-08-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,99,KEATS POINT,5.6,2021-08-31 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,74,KEATS POINT,12.5,2021-08-12 00:00:00
-121.6725,69.67277777777778,NT,2202663,,92,KEATS POINT,5.9,2021-08-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,8.6,2021-08-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,92,KEATS POINT,10.1,2021-08-16 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,84,KEATS POINT,10.1,2021-08-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,55,99,KEATS POINT,6.8,2021-08-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,99,KEATS POINT,9,2021-09-02 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,1.2,2021-09-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,,KEATS POINT,,2021-09-17 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,99,KEATS POINT,2.3,2021-09-09 00:00:00
-121.6725,69.67277777777778,NT,2202663,35,,KEATS POINT,,2021-09-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,72,,KEATS POINT,,2021-09-29 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,4,2021-09-16 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,3,2021-09-12 00:00:00
-121.6725,69.67277777777778,NT,2202663,,93,KEATS POINT,3.8,2021-09-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,,KEATS POINT,,2021-09-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,99,KEATS POINT,4.5,2021-09-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,57,,KEATS POINT,,2021-09-28 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-09-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-09-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,99,KEATS POINT,9,2021-09-04 00:00:00
-121.6725,69.67277777777778,NT,2202663,44,99,KEATS POINT,2.1,2021-09-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,99,KEATS POINT,8,2021-09-03 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,,KEATS POINT,,2021-09-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,99,KEATS POINT,0.8,2021-09-06 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,99,KEATS POINT,2,2021-09-14 00:00:00
-121.6725,69.67277777777778,NT,2202663,59,,KEATS POINT,,2021-09-30 00:00:00
-121.6725,69.67277777777778,NT,2202663,57,,KEATS POINT,,2021-09-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,97,KEATS POINT,2.2,2021-09-10 00:00:00
-121.6725,69.67277777777778,NT,2202663,,99,KEATS POINT,0.3,2021-09-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,99,KEATS POINT,-0.7,2021-09-08 00:00:00
-121.6725,69.67277777777778,NT,2202663,39,,KEATS POINT,,2021-09-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,-0.3,2021-09-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-27 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,,KEATS POINT,,2021-10-26 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,,KEATS POINT,,2021-10-17 00:00:00
-121.6725,69.67277777777778,NT,2202663,46,,KEATS POINT,,2021-10-25 00:00:00
-121.6725,69.67277777777778,NT,2202663,50,,KEATS POINT,,2021-10-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,54,,KEATS POINT,,2021-10-06 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,57,,KEATS POINT,,2021-10-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,63,,KEATS POINT,,2021-10-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,54,,KEATS POINT,,2021-10-22 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,,KEATS POINT,,2021-10-24 00:00:00
-121.6725,69.67277777777778,NT,2202663,50,,KEATS POINT,,2021-10-12 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,,KEATS POINT,,2021-10-14 00:00:00
-121.6725,69.67277777777778,NT,2202663,33,,KEATS POINT,,2021-10-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-10 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,44,,KEATS POINT,,2021-10-03 00:00:00
-121.6725,69.67277777777778,NT,2202663,41,,KEATS POINT,,2021-10-02 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-08 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-16 00:00:00
-121.6725,69.67277777777778,NT,2202663,54,,KEATS POINT,,2021-10-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-04 00:00:00
-121.6725,69.67277777777778,NT,2202663,76,,KEATS POINT,,2021-10-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-09 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,,KEATS POINT,,2021-10-31 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-28 00:00:00
-121.6725,69.67277777777778,NT,2202663,37,,KEATS POINT,,2021-10-30 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-10-29 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-11-13 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-11-23 00:00:00
-121.6725,69.67277777777778,NT,2202663,48,,KEATS POINT,,2021-11-11 00:00:00
-121.6725,69.67277777777778,NT,2202663,67,,KEATS POINT,,2021-11-19 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-11-16 00:00:00
-121.6725,69.67277777777778,NT,2202663,61,,KEATS POINT,,2021-11-20 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-11-15 00:00:00
-121.6725,69.67277777777778,NT,2202663,52,,KEATS POINT,,2021-11-21 00:00:00
-121.6725,69.67277777777778,NT,2202663,42,,KEATS POINT,,2021-11-01 00:00:00
-121.6725,69.67277777777778,NT,2202663,,,KEATS POINT,,2021-11-07 00:00:00
-121.6725,69.67277777777778,NT,2202663,55,,KEATS POINT,,2021-11-05 00:00:00
-121.6725,69.67277777777778,NT,2202663,61,,KEATS POINT,,2021-11-18 00:00:00
-121.6725,69.67277777777778,NT,2202663,35,,KEATS POINT,,2021-11-08 00:00:00
