StationID,BurnIncidentID,ProvinceID,BurnCostDate,FireProvinceShort,AverageTemperature,AverageHumidity,AverageWindspeed,HectaresBurnt,Cost
5175,0,5,1987-04-09,ON,12.3,,,6.659504258276699,3471.243012812783
5175,206,5,1987-04-09,ON,12.3,,,4.254594996601941,2217.6925761324565
5175,1,5,1987-04-10,ON,7.5,,,6.659504258276699,3471.243012812783
5175,207,5,1987-04-10,ON,7.5,,,4.254594996601941,2217.6925761324565
5175,2,5,1987-04-11,ON,8.5,,,6.659504258276699,3471.243012812783
5175,208,5,1987-04-11,ON,8.5,,,4.254594996601941,2217.6925761324565
5175,3,5,1987-04-12,ON,9.0,,,6.659504258276699,3471.243012812783
5175,209,5,1987-04-12,ON,9.0,,,4.254594996601941,2217.6925761324565
5175,4,5,1987-04-13,ON,9.0,,,6.659504258276699,3471.243012812783
5175,210,5,1987-04-13,ON,9.0,,,4.254594996601941,2217.6925761324565
5175,5,5,1987-04-14,ON,5.3,,,6.659504258276699,3471.243012812783
5175,211,5,1987-04-14,ON,5.3,,,4.254594996601941,2217.6925761324565
5175,6,5,1987-04-15,ON,9.5,,,6.659504258276699,3471.243012812783
5175,212,5,1987-04-15,ON,9.5,,,4.254594996601941,2217.6925761324565
5175,7,5,1987-04-16,ON,11.5,,,6.659504258276699,3471.243012812783
5175,213,5,1987-04-16,ON,11.5,,,4.254594996601941,2217.6925761324565
5175,8,5,1987-04-17,ON,12.5,,,6.659504258276699,3471.243012812783
5175,214,5,1987-04-17,ON,12.5,,,4.254594996601941,2217.6925761324565
5175,9,5,1987-04-18,ON,17.5,,,6.659504258276699,3471.243012812783
5175,215,5,1987-04-18,ON,17.5,,,4.254594996601941,2217.6925761324565
5175,10,5,1987-04-19,ON,20.8,,,6.659504258276699,3471.243012812783
5175,216,5,1987-04-19,ON,20.8,,,4.254594996601941,2217.6925761324565
5175,11,5,1987-04-20,ON,7.3,,,6.659504258276699,3471.243012812783
5175,217,5,1987-04-20,ON,7.3,,,4.254594996601941,2217.6925761324565
5175,12,5,1987-04-21,ON,5.0,,,6.659504258276699,3471.243012812783
5175,218,5,1987-04-21,ON,5.0,,,4.254594996601941,2217.6925761324565
5175,13,5,1987-04-22,ON,8.3,,,6.659504258276699,3471.243012812783
5175,219,5,1987-04-22,ON,8.3,,,4.254594996601941,2217.6925761324565
5175,14,5,1987-04-23,ON,8.3,,,6.659504258276699,3471.243012812783
5175,220,5,1987-04-23,ON,8.3,,,4.254594996601941,2217.6925761324565
5175,15,5,1987-04-24,ON,5.5,,,6.659504258276699,3471.243012812783
5175,221,5,1987-04-24,ON,5.5,,,4.254594996601941,2217.6925761324565
5175,16,5,1987-04-25,ON,14.5,,,6.659504258276699,3471.243012812783
5175,222,5,1987-04-25,ON,14.5,,,4.254594996601941,2217.6925761324565
5175,17,5,1987-04-26,ON,12.5,,,6.659504258276699,3471.243012812783
5175,223,5,1987-04-26,ON,12.5,,,4.254594996601941,2217.6925761324565
5175,18,5,1987-04-27,ON,8.3,,,6.659504258276699,3471.243012812783
5175,224,5,1987-04-27,ON,8.3,,,4.254594996601941,2217.6925761324565
5175,19,5,1987-04-28,ON,12.5,,,6.659504258276699,3471.243012812783
5175,225,5,1987-04-28,ON,12.5,,,4.254594996601941,2217.6925761324565
5175,20,5,1987-04-29,ON,8.0,,,6.659504258276699,3471.243012812783
5175,226,5,1987-04-29,ON,8.0,,,4.254594996601941,2217.6925761324565
5175,21,5,1987-04-30,ON,4.0,,,6.659504258276699,3471.243012812783
5175,227,5,1987-04-30,ON,4.0,,,4.254594996601941,2217.6925761324565
5175,22,5,1987-05-01,ON,12.3,,,6.659504258276699,3471.243012812783
5175,228,5,1987-05-01,ON,12.3,,,4.254594996601941,2217.6925761324565
5175,23,5,1987-05-02,ON,9.3,,,6.659504258276699,3471.243012812783
5175,229,5,1987-05-02,ON,9.3,,,4.254594996601941,2217.6925761324565
5175,24,5,1987-05-03,ON,9.5,,,6.659504258276699,3471.243012812783
5175,230,5,1987-05-03,ON,9.5,,,4.254594996601941,2217.6925761324565
5175,25,5,1987-05-04,ON,11.8,,,6.659504258276699,3471.243012812783
5175,231,5,1987-05-04,ON,11.8,,,4.254594996601941,2217.6925761324565
5175,26,5,1987-05-05,ON,16.8,,,6.659504258276699,3471.243012812783
5175,232,5,1987-05-05,ON,16.8,,,4.254594996601941,2217.6925761324565
5175,27,5,1987-05-06,ON,11.5,,,6.659504258276699,3471.243012812783
5175,233,5,1987-05-06,ON,11.5,,,4.254594996601941,2217.6925761324565
5175,28,5,1987-05-07,ON,11.8,,,6.659504258276699,3471.243012812783
5175,234,5,1987-05-07,ON,11.8,,,4.254594996601941,2217.6925761324565
5175,29,5,1987-05-08,ON,15.5,,,6.659504258276699,3471.243012812783
5175,235,5,1987-05-08,ON,15.5,,,4.254594996601941,2217.6925761324565
5175,30,5,1987-05-09,ON,15.3,,,6.659504258276699,3471.243012812783
5175,236,5,1987-05-09,ON,15.3,,,4.254594996601941,2217.6925761324565
5175,31,5,1987-05-10,ON,15.3,,,6.659504258276699,3471.243012812783
5175,237,5,1987-05-10,ON,15.3,,,4.254594996601941,2217.6925761324565
5175,32,5,1987-05-11,ON,10.3,,,6.659504258276699,3471.243012812783
5175,238,5,1987-05-11,ON,10.3,,,4.254594996601941,2217.6925761324565
5175,33,5,1987-05-12,ON,12.3,,,6.659504258276699,3471.243012812783
5175,239,5,1987-05-12,ON,12.3,,,4.254594996601941,2217.6925761324565
5175,34,5,1987-05-13,ON,17.5,,,6.659504258276699,3471.243012812783
5175,240,5,1987-05-13,ON,17.5,,,4.254594996601941,2217.6925761324565
5175,35,5,1987-05-14,ON,12.8,,,6.659504258276699,3471.243012812783
5175,241,5,1987-05-14,ON,12.8,,,4.254594996601941,2217.6925761324565
5175,36,5,1987-05-15,ON,14.3,,,6.659504258276699,3471.243012812783
5175,242,5,1987-05-15,ON,14.3,,,4.254594996601941,2217.6925761324565
5175,37,5,1987-05-16,ON,13.5,,,6.659504258276699,3471.243012812783
5175,243,5,1987-05-16,ON,13.5,,,4.254594996601941,2217.6925761324565
5175,38,5,1987-05-17,ON,9.3,,,6.659504258276699,3471.243012812783
5175,244,5,1987-05-17,ON,9.3,,,4.254594996601941,2217.6925761324565
5175,39,5,1987-05-18,ON,9.0,,,6.659504258276699,3471.243012812783
5175,245,5,1987-05-18,ON,9.0,,,4.254594996601941,2217.6925761324565
5175,40,5,1987-05-19,ON,8.5,,,6.659504258276699,3471.243012812783
5175,246,5,1987-05-19,ON,8.5,,,4.254594996601941,2217.6925761324565
5175,41,5,1987-05-20,ON,11.5,,,6.659504258276699,3471.243012812783
5175,247,5,1987-05-20,ON,11.5,,,4.254594996601941,2217.6925761324565
5175,42,5,1987-05-21,ON,6.5,,,6.659504258276699,3471.243012812783
5175,248,5,1987-05-21,ON,6.5,,,4.254594996601941,2217.6925761324565
5175,43,5,1987-05-22,ON,6.3,,,6.659504258276699,3471.243012812783
5175,249,5,1987-05-22,ON,6.3,,,4.254594996601941,2217.6925761324565
5175,44,5,1987-05-23,ON,8.8,,,6.659504258276699,3471.243012812783
5175,250,5,1987-05-23,ON,8.8,,,4.254594996601941,2217.6925761324565
5175,45,5,1987-05-24,ON,10.5,,,6.659504258276699,3471.243012812783
5175,251,5,1987-05-24,ON,10.5,,,4.254594996601941,2217.6925761324565
5175,46,5,1987-05-25,ON,10.8,,,6.659504258276699,3471.243012812783
5175,252,5,1987-05-25,ON,10.8,,,4.254594996601941,2217.6925761324565
5175,47,5,1987-05-26,ON,13.0,,,6.659504258276699,3471.243012812783
5175,253,5,1987-05-26,ON,13.0,,,4.254594996601941,2217.6925761324565
5175,48,5,1987-05-27,ON,18.8,,,6.659504258276699,3471.243012812783
5175,254,5,1987-05-27,ON,18.8,,,4.254594996601941,2217.6925761324565
5175,49,5,1987-05-28,ON,21.5,,,6.659504258276699,3471.243012812783
5175,255,5,1987-05-28,ON,21.5,,,4.254594996601941,2217.6925761324565
5175,50,5,1987-05-29,ON,20.3,,,6.659504258276699,3471.243012812783
5175,256,5,1987-05-29,ON,20.3,,,4.254594996601941,2217.6925761324565
5175,51,5,1987-05-30,ON,18.0,,,6.659504258276699,3471.243012812783
5175,257,5,1987-05-30,ON,18.0,,,4.254594996601941,2217.6925761324565
5175,52,5,1987-05-31,ON,19.5,,,6.659504258276699,3471.243012812783
5175,258,5,1987-05-31,ON,19.5,,,4.254594996601941,2217.6925761324565
5175,53,5,1987-06-01,ON,20.0,,,6.659504258276699,3471.243012812783
5175,259,5,1987-06-01,ON,20.0,,,4.254594996601941,2217.6925761324565
5175,54,5,1987-06-02,ON,16.0,,,6.659504258276699,3471.243012812783
5175,260,5,1987-06-02,ON,16.0,,,4.254594996601941,2217.6925761324565
5175,55,5,1987-06-03,ON,10.0,,,6.659504258276699,3471.243012812783
5175,261,5,1987-06-03,ON,10.0,,,4.254594996601941,2217.6925761324565
5175,56,5,1987-06-04,ON,13.0,,,6.659504258276699,3471.243012812783
5175,262,5,1987-06-04,ON,13.0,,,4.254594996601941,2217.6925761324565
5175,57,5,1987-06-05,ON,12.3,,,6.659504258276699,3471.243012812783
5175,263,5,1987-06-05,ON,12.3,,,4.254594996601941,2217.6925761324565
5175,58,5,1987-06-06,ON,17.5,,,6.659504258276699,3471.243012812783
5175,264,5,1987-06-06,ON,17.5,,,4.254594996601941,2217.6925761324565
5175,59,5,1987-06-07,ON,19.3,,,6.659504258276699,3471.243012812783
5175,265,5,1987-06-07,ON,19.3,,,4.254594996601941,2217.6925761324565
5175,60,5,1987-06-08,ON,12.8,,,6.659504258276699,3471.243012812783
5175,266,5,1987-06-08,ON,12.8,,,4.254594996601941,2217.6925761324565
5175,61,5,1987-06-09,ON,11.5,,,6.659504258276699,3471.243012812783
5175,267,5,1987-06-09,ON,11.5,,,4.254594996601941,2217.6925761324565
5175,62,5,1987-06-10,ON,13.5,,,6.659504258276699,3471.243012812783
5175,268,5,1987-06-10,ON,13.5,,,4.254594996601941,2217.6925761324565
5175,63,5,1987-06-11,ON,19.0,,,6.659504258276699,3471.243012812783
5175,269,5,1987-06-11,ON,19.0,,,4.254594996601941,2217.6925761324565
5175,64,5,1987-06-12,ON,20.5,,,6.659504258276699,3471.243012812783
5175,270,5,1987-06-12,ON,20.5,,,4.254594996601941,2217.6925761324565
5175,65,5,1987-06-13,ON,21.5,,,6.659504258276699,3471.243012812783
5175,271,5,1987-06-13,ON,21.5,,,4.254594996601941,2217.6925761324565
5175,66,5,1987-06-14,ON,22.0,,,6.659504258276699,3471.243012812783
5175,272,5,1987-06-14,ON,22.0,,,4.254594996601941,2217.6925761324565
5175,67,5,1987-06-15,ON,18.3,,,6.659504258276699,3471.243012812783
5175,273,5,1987-06-15,ON,18.3,,,4.254594996601941,2217.6925761324565
5175,68,5,1987-06-16,ON,22.0,,,6.659504258276699,3471.243012812783
5175,274,5,1987-06-16,ON,22.0,,,4.254594996601941,2217.6925761324565
5175,69,5,1987-06-17,ON,24.5,,,6.659504258276699,3471.243012812783
5175,275,5,1987-06-17,ON,24.5,,,4.254594996601941,2217.6925761324565
5175,70,5,1987-06-18,ON,21.5,,,6.659504258276699,3471.243012812783
5175,276,5,1987-06-18,ON,21.5,,,4.254594996601941,2217.6925761324565
5175,71,5,1987-06-19,ON,18.5,,,6.659504258276699,3471.243012812783
5175,277,5,1987-06-19,ON,18.5,,,4.254594996601941,2217.6925761324565
5175,72,5,1987-06-20,ON,20.3,,,6.659504258276699,3471.243012812783
5175,278,5,1987-06-20,ON,20.3,,,4.254594996601941,2217.6925761324565
5175,73,5,1987-06-21,ON,22.0,,,6.659504258276699,3471.243012812783
5175,279,5,1987-06-21,ON,22.0,,,4.254594996601941,2217.6925761324565
5175,74,5,1987-06-22,ON,25.0,,,6.659504258276699,3471.243012812783
5175,280,5,1987-06-22,ON,25.0,,,4.254594996601941,2217.6925761324565
5175,75,5,1987-06-23,ON,23.5,,,6.659504258276699,3471.243012812783
5175,281,5,1987-06-23,ON,23.5,,,4.254594996601941,2217.6925761324565
5175,76,5,1987-06-24,ON,19.8,,,6.659504258276699,3471.243012812783
5175,282,5,1987-06-24,ON,19.8,,,4.254594996601941,2217.6925761324565
5175,77,5,1987-06-25,ON,16.5,,,6.659504258276699,3471.243012812783
5175,283,5,1987-06-25,ON,16.5,,,4.254594996601941,2217.6925761324565
5175,78,5,1987-06-26,ON,14.8,,,6.659504258276699,3471.243012812783
5175,284,5,1987-06-26,ON,14.8,,,4.254594996601941,2217.6925761324565
5175,79,5,1987-06-27,ON,12.3,,,6.659504258276699,3471.243012812783
5175,285,5,1987-06-27,ON,12.3,,,4.254594996601941,2217.6925761324565
5175,80,5,1987-06-28,ON,14.5,,,6.659504258276699,3471.243012812783
5175,286,5,1987-06-28,ON,14.5,,,4.254594996601941,2217.6925761324565
5175,81,5,1987-06-29,ON,15.8,,,6.659504258276699,3471.243012812783
5175,287,5,1987-06-29,ON,15.8,,,4.254594996601941,2217.6925761324565
5175,82,5,1987-06-30,ON,14.5,,,6.659504258276699,3471.243012812783
5175,288,5,1987-06-30,ON,14.5,,,4.254594996601941,2217.6925761324565
5175,83,5,1987-07-01,ON,14.3,,,6.659504258276699,3471.243012812783
5175,289,5,1987-07-01,ON,14.3,,,4.254594996601941,2217.6925761324565
5175,84,5,1987-07-02,ON,16.5,,,6.659504258276699,3471.243012812783
5175,290,5,1987-07-02,ON,16.5,,,4.254594996601941,2217.6925761324565
5175,85,5,1987-07-03,ON,15.8,,,6.659504258276699,3471.243012812783
5175,291,5,1987-07-03,ON,15.8,,,4.254594996601941,2217.6925761324565
5175,86,5,1987-07-04,ON,17.5,,,6.659504258276699,3471.243012812783
5175,292,5,1987-07-04,ON,17.5,,,4.254594996601941,2217.6925761324565
5175,87,5,1987-07-05,ON,18.0,,,6.659504258276699,3471.243012812783
5175,293,5,1987-07-05,ON,18.0,,,4.254594996601941,2217.6925761324565
5175,88,5,1987-07-06,ON,21.0,,,6.659504258276699,3471.243012812783
5175,294,5,1987-07-06,ON,21.0,,,4.254594996601941,2217.6925761324565
5175,89,5,1987-07-07,ON,22.3,,,6.659504258276699,3471.243012812783
5175,295,5,1987-07-07,ON,22.3,,,4.254594996601941,2217.6925761324565
5175,90,5,1987-07-08,ON,18.0,,,6.659504258276699,3471.243012812783
5175,296,5,1987-07-08,ON,18.0,,,4.254594996601941,2217.6925761324565
5175,91,5,1987-07-09,ON,19.0,,,6.659504258276699,3471.243012812783
5175,297,5,1987-07-09,ON,19.0,,,4.254594996601941,2217.6925761324565
5175,92,5,1987-07-10,ON,22.5,,,6.659504258276699,3471.243012812783
5175,298,5,1987-07-10,ON,22.5,,,4.254594996601941,2217.6925761324565
5175,93,5,1987-07-11,ON,19.8,,,6.659504258276699,3471.243012812783
5175,299,5,1987-07-11,ON,19.8,,,4.254594996601941,2217.6925761324565
5175,94,5,1987-07-12,ON,15.8,,,6.659504258276699,3471.243012812783
5175,300,5,1987-07-12,ON,15.8,,,4.254594996601941,2217.6925761324565
5175,95,5,1987-07-13,ON,13.8,,,6.659504258276699,3471.243012812783
5175,301,5,1987-07-13,ON,13.8,,,4.254594996601941,2217.6925761324565
5175,96,5,1987-07-14,ON,13.5,,,6.659504258276699,3471.243012812783
5175,302,5,1987-07-14,ON,13.5,,,4.254594996601941,2217.6925761324565
5175,97,5,1987-07-15,ON,14.8,,,6.659504258276699,3471.243012812783
5175,303,5,1987-07-15,ON,14.8,,,4.254594996601941,2217.6925761324565
5175,98,5,1987-07-16,ON,22.5,,,6.659504258276699,3471.243012812783
5175,304,5,1987-07-16,ON,22.5,,,4.254594996601941,2217.6925761324565
5175,99,5,1987-07-17,ON,21.8,,,6.659504258276699,3471.243012812783
5175,305,5,1987-07-17,ON,21.8,,,4.254594996601941,2217.6925761324565
5175,100,5,1987-07-18,ON,18.0,,,6.659504258276699,3471.243012812783
5175,306,5,1987-07-18,ON,18.0,,,4.254594996601941,2217.6925761324565
5175,101,5,1987-07-19,ON,19.5,,,6.659504258276699,3471.243012812783
5175,307,5,1987-07-19,ON,19.5,,,4.254594996601941,2217.6925761324565
5175,102,5,1987-07-20,ON,18.5,,,6.659504258276699,3471.243012812783
5175,308,5,1987-07-20,ON,18.5,,,4.254594996601941,2217.6925761324565
5175,103,5,1987-07-21,ON,18.3,,,6.659504258276699,3471.243012812783
5175,309,5,1987-07-21,ON,18.3,,,4.254594996601941,2217.6925761324565
5175,104,5,1987-07-22,ON,22.0,,,6.659504258276699,3471.243012812783
5175,310,5,1987-07-22,ON,22.0,,,4.254594996601941,2217.6925761324565
5175,105,5,1987-07-23,ON,21.8,,,6.659504258276699,3471.243012812783
5175,311,5,1987-07-23,ON,21.8,,,4.254594996601941,2217.6925761324565
5175,106,5,1987-07-24,ON,19.3,,,6.659504258276699,3471.243012812783
5175,312,5,1987-07-24,ON,19.3,,,4.254594996601941,2217.6925761324565
5175,107,5,1987-07-25,ON,19.5,,,6.659504258276699,3471.243012812783
5175,313,5,1987-07-25,ON,19.5,,,4.254594996601941,2217.6925761324565
5175,108,5,1987-07-26,ON,21.0,,,6.659504258276699,3471.243012812783
5175,314,5,1987-07-26,ON,21.0,,,4.254594996601941,2217.6925761324565
5175,109,5,1987-07-27,ON,19.5,,,6.659504258276699,3471.243012812783
5175,315,5,1987-07-27,ON,19.5,,,4.254594996601941,2217.6925761324565
5175,110,5,1987-07-28,ON,21.5,,,6.659504258276699,3471.243012812783
5175,316,5,1987-07-28,ON,21.5,,,4.254594996601941,2217.6925761324565
5175,111,5,1987-07-29,ON,23.0,,,6.659504258276699,3471.243012812783
5175,317,5,1987-07-29,ON,23.0,,,4.254594996601941,2217.6925761324565
5175,112,5,1987-07-30,ON,23.3,,,6.659504258276699,3471.243012812783
5175,318,5,1987-07-30,ON,23.3,,,4.254594996601941,2217.6925761324565
5175,113,5,1987-07-31,ON,20.0,,,6.659504258276699,3471.243012812783
5175,319,5,1987-07-31,ON,20.0,,,4.254594996601941,2217.6925761324565
5175,114,5,1987-08-01,ON,22.3,,,6.659504258276699,3471.243012812783
5175,320,5,1987-08-01,ON,22.3,,,4.254594996601941,2217.6925761324565
5175,115,5,1987-08-02,ON,23.3,,,6.659504258276699,3471.243012812783
5175,321,5,1987-08-02,ON,23.3,,,4.254594996601941,2217.6925761324565
5175,116,5,1987-08-03,ON,20.3,,,6.659504258276699,3471.243012812783
5175,322,5,1987-08-03,ON,20.3,,,4.254594996601941,2217.6925761324565
5175,117,5,1987-08-04,ON,13.5,,,6.659504258276699,3471.243012812783
5175,323,5,1987-08-04,ON,13.5,,,4.254594996601941,2217.6925761324565
5175,118,5,1987-08-05,ON,17.5,,,6.659504258276699,3471.243012812783
5175,324,5,1987-08-05,ON,17.5,,,4.254594996601941,2217.6925761324565
5175,119,5,1987-08-06,ON,19.5,,,6.659504258276699,3471.243012812783
5175,325,5,1987-08-06,ON,19.5,,,4.254594996601941,2217.6925761324565
5175,120,5,1987-08-07,ON,18.0,,,6.659504258276699,3471.243012812783
5175,326,5,1987-08-07,ON,18.0,,,4.254594996601941,2217.6925761324565
5175,121,5,1987-08-08,ON,20.8,,,6.659504258276699,3471.243012812783
5175,327,5,1987-08-08,ON,20.8,,,4.254594996601941,2217.6925761324565
5175,122,5,1987-08-09,ON,19.8,,,6.659504258276699,3471.243012812783
5175,328,5,1987-08-09,ON,19.8,,,4.254594996601941,2217.6925761324565
5175,123,5,1987-08-10,ON,16.5,,,6.659504258276699,3471.243012812783
5175,329,5,1987-08-10,ON,16.5,,,4.254594996601941,2217.6925761324565
5175,124,5,1987-08-11,ON,22.5,,,6.659504258276699,3471.243012812783
5175,330,5,1987-08-11,ON,22.5,,,4.254594996601941,2217.6925761324565
5175,125,5,1987-08-12,ON,16.3,,,6.659504258276699,3471.243012812783
5175,331,5,1987-08-12,ON,16.3,,,4.254594996601941,2217.6925761324565
5175,126,5,1987-08-13,ON,13.0,,,6.659504258276699,3471.243012812783
5175,332,5,1987-08-13,ON,13.0,,,4.254594996601941,2217.6925761324565
5175,127,5,1987-08-14,ON,18.0,,,6.659504258276699,3471.243012812783
5175,333,5,1987-08-14,ON,18.0,,,4.254594996601941,2217.6925761324565
5175,128,5,1987-08-15,ON,20.0,,,6.659504258276699,3471.243012812783
5175,334,5,1987-08-15,ON,20.0,,,4.254594996601941,2217.6925761324565
5175,129,5,1987-08-16,ON,19.0,,,6.659504258276699,3471.243012812783
5175,335,5,1987-08-16,ON,19.0,,,4.254594996601941,2217.6925761324565
5175,130,5,1987-08-17,ON,16.3,,,6.659504258276699,3471.243012812783
5175,336,5,1987-08-17,ON,16.3,,,4.254594996601941,2217.6925761324565
5175,131,5,1987-08-18,ON,13.5,,,6.659504258276699,3471.243012812783
5175,337,5,1987-08-18,ON,13.5,,,4.254594996601941,2217.6925761324565
5175,132,5,1987-08-19,ON,14.8,,,6.659504258276699,3471.243012812783
5175,338,5,1987-08-19,ON,14.8,,,4.254594996601941,2217.6925761324565
5175,133,5,1987-08-20,ON,17.8,,,6.659504258276699,3471.243012812783
5175,339,5,1987-08-20,ON,17.8,,,4.254594996601941,2217.6925761324565
5175,134,5,1987-08-21,ON,19.5,,,6.659504258276699,3471.243012812783
5175,340,5,1987-08-21,ON,19.5,,,4.254594996601941,2217.6925761324565
5175,135,5,1987-08-22,ON,12.8,,,6.659504258276699,3471.243012812783
5175,341,5,1987-08-22,ON,12.8,,,4.254594996601941,2217.6925761324565
5175,136,5,1987-08-23,ON,11.3,,,6.659504258276699,3471.243012812783
5175,342,5,1987-08-23,ON,11.3,,,4.254594996601941,2217.6925761324565
5175,137,5,1987-08-24,ON,12.5,,,6.659504258276699,3471.243012812783
5175,343,5,1987-08-24,ON,12.5,,,4.254594996601941,2217.6925761324565
5175,138,5,1987-08-25,ON,14.3,,,6.659504258276699,3471.243012812783
5175,344,5,1987-08-25,ON,14.3,,,4.254594996601941,2217.6925761324565
5175,139,5,1987-08-26,ON,14.8,,,6.659504258276699,3471.243012812783
5175,345,5,1987-08-26,ON,14.8,,,4.254594996601941,2217.6925761324565
5175,140,5,1987-08-27,ON,14.5,,,6.659504258276699,3471.243012812783
5175,346,5,1987-08-27,ON,14.5,,,4.254594996601941,2217.6925761324565
5175,141,5,1987-08-28,ON,13.5,,,6.659504258276699,3471.243012812783
5175,347,5,1987-08-28,ON,13.5,,,4.254594996601941,2217.6925761324565
5175,142,5,1987-08-29,ON,19.0,,,6.659504258276699,3471.243012812783
5175,348,5,1987-08-29,ON,19.0,,,4.254594996601941,2217.6925761324565
5175,143,5,1987-08-30,ON,14.0,,,6.659504258276699,3471.243012812783
5175,349,5,1987-08-30,ON,14.0,,,4.254594996601941,2217.6925761324565
5175,144,5,1987-08-31,ON,11.3,,,6.659504258276699,3471.243012812783
5175,350,5,1987-08-31,ON,11.3,,,4.254594996601941,2217.6925761324565
5175,145,5,1987-09-01,ON,11.0,,,6.659504258276699,3471.243012812783
5175,351,5,1987-09-01,ON,11.0,,,4.254594996601941,2217.6925761324565
5175,146,5,1987-09-02,ON,10.0,,,6.659504258276699,3471.243012812783
5175,352,5,1987-09-02,ON,10.0,,,4.254594996601941,2217.6925761324565
5175,147,5,1987-09-03,ON,15.0,,,6.659504258276699,3471.243012812783
5175,353,5,1987-09-03,ON,15.0,,,4.254594996601941,2217.6925761324565
5175,148,5,1987-09-04,ON,17.5,,,6.659504258276699,3471.243012812783
5175,354,5,1987-09-04,ON,17.5,,,4.254594996601941,2217.6925761324565
5175,149,5,1987-09-05,ON,13.0,,,6.659504258276699,3471.243012812783
5175,355,5,1987-09-05,ON,13.0,,,4.254594996601941,2217.6925761324565
5175,150,5,1987-09-06,ON,16.0,,,6.659504258276699,3471.243012812783
5175,356,5,1987-09-06,ON,16.0,,,4.254594996601941,2217.6925761324565
5175,151,5,1987-09-07,ON,14.3,,,6.659504258276699,3471.243012812783
5175,357,5,1987-09-07,ON,14.3,,,4.254594996601941,2217.6925761324565
5175,152,5,1987-09-08,ON,12.5,,,6.659504258276699,3471.243012812783
5175,358,5,1987-09-08,ON,12.5,,,4.254594996601941,2217.6925761324565
5175,153,5,1987-09-09,ON,12.5,,,6.659504258276699,3471.243012812783
5175,359,5,1987-09-09,ON,12.5,,,4.254594996601941,2217.6925761324565
5175,154,5,1987-09-10,ON,11.0,,,6.659504258276699,3471.243012812783
5175,360,5,1987-09-10,ON,11.0,,,4.254594996601941,2217.6925761324565
5175,155,5,1987-09-11,ON,9.8,,,6.659504258276699,3471.243012812783
5175,361,5,1987-09-11,ON,9.8,,,4.254594996601941,2217.6925761324565
5175,156,5,1987-09-12,ON,10.0,,,6.659504258276699,3471.243012812783
5175,362,5,1987-09-12,ON,10.0,,,4.254594996601941,2217.6925761324565
5175,157,5,1987-09-13,ON,10.3,,,6.659504258276699,3471.243012812783
5175,363,5,1987-09-13,ON,10.3,,,4.254594996601941,2217.6925761324565
5175,158,5,1987-09-14,ON,13.3,,,6.659504258276699,3471.243012812783
5175,364,5,1987-09-14,ON,13.3,,,4.254594996601941,2217.6925761324565
5175,159,5,1987-09-15,ON,17.3,,,6.659504258276699,3471.243012812783
5175,365,5,1987-09-15,ON,17.3,,,4.254594996601941,2217.6925761324565
5175,160,5,1987-09-16,ON,16.3,,,6.659504258276699,3471.243012812783
5175,366,5,1987-09-16,ON,16.3,,,4.254594996601941,2217.6925761324565
5175,161,5,1987-09-17,ON,15.0,,,6.659504258276699,3471.243012812783
5175,367,5,1987-09-17,ON,15.0,,,4.254594996601941,2217.6925761324565
5175,162,5,1987-09-18,ON,12.0,,,6.659504258276699,3471.243012812783
5175,368,5,1987-09-18,ON,12.0,,,4.254594996601941,2217.6925761324565
5175,163,5,1987-09-19,ON,12.0,,,6.659504258276699,3471.243012812783
5175,369,5,1987-09-19,ON,12.0,,,4.254594996601941,2217.6925761324565
5175,164,5,1987-09-20,ON,13.8,,,6.659504258276699,3471.243012812783
5175,370,5,1987-09-20,ON,13.8,,,4.254594996601941,2217.6925761324565
5175,165,5,1987-09-21,ON,14.3,,,6.659504258276699,3471.243012812783
5175,371,5,1987-09-21,ON,14.3,,,4.254594996601941,2217.6925761324565
5175,166,5,1987-09-22,ON,12.3,,,6.659504258276699,3471.243012812783
5175,372,5,1987-09-22,ON,12.3,,,4.254594996601941,2217.6925761324565
5175,167,5,1987-09-23,ON,13.3,,,6.659504258276699,3471.243012812783
5175,373,5,1987-09-23,ON,13.3,,,4.254594996601941,2217.6925761324565
5175,168,5,1987-09-24,ON,9.3,,,6.659504258276699,3471.243012812783
5175,374,5,1987-09-24,ON,9.3,,,4.254594996601941,2217.6925761324565
5175,169,5,1987-09-25,ON,8.0,,,6.659504258276699,3471.243012812783
5175,375,5,1987-09-25,ON,8.0,,,4.254594996601941,2217.6925761324565
5175,170,5,1987-09-26,ON,9.3,,,6.659504258276699,3471.243012812783
5175,376,5,1987-09-26,ON,9.3,,,4.254594996601941,2217.6925761324565
5175,171,5,1987-09-27,ON,15.8,,,6.659504258276699,3471.243012812783
5175,377,5,1987-09-27,ON,15.8,,,4.254594996601941,2217.6925761324565
5175,172,5,1987-09-28,ON,14.8,,,6.659504258276699,3471.243012812783
5175,378,5,1987-09-28,ON,14.8,,,4.254594996601941,2217.6925761324565
5175,173,5,1987-09-29,ON,11.8,,,6.659504258276699,3471.243012812783
5175,379,5,1987-09-29,ON,11.8,,,4.254594996601941,2217.6925761324565
5175,174,5,1987-09-30,ON,6.3,,,6.659504258276699,3471.243012812783
5175,380,5,1987-09-30,ON,6.3,,,4.254594996601941,2217.6925761324565
5175,175,5,1987-10-01,ON,9.8,,,6.659504258276699,3471.243012812783
5175,381,5,1987-10-01,ON,9.8,,,4.254594996601941,2217.6925761324565
