Longitude,Latitude,MAX_REL_HUMIDITY,Date,Name,SPEED_MAX_GUST,MEAN_TEMPERATURE,Climate ID,Province,Station ID
-80.79777777777778,46.62555555555556,86,1992-12-07 00:00:00,SUDBURY A,33.0,-8.8,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-10 00:00:00,SUDBURY A,0.0,-6.6,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-11 00:00:00,SUDBURY A,0.0,-3.3,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-12 00:00:00,SUDBURY A,,-2.6,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-13 00:00:00,SUDBURY A,0.0,-4.6,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-14 00:00:00,SUDBURY A,0.0,-3.4,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-16 00:00:00,SUDBURY A,65.0,3.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-17 00:00:00,SUDBURY A,0.0,-3.1,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1992-12-18 00:00:00,SUDBURY A,0.0,-9.8,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-19 00:00:00,SUDBURY A,43.0,-2.8,6068150,ON,5420
-80.79777777777778,46.62555555555556,93,1992-12-20 00:00:00,SUDBURY A,56.0,-8.4,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-21 00:00:00,SUDBURY A,0.0,-8.6,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-22 00:00:00,SUDBURY A,33.0,-3.3,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-23 00:00:00,SUDBURY A,54.0,-10.3,6068150,ON,5420
-80.79777777777778,46.62555555555556,85,1992-12-24 00:00:00,SUDBURY A,0.0,-21.0,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-25 00:00:00,SUDBURY A,,-9.5,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-29 00:00:00,SUDBURY A,44.0,-11.0,6068150,ON,5420
-80.79777777777778,46.62555555555556,85,1992-12-26 00:00:00,SUDBURY A,43.0,-19.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-27 00:00:00,SUDBURY A,50.0,-11.9,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1992-12-31 00:00:00,SUDBURY A,41.0,-16.5,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1993-01-01 00:00:00,SUDBURY A,0.0,-18.4,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1993-01-02 00:00:00,SUDBURY A,0.0,-14.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-01-04 00:00:00,SUDBURY A,43.0,-1.6,6068150,ON,5420
-80.79777777777778,46.62555555555556,93,1993-01-05 00:00:00,SUDBURY A,0.0,-10.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1993-01-06 00:00:00,SUDBURY A,0.0,-10.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,85,1993-01-07 00:00:00,SUDBURY A,0.0,-10.4,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1993-01-08 00:00:00,SUDBURY A,0.0,-16.8,6068150,ON,5420
-80.79777777777778,46.62555555555556,77,1993-01-10 00:00:00,SUDBURY A,0.0,-21.0,6068150,ON,5420
-80.79777777777778,46.62555555555556,85,1993-01-12 00:00:00,SUDBURY A,37.0,-12.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,71,1993-01-14 00:00:00,SUDBURY A,41.0,-15.8,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-01-17 00:00:00,SUDBURY A,44.0,-10.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1993-01-18 00:00:00,SUDBURY A,0.0,-16.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1993-01-19 00:00:00,SUDBURY A,39.0,-11.7,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-01-20 00:00:00,SUDBURY A,0.0,-6.4,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-01-23 00:00:00,SUDBURY A,0.0,-1.8,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-01-24 00:00:00,SUDBURY A,46.0,-6.4,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-01-26 00:00:00,SUDBURY A,59.0,-9.6,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-01-27 00:00:00,SUDBURY A,43.0,-12.9,6068150,ON,5420
-80.79777777777778,46.62555555555556,78,1993-01-29 00:00:00,SUDBURY A,52.0,-19.6,6068150,ON,5420
-80.79777777777778,46.62555555555556,84,1993-01-30 00:00:00,SUDBURY A,0.0,-22.0,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-01-31 00:00:00,SUDBURY A,63.0,-11.5,6068150,ON,5420
-80.79777777777778,46.62555555555556,93,1993-02-02 00:00:00,SUDBURY A,,-11.5,6068150,ON,5420
-80.79777777777778,46.62555555555556,93,1993-02-05 00:00:00,SUDBURY A,41.0,-15.0,6068150,ON,5420
-80.79777777777778,46.62555555555556,68,1993-02-06 00:00:00,SUDBURY A,0.0,-26.9,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-02-07 00:00:00,SUDBURY A,54.0,-15.8,6068150,ON,5420
-80.79777777777778,46.62555555555556,70,1993-02-08 00:00:00,SUDBURY A,37.0,-20.2,6068150,ON,5420
-80.79777777777778,46.62555555555556,100,1993-02-10 00:00:00,SUDBURY A,43.0,-11.3,6068150,ON,5420
-80.79777777777778,46.62555555555556,70,1993-02-11 00:00:00,SUDBURY A,37.0,-20.3,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1993-02-12 00:00:00,SUDBURY A,0.0,-14.7,6068150,ON,5420
-80.79777777777778,46.62555555555556,92,1993-02-14 00:00:00,SUDBURY A,0.0,-12.5,6068150,ON,5420
