Longitude,Latitude,Climate ID,SPEED_MAX_GUST,Province,Date,Name,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,Station ID
-107.68333333333334,50.3,4028040,37.0,SK,2000-01-01 00:00:00,SWIFT CURRENT A,95.0,-7.9,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-01-02 00:00:00,SWIFT CURRENT A,95.0,-16.5,4164
-107.68333333333334,50.3,4028040,35.0,SK,2000-01-03 00:00:00,SWIFT CURRENT A,77.0,-22.4,4164
-107.68333333333334,50.3,4028040,39.0,SK,2000-01-04 00:00:00,SWIFT CURRENT A,,-9.0,4164
-107.68333333333334,50.3,4028040,63.0,SK,2000-01-05 00:00:00,SWIFT CURRENT A,,-8.7,4164
-107.68333333333334,50.3,4028040,37.0,SK,2000-01-06 00:00:00,SWIFT CURRENT A,92.0,-9.3,4164
-107.68333333333334,50.3,4028040,52.0,SK,2000-01-07 00:00:00,SWIFT CURRENT A,84.0,-1.9,4164
-107.68333333333334,50.3,4028040,44.0,SK,2000-01-08 00:00:00,SWIFT CURRENT A,81.0,-2.1,4164
-107.68333333333334,50.3,4028040,35.0,SK,2000-01-09 00:00:00,SWIFT CURRENT A,98.0,-2.3,4164
-107.68333333333334,50.3,4028040,48.0,SK,2000-01-10 00:00:00,SWIFT CURRENT A,99.0,-9.8,4164
-107.68333333333334,50.3,4028040,41.0,SK,2000-01-11 00:00:00,SWIFT CURRENT A,99.0,-19.0,4164
-107.68333333333334,50.3,4028040,39.0,SK,2000-01-12 00:00:00,SWIFT CURRENT A,91.0,-12.9,4164
-107.68333333333334,50.3,4028040,33.0,SK,2000-01-13 00:00:00,SWIFT CURRENT A,88.0,-16.4,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-01-14 00:00:00,SWIFT CURRENT A,82.0,-18.0,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-01-15 00:00:00,SWIFT CURRENT A,76.0,-23.6,4164
-107.68333333333334,50.3,4028040,65.0,SK,2000-01-16 00:00:00,SWIFT CURRENT A,90.0,-13.0,4164
-107.68333333333334,50.3,4028040,57.0,SK,2000-01-17 00:00:00,SWIFT CURRENT A,90.0,-11.8,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-01-18 00:00:00,SWIFT CURRENT A,83.0,-17.8,4164
-107.68333333333334,50.3,4028040,37.0,SK,2000-01-19 00:00:00,SWIFT CURRENT A,94.0,-15.5,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-01-20 00:00:00,SWIFT CURRENT A,77.0,-14.1,4164
-107.68333333333334,50.3,4028040,65.0,SK,2000-01-21 00:00:00,SWIFT CURRENT A,88.0,-8.9,4164
-107.68333333333334,50.3,4028040,52.0,SK,2000-01-22 00:00:00,SWIFT CURRENT A,92.0,-13.0,4164
-107.68333333333334,50.3,4028040,48.0,SK,2000-01-23 00:00:00,SWIFT CURRENT A,94.0,-12.1,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-01-24 00:00:00,SWIFT CURRENT A,92.0,-12.7,4164
-107.68333333333334,50.3,4028040,41.0,SK,2000-01-25 00:00:00,SWIFT CURRENT A,90.0,-11.8,4164
-107.68333333333334,50.3,4028040,32.0,SK,2000-01-26 00:00:00,SWIFT CURRENT A,94.0,-5.9,4164
-107.68333333333334,50.3,4028040,41.0,SK,2000-01-27 00:00:00,SWIFT CURRENT A,94.0,-10.1,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-01-28 00:00:00,SWIFT CURRENT A,94.0,-10.6,4164
-107.68333333333334,50.3,4028040,37.0,SK,2000-01-29 00:00:00,SWIFT CURRENT A,82.0,-7.1,4164
-107.68333333333334,50.3,4028040,35.0,SK,2000-01-30 00:00:00,SWIFT CURRENT A,83.0,-7.6,4164
-107.68333333333334,50.3,4028040,41.0,SK,2000-01-31 00:00:00,SWIFT CURRENT A,88.0,-9.6,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-02-01 00:00:00,SWIFT CURRENT A,,-2.1,4164
-107.68333333333334,50.3,4028040,50.0,SK,2000-02-02 00:00:00,SWIFT CURRENT A,93.0,-1.4,4164
-107.68333333333334,50.3,4028040,39.0,SK,2000-02-03 00:00:00,SWIFT CURRENT A,95.0,-8.4,4164
-107.68333333333334,50.3,4028040,56.0,SK,2000-02-04 00:00:00,SWIFT CURRENT A,89.0,-6.6,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-02-05 00:00:00,SWIFT CURRENT A,95.0,-8.9,4164
-107.68333333333334,50.3,4028040,33.0,SK,2000-02-06 00:00:00,SWIFT CURRENT A,97.0,-11.9,4164
-107.68333333333334,50.3,4028040,41.0,SK,2000-02-07 00:00:00,SWIFT CURRENT A,93.0,-7.5,4164
-107.68333333333334,50.3,4028040,67.0,SK,2000-02-08 00:00:00,SWIFT CURRENT A,98.0,1.9,4164
-107.68333333333334,50.3,4028040,56.0,SK,2000-02-09 00:00:00,SWIFT CURRENT A,95.0,-10.4,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-02-10 00:00:00,SWIFT CURRENT A,91.0,-22.8,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-02-11 00:00:00,SWIFT CURRENT A,81.0,-22.2,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-02-12 00:00:00,SWIFT CURRENT A,81.0,-19.5,4164
-107.68333333333334,50.3,4028040,33.0,SK,2000-02-13 00:00:00,SWIFT CURRENT A,92.0,-16.8,4164
-107.68333333333334,50.3,4028040,32.0,SK,2000-02-14 00:00:00,SWIFT CURRENT A,91.0,-17.1,4164
-107.68333333333334,50.3,4028040,0.0,SK,2000-02-15 00:00:00,SWIFT CURRENT A,100.0,-15.3,4164
