Longitude,Latitude,MAX_REL_HUMIDITY,SPEED_MAX_GUST,Province,Date,MEAN_TEMPERATURE,Name,Climate ID,Station ID
-120.4486111111111,50.7025,,41.0,BC,2013-06-13 00:00:00,15.5,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,48.0,BC,2013-06-14 00:00:00,17.2,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,0.0,BC,2013-06-15 00:00:00,17.7,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,76.0,BC,2013-06-16 00:00:00,20.6,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,63.0,BC,2013-06-17 00:00:00,21.2,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,44.0,BC,2013-06-18 00:00:00,18.5,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,33.0,BC,2013-06-19 00:00:00,14.4,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,43.0,BC,2013-06-20 00:00:00,15.2,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,35.0,BC,2013-06-21 00:00:00,19.4,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,35.0,BC,2013-06-22 00:00:00,18.3,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,0.0,BC,2013-06-23 00:00:00,19.8,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,46.0,BC,2013-06-25 00:00:00,16.4,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,46.0,BC,2013-06-26 00:00:00,19.1,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,44.0,BC,2013-06-27 00:00:00,18.0,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,35.0,BC,2013-06-28 00:00:00,22.4,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,46.0,BC,2013-06-29 00:00:00,23.2,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,0.0,BC,2013-06-30 00:00:00,25.7,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,35.0,BC,2013-07-01 00:00:00,28.0,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,52.0,BC,2013-07-02 00:00:00,27.6,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,39.0,BC,2013-07-04 00:00:00,22.3,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,43.0,BC,2013-07-05 00:00:00,23.3,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,48.0,BC,2013-07-06 00:00:00,21.3,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,35.0,BC,2013-07-07 00:00:00,20.6,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,52.0,BC,2013-07-10 00:00:00,23.0,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,48.0,BC,2013-07-11 00:00:00,17.3,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,33.0,BC,2013-07-12 00:00:00,16.0,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,35.0,BC,2013-07-13 00:00:00,17.3,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,78.0,BC,2013-07-14 00:00:00,18.3,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,39.0,BC,2013-07-15 00:00:00,19.7,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,0.0,BC,2013-07-16 00:00:00,20.7,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,0.0,BC,2013-07-17 00:00:00,18.6,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,0.0,BC,2013-07-18 00:00:00,23.5,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,0.0,BC,2013-07-19 00:00:00,24.9,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,35.0,BC,2013-07-20 00:00:00,25.9,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,37.0,BC,2013-07-21 00:00:00,26.3,KAMLOOPS A,1163781,1478
-120.4486111111111,50.7025,,43.0,BC,2013-07-22 00:00:00,26.0,KAMLOOPS A,1163781,1478
