Longitude,Latitude,Climate ID,SPEED_MAX_GUST,Province,Date,Name,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,Station ID
-106.55,52.15,4057154,,SK,1993-06-30 00:00:00,SASKATOON KERNEN FARM,,13.8,4367
-106.55,52.15,4057154,,SK,1993-07-01 00:00:00,SASKATOON KERNEN FARM,,14.5,4367
-106.55,52.15,4057154,,SK,1993-07-02 00:00:00,SASKATOON KERNEN FARM,,15.8,4367
-106.55,52.15,4057154,,SK,1993-07-03 00:00:00,SASKATOON KERNEN FARM,,14.0,4367
-106.55,52.15,4057154,,SK,1993-07-04 00:00:00,SASKATOON KERNEN FARM,,11.8,4367
-106.55,52.15,4057154,,SK,1993-07-05 00:00:00,SASKATOON KERNEN FARM,,15.3,4367
-106.55,52.15,4057154,,SK,1993-07-06 00:00:00,SASKATOON KERNEN FARM,,14.3,4367
-106.55,52.15,4057154,,SK,1993-07-07 00:00:00,SASKATOON KERNEN FARM,,15.8,4367
-106.55,52.15,4057154,,SK,1993-07-08 00:00:00,SASKATOON KERNEN FARM,,16.0,4367
-106.55,52.15,4057154,,SK,1993-07-09 00:00:00,SASKATOON KERNEN FARM,,12.5,4367
-106.55,52.15,4057154,,SK,1993-07-10 00:00:00,SASKATOON KERNEN FARM,,10.8,4367
-106.55,52.15,4057154,,SK,1993-07-11 00:00:00,SASKATOON KERNEN FARM,,11.3,4367
-106.55,52.15,4057154,,SK,1993-07-12 00:00:00,SASKATOON KERNEN FARM,,11.5,4367
-106.55,52.15,4057154,,SK,1993-07-13 00:00:00,SASKATOON KERNEN FARM,,12.3,4367
-106.55,52.15,4057154,,SK,1993-07-14 00:00:00,SASKATOON KERNEN FARM,,13.0,4367
-106.55,52.15,4057154,,SK,1993-07-15 00:00:00,SASKATOON KERNEN FARM,,15.0,4367
-106.55,52.15,4057154,,SK,1993-07-16 00:00:00,SASKATOON KERNEN FARM,,14.5,4367
-106.55,52.15,4057154,,SK,1993-07-17 00:00:00,SASKATOON KERNEN FARM,,14.0,4367
-106.55,52.15,4057154,,SK,1993-07-18 00:00:00,SASKATOON KERNEN FARM,,13.0,4367
-106.55,52.15,4057154,,SK,1993-07-19 00:00:00,SASKATOON KERNEN FARM,,14.3,4367
-106.55,52.15,4057154,,SK,1993-07-20 00:00:00,SASKATOON KERNEN FARM,,16.5,4367
-106.55,52.15,4057154,,SK,1993-07-21 00:00:00,SASKATOON KERNEN FARM,,19.0,4367
-106.55,52.15,4057154,,SK,1993-07-22 00:00:00,SASKATOON KERNEN FARM,,17.0,4367
-106.55,52.15,4057154,,SK,1993-07-23 00:00:00,SASKATOON KERNEN FARM,,17.3,4367
-106.55,52.15,4057154,,SK,1993-07-24 00:00:00,SASKATOON KERNEN FARM,,18.0,4367
-106.55,52.15,4057154,,SK,1993-07-25 00:00:00,SASKATOON KERNEN FARM,,18.3,4367
-106.55,52.15,4057154,,SK,1993-07-26 00:00:00,SASKATOON KERNEN FARM,,18.5,4367
-106.55,52.15,4057154,,SK,1993-07-27 00:00:00,SASKATOON KERNEN FARM,,16.8,4367
-106.55,52.15,4057154,,SK,1993-07-28 00:00:00,SASKATOON KERNEN FARM,,18.8,4367
-106.55,52.15,4057154,,SK,1993-07-29 00:00:00,SASKATOON KERNEN FARM,,23.0,4367
-106.55,52.15,4057154,,SK,1993-07-30 00:00:00,SASKATOON KERNEN FARM,,19.5,4367
-106.55,52.15,4057154,,SK,1993-07-31 00:00:00,SASKATOON KERNEN FARM,,14.3,4367
-106.55,52.15,4057154,,SK,1993-08-01 00:00:00,SASKATOON KERNEN FARM,,16.0,4367
-106.55,52.15,4057154,,SK,1993-08-02 00:00:00,SASKATOON KERNEN FARM,,14.5,4367
-106.55,52.15,4057154,,SK,1993-08-03 00:00:00,SASKATOON KERNEN FARM,,12.3,4367
-106.55,52.15,4057154,,SK,1993-08-04 00:00:00,SASKATOON KERNEN FARM,,15.0,4367
-106.55,52.15,4057154,,SK,1993-08-05 00:00:00,SASKATOON KERNEN FARM,,15.0,4367
-106.55,52.15,4057154,,SK,1993-08-06 00:00:00,SASKATOON KERNEN FARM,,18.5,4367
-106.55,52.15,4057154,,SK,1993-08-07 00:00:00,SASKATOON KERNEN FARM,,20.0,4367
-106.55,52.15,4057154,,SK,1993-08-08 00:00:00,SASKATOON KERNEN FARM,,17.8,4367
-106.55,52.15,4057154,,SK,1993-08-09 00:00:00,SASKATOON KERNEN FARM,,18.3,4367
-106.55,52.15,4057154,,SK,1993-08-10 00:00:00,SASKATOON KERNEN FARM,,17.3,4367
-106.55,52.15,4057154,,SK,1993-08-11 00:00:00,SASKATOON KERNEN FARM,,13.5,4367
-106.55,52.15,4057154,,SK,1993-08-12 00:00:00,SASKATOON KERNEN FARM,,11.8,4367
-106.55,52.15,4057154,,SK,1993-08-13 00:00:00,SASKATOON KERNEN FARM,,17.0,4367
-106.55,52.15,4057154,,SK,1993-08-14 00:00:00,SASKATOON KERNEN FARM,,18.3,4367
-106.55,52.15,4057154,,SK,1993-08-15 00:00:00,SASKATOON KERNEN FARM,,16.3,4367
-106.55,52.15,4057154,,SK,1993-08-16 00:00:00,SASKATOON KERNEN FARM,,16.5,4367
-106.55,52.15,4057154,,SK,1993-08-17 00:00:00,SASKATOON KERNEN FARM,,16.8,4367
-106.55,52.15,4057154,,SK,1993-08-18 00:00:00,SASKATOON KERNEN FARM,,17.5,4367
-106.55,52.15,4057154,,SK,1993-08-19 00:00:00,SASKATOON KERNEN FARM,,17.0,4367
-106.55,52.15,4057154,,SK,1993-08-20 00:00:00,SASKATOON KERNEN FARM,,19.5,4367
-106.55,52.15,4057154,,SK,1993-08-21 00:00:00,SASKATOON KERNEN FARM,,21.5,4367
-106.55,52.15,4057154,,SK,1993-08-22 00:00:00,SASKATOON KERNEN FARM,,19.8,4367
-106.55,52.15,4057154,,SK,1993-08-23 00:00:00,SASKATOON KERNEN FARM,,18.5,4367
-106.55,52.15,4057154,,SK,1993-08-24 00:00:00,SASKATOON KERNEN FARM,,16.5,4367
-106.55,52.15,4057154,,SK,1993-08-25 00:00:00,SASKATOON KERNEN FARM,,12.3,4367
-106.55,52.15,4057154,,SK,1993-08-26 00:00:00,SASKATOON KERNEN FARM,,12.5,4367
-106.55,52.15,4057154,,SK,1993-08-27 00:00:00,SASKATOON KERNEN FARM,,13.5,4367
-106.55,52.15,4057154,,SK,1993-08-28 00:00:00,SASKATOON KERNEN FARM,,13.3,4367
-106.55,52.15,4057154,,SK,1993-08-29 00:00:00,SASKATOON KERNEN FARM,,12.8,4367
-106.55,52.15,4057154,,SK,1993-08-30 00:00:00,SASKATOON KERNEN FARM,,11.3,4367
-106.55,52.15,4057154,,SK,1993-08-31 00:00:00,SASKATOON KERNEN FARM,,13.3,4367
-106.55,52.15,4057154,,SK,1993-09-01 00:00:00,SASKATOON KERNEN FARM,,11.5,4367
-106.55,52.15,4057154,,SK,1993-09-02 00:00:00,SASKATOON KERNEN FARM,,11.5,4367
-106.55,52.15,4057154,,SK,1993-09-03 00:00:00,SASKATOON KERNEN FARM,,13.0,4367
-106.55,52.15,4057154,,SK,1993-09-04 00:00:00,SASKATOON KERNEN FARM,,10.5,4367
-106.55,52.15,4057154,,SK,1993-09-05 00:00:00,SASKATOON KERNEN FARM,,9.3,4367
-106.55,52.15,4057154,,SK,1993-09-06 00:00:00,SASKATOON KERNEN FARM,,10.5,4367
-106.55,52.15,4057154,,SK,1993-09-07 00:00:00,SASKATOON KERNEN FARM,,13.3,4367
-106.55,52.15,4057154,,SK,1993-09-08 00:00:00,SASKATOON KERNEN FARM,,16.5,4367
-106.55,52.15,4057154,,SK,1993-09-09 00:00:00,SASKATOON KERNEN FARM,,13.5,4367
-106.55,52.15,4057154,,SK,1993-09-10 00:00:00,SASKATOON KERNEN FARM,,12.3,4367
-106.55,52.15,4057154,,SK,1993-09-11 00:00:00,SASKATOON KERNEN FARM,,14.0,4367
-106.55,52.15,4057154,,SK,1993-09-12 00:00:00,SASKATOON KERNEN FARM,,2.3,4367
-106.55,52.15,4057154,,SK,1993-09-13 00:00:00,SASKATOON KERNEN FARM,,4.8,4367
-106.55,52.15,4057154,,SK,1993-09-14 00:00:00,SASKATOON KERNEN FARM,,6.3,4367
-106.55,52.15,4057154,,SK,1993-09-15 00:00:00,SASKATOON KERNEN FARM,,7.0,4367
-106.55,52.15,4057154,,SK,1993-09-16 00:00:00,SASKATOON KERNEN FARM,,6.8,4367
-106.55,52.15,4057154,,SK,1993-09-17 00:00:00,SASKATOON KERNEN FARM,,10.0,4367
-106.55,52.15,4057154,,SK,1993-09-18 00:00:00,SASKATOON KERNEN FARM,,11.8,4367
-106.55,52.15,4057154,,SK,1993-09-19 00:00:00,SASKATOON KERNEN FARM,,12.3,4367
-106.55,52.15,4057154,,SK,1993-09-20 00:00:00,SASKATOON KERNEN FARM,,7.0,4367
-106.55,52.15,4057154,,SK,1993-09-21 00:00:00,SASKATOON KERNEN FARM,,6.3,4367
-106.55,52.15,4057154,,SK,1993-09-22 00:00:00,SASKATOON KERNEN FARM,,7.8,4367
-106.55,52.15,4057154,,SK,1993-09-23 00:00:00,SASKATOON KERNEN FARM,,10.5,4367
-106.55,52.15,4057154,,SK,1993-09-24 00:00:00,SASKATOON KERNEN FARM,,10.3,4367
-106.55,52.15,4057154,,SK,1993-09-25 00:00:00,SASKATOON KERNEN FARM,,8.8,4367
-106.55,52.15,4057154,,SK,1993-09-26 00:00:00,SASKATOON KERNEN FARM,,6.0,4367
-106.55,52.15,4057154,,SK,1993-09-27 00:00:00,SASKATOON KERNEN FARM,,8.5,4367
-106.55,52.15,4057154,,SK,1993-09-28 00:00:00,SASKATOON KERNEN FARM,,5.3,4367
-106.55,52.15,4057154,,SK,1993-09-29 00:00:00,SASKATOON KERNEN FARM,,8.8,4367
-106.55,52.15,4057154,,SK,1993-09-30 00:00:00,SASKATOON KERNEN FARM,,8.0,4367
-106.55,52.15,4057154,,SK,1993-10-01 00:00:00,SASKATOON KERNEN FARM,,1.0,4367
-106.55,52.15,4057154,,SK,1993-10-02 00:00:00,SASKATOON KERNEN FARM,,9.3,4367
-106.55,52.15,4057154,,SK,1993-10-03 00:00:00,SASKATOON KERNEN FARM,,11.0,4367
-106.55,52.15,4057154,,SK,1993-10-04 00:00:00,SASKATOON KERNEN FARM,,5.8,4367
-106.55,52.15,4057154,,SK,1993-10-05 00:00:00,SASKATOON KERNEN FARM,,7.8,4367
-106.55,52.15,4057154,,SK,1993-10-06 00:00:00,SASKATOON KERNEN FARM,,3.5,4367
-106.55,52.15,4057154,,SK,1993-10-07 00:00:00,SASKATOON KERNEN FARM,,0.8,4367
-106.55,52.15,4057154,,SK,1993-10-08 00:00:00,SASKATOON KERNEN FARM,,-1.5,4367
-106.55,52.15,4057154,,SK,1993-10-09 00:00:00,SASKATOON KERNEN FARM,,4.0,4367
-106.55,52.15,4057154,,SK,1993-10-10 00:00:00,SASKATOON KERNEN FARM,,4.8,4367
-106.55,52.15,4057154,,SK,1993-10-11 00:00:00,SASKATOON KERNEN FARM,,0.3,4367
-106.55,52.15,4057154,,SK,1993-10-12 00:00:00,SASKATOON KERNEN FARM,,5.8,4367
-106.55,52.15,4057154,,SK,1993-10-13 00:00:00,SASKATOON KERNEN FARM,,0.8,4367
-106.55,52.15,4057154,,SK,1993-10-14 00:00:00,SASKATOON KERNEN FARM,,6.5,4367
-106.55,52.15,4057154,,SK,1993-10-15 00:00:00,SASKATOON KERNEN FARM,,3.5,4367
-106.55,52.15,4057154,,SK,1993-10-16 00:00:00,SASKATOON KERNEN FARM,,2.5,4367
-106.55,52.15,4057154,,SK,1993-10-17 00:00:00,SASKATOON KERNEN FARM,,3.8,4367
-106.55,52.15,4057154,,SK,1993-10-18 00:00:00,SASKATOON KERNEN FARM,,5.5,4367
-106.55,52.15,4057154,,SK,1993-10-19 00:00:00,SASKATOON KERNEN FARM,,4.5,4367
-106.55,52.15,4057154,,SK,1993-10-20 00:00:00,SASKATOON KERNEN FARM,,1.5,4367
-106.55,52.15,4057154,,SK,1993-10-21 00:00:00,SASKATOON KERNEN FARM,,1.8,4367
-106.55,52.15,4057154,,SK,1993-10-22 00:00:00,SASKATOON KERNEN FARM,,4.8,4367
-106.55,52.15,4057154,,SK,1993-10-23 00:00:00,SASKATOON KERNEN FARM,,8.0,4367
-106.55,52.15,4057154,,SK,1993-10-24 00:00:00,SASKATOON KERNEN FARM,,10.0,4367
-106.55,52.15,4057154,,SK,1993-10-25 00:00:00,SASKATOON KERNEN FARM,,2.8,4367
-106.55,52.15,4057154,,SK,1993-10-26 00:00:00,SASKATOON KERNEN FARM,,1.5,4367
-106.55,52.15,4057154,,SK,1993-10-27 00:00:00,SASKATOON KERNEN FARM,,6.5,4367
-106.55,52.15,4057154,,SK,1993-10-28 00:00:00,SASKATOON KERNEN FARM,,-3.8,4367
-106.55,52.15,4057154,,SK,1993-10-29 00:00:00,SASKATOON KERNEN FARM,,-4.5,4367
-106.55,52.15,4057154,,SK,1993-10-30 00:00:00,SASKATOON KERNEN FARM,,3.0,4367
-106.55,52.15,4057154,,SK,1993-10-31 00:00:00,SASKATOON KERNEN FARM,,6.3,4367
-106.55,52.15,4057154,,SK,1993-11-01 00:00:00,SASKATOON KERNEN FARM,,2.0,4367
-106.55,52.15,4057154,,SK,1993-11-02 00:00:00,SASKATOON KERNEN FARM,,-0.5,4367
-106.55,52.15,4057154,,SK,1993-11-03 00:00:00,SASKATOON KERNEN FARM,,-2.8,4367
-106.55,52.15,4057154,,SK,1993-11-04 00:00:00,SASKATOON KERNEN FARM,,-9.0,4367
-106.55,52.15,4057154,,SK,1993-11-05 00:00:00,SASKATOON KERNEN FARM,,-9.3,4367
-106.55,52.15,4057154,,SK,1993-11-06 00:00:00,SASKATOON KERNEN FARM,,-8.3,4367
-106.55,52.15,4057154,,SK,1993-11-07 00:00:00,SASKATOON KERNEN FARM,,,4367
-106.55,52.15,4057154,,SK,1993-11-08 00:00:00,SASKATOON KERNEN FARM,,-9.0,4367
-106.55,52.15,4057154,,SK,1993-11-09 00:00:00,SASKATOON KERNEN FARM,,-6.8,4367
-106.55,52.15,4057154,,SK,1993-11-10 00:00:00,SASKATOON KERNEN FARM,,-5.5,4367
-106.55,52.15,4057154,,SK,1993-11-11 00:00:00,SASKATOON KERNEN FARM,,-3.8,4367
-106.55,52.15,4057154,,SK,1993-11-12 00:00:00,SASKATOON KERNEN FARM,,-4.5,4367
-106.55,52.15,4057154,,SK,1993-11-13 00:00:00,SASKATOON KERNEN FARM,,-5.3,4367
-106.55,52.15,4057154,,SK,1993-11-14 00:00:00,SASKATOON KERNEN FARM,,-5.0,4367
-106.55,52.15,4057154,,SK,1993-11-15 00:00:00,SASKATOON KERNEN FARM,,,4367
-106.55,52.15,4057154,,SK,1993-11-16 00:00:00,SASKATOON KERNEN FARM,,-5.8,4367
-106.55,52.15,4057154,,SK,1993-11-17 00:00:00,SASKATOON KERNEN FARM,,-11.3,4367
-106.55,52.15,4057154,,SK,1993-11-18 00:00:00,SASKATOON KERNEN FARM,,-11.3,4367
-106.55,52.15,4057154,,SK,1993-11-19 00:00:00,SASKATOON KERNEN FARM,,-6.0,4367
-106.55,52.15,4057154,,SK,1993-11-20 00:00:00,SASKATOON KERNEN FARM,,,4367
-106.55,52.15,4057154,,SK,1993-11-21 00:00:00,SASKATOON KERNEN FARM,,-18.3,4367
-106.55,52.15,4057154,,SK,1993-11-22 00:00:00,SASKATOON KERNEN FARM,,-21.5,4367
-106.55,52.15,4057154,,SK,1993-11-23 00:00:00,SASKATOON KERNEN FARM,,-23.3,4367
-106.55,52.15,4057154,,SK,1993-11-24 00:00:00,SASKATOON KERNEN FARM,,-23.0,4367
-106.55,52.15,4057154,,SK,1993-11-25 00:00:00,SASKATOON KERNEN FARM,,-20.0,4367
-106.55,52.15,4057154,,SK,1993-11-26 00:00:00,SASKATOON KERNEN FARM,,-14.8,4367
-106.55,52.15,4057154,,SK,1993-11-27 00:00:00,SASKATOON KERNEN FARM,,-11.0,4367
-106.55,52.15,4057154,,SK,1993-11-28 00:00:00,SASKATOON KERNEN FARM,,-9.5,4367
-106.55,52.15,4057154,,SK,1993-11-29 00:00:00,SASKATOON KERNEN FARM,,-6.0,4367
-106.55,52.15,4057154,,SK,1993-11-30 00:00:00,SASKATOON KERNEN FARM,,-3.5,4367
-106.55,52.15,4057154,,SK,1993-12-01 00:00:00,SASKATOON KERNEN FARM,,-8.8,4367
-106.55,52.15,4057154,,SK,1993-12-02 00:00:00,SASKATOON KERNEN FARM,,-9.5,4367
-106.55,52.15,4057154,,SK,1993-12-03 00:00:00,SASKATOON KERNEN FARM,,-7.5,4367
-106.55,52.15,4057154,,SK,1993-12-04 00:00:00,SASKATOON KERNEN FARM,,-4.3,4367
-106.55,52.15,4057154,,SK,1993-12-05 00:00:00,SASKATOON KERNEN FARM,,-8.3,4367
-106.55,52.15,4057154,,SK,1993-12-06 00:00:00,SASKATOON KERNEN FARM,,-18.0,4367
-106.55,52.15,4057154,,SK,1993-12-07 00:00:00,SASKATOON KERNEN FARM,,-18.5,4367
-106.55,52.15,4057154,,SK,1993-12-08 00:00:00,SASKATOON KERNEN FARM,,-16.0,4367
-106.55,52.15,4057154,,SK,1993-12-09 00:00:00,SASKATOON KERNEN FARM,,-17.3,4367
-106.55,52.15,4057154,,SK,1993-12-10 00:00:00,SASKATOON KERNEN FARM,,-9.5,4367
-106.55,52.15,4057154,,SK,1993-12-11 00:00:00,SASKATOON KERNEN FARM,,-8.3,4367
-106.55,52.15,4057154,,SK,1993-12-12 00:00:00,SASKATOON KERNEN FARM,,-6.0,4367
-106.55,52.15,4057154,,SK,1993-12-13 00:00:00,SASKATOON KERNEN FARM,,-7.8,4367
-106.55,52.15,4057154,,SK,1993-12-14 00:00:00,SASKATOON KERNEN FARM,,-5.8,4367
-106.55,52.15,4057154,,SK,1993-12-15 00:00:00,SASKATOON KERNEN FARM,,-7.5,4367
-106.55,52.15,4057154,,SK,1993-12-16 00:00:00,SASKATOON KERNEN FARM,,-6.5,4367
-106.55,52.15,4057154,,SK,1993-12-17 00:00:00,SASKATOON KERNEN FARM,,-4.8,4367
-106.55,52.15,4057154,,SK,1993-12-18 00:00:00,SASKATOON KERNEN FARM,,-4.5,4367
-106.55,52.15,4057154,,SK,1993-12-19 00:00:00,SASKATOON KERNEN FARM,,-6.8,4367
-106.55,52.15,4057154,,SK,1993-12-20 00:00:00,SASKATOON KERNEN FARM,,-5.3,4367
-106.55,52.15,4057154,,SK,1993-12-21 00:00:00,SASKATOON KERNEN FARM,,-11.0,4367
-106.55,52.15,4057154,,SK,1993-12-22 00:00:00,SASKATOON KERNEN FARM,,-11.5,4367
-106.55,52.15,4057154,,SK,1993-12-23 00:00:00,SASKATOON KERNEN FARM,,-7.0,4367
-106.55,52.15,4057154,,SK,1993-12-24 00:00:00,SASKATOON KERNEN FARM,,-9.3,4367
-106.55,52.15,4057154,,SK,1993-12-25 00:00:00,SASKATOON KERNEN FARM,,-15.8,4367
-106.55,52.15,4057154,,SK,1993-12-26 00:00:00,SASKATOON KERNEN FARM,,-24.3,4367
-106.55,52.15,4057154,,SK,1993-12-27 00:00:00,SASKATOON KERNEN FARM,,-21.8,4367
-106.55,52.15,4057154,,SK,1993-12-28 00:00:00,SASKATOON KERNEN FARM,,-16.3,4367
-106.55,52.15,4057154,,SK,1993-12-29 00:00:00,SASKATOON KERNEN FARM,,-12.5,4367
-106.55,52.15,4057154,,SK,1993-12-30 00:00:00,SASKATOON KERNEN FARM,,-9.5,4367
-106.55,52.15,4057154,,SK,1993-12-31 00:00:00,SASKATOON KERNEN FARM,,-9.8,4367
-106.55,52.15,4057154,,SK,1994-01-01 00:00:00,SASKATOON KERNEN FARM,,-20.3,4367
-106.55,52.15,4057154,,SK,1994-01-02 00:00:00,SASKATOON KERNEN FARM,,-21.8,4367
-106.55,52.15,4057154,,SK,1994-01-03 00:00:00,SASKATOON KERNEN FARM,,-20.8,4367
-106.55,52.15,4057154,,SK,1994-01-04 00:00:00,SASKATOON KERNEN FARM,,-28.0,4367
-106.55,52.15,4057154,,SK,1994-01-05 00:00:00,SASKATOON KERNEN FARM,,-27.3,4367
-106.55,52.15,4057154,,SK,1994-01-06 00:00:00,SASKATOON KERNEN FARM,,-26.5,4367
-106.55,52.15,4057154,,SK,1994-01-07 00:00:00,SASKATOON KERNEN FARM,,-29.5,4367
-106.55,52.15,4057154,,SK,1994-01-08 00:00:00,SASKATOON KERNEN FARM,,-26.5,4367
-106.55,52.15,4057154,,SK,1994-01-09 00:00:00,SASKATOON KERNEN FARM,,-26.3,4367
-106.55,52.15,4057154,,SK,1994-01-10 00:00:00,SASKATOON KERNEN FARM,,-27.8,4367
-106.55,52.15,4057154,,SK,1994-01-11 00:00:00,SASKATOON KERNEN FARM,,-26.5,4367
-106.55,52.15,4057154,,SK,1994-01-12 00:00:00,SASKATOON KERNEN FARM,,-27.0,4367
-106.55,52.15,4057154,,SK,1994-01-13 00:00:00,SASKATOON KERNEN FARM,,-27.8,4367
-106.55,52.15,4057154,,SK,1994-01-14 00:00:00,SASKATOON KERNEN FARM,,-26.8,4367
-106.55,52.15,4057154,,SK,1994-01-15 00:00:00,SASKATOON KERNEN FARM,,-28.0,4367
