Longitude,Latitude,MAX_REL_HUMIDITY,Date,Name,SPEED_MAX_GUST,MEAN_TEMPERATURE,Climate ID,Province,Station ID
-116.75,54.91666666666666,,2001-09-21 00:00:00,SWEATHOUSE LO,,6.5,3076320,AB,3751
-116.75,54.91666666666666,,2007-06-02 00:00:00,SWEATHOUSE LO,,20.5,3076320,AB,3751
-116.75,54.91666666666666,,1988-08-25 00:00:00,SWEATHOUSE LO,,16.0,3076320,AB,3751
-116.75,54.91666666666666,,2009-08-06 00:00:00,SWEATHOUSE LO,,,3076320,AB,3751
-116.75,54.91666666666666,,1987-08-30 00:00:00,SWEATHOUSE LO,,,3076320,AB,3751
-116.75,54.91666666666666,,1992-08-29 00:00:00,SWEATHOUSE LO,,10.0,3076320,AB,3751
-116.75,54.91666666666666,,1994-06-24 00:00:00,SWEATHOUSE LO,,17.0,3076320,AB,3751
-116.75,54.91666666666666,,2008-08-07 00:00:00,SWEATHOUSE LO,,23.0,3076320,AB,3751
-116.75,54.91666666666666,,1988-08-24 00:00:00,SWEATHOUSE LO,,13.5,3076320,AB,3751
-116.75,54.91666666666666,,1991-09-26 00:00:00,SWEATHOUSE LO,,15.5,3076320,AB,3751
-116.75,54.91666666666666,,2005-04-20 00:00:00,SWEATHOUSE LO,,10.0,3076320,AB,3751
-116.75,54.91666666666666,,2006-09-12 00:00:00,SWEATHOUSE LO,,10.8,3076320,AB,3751
-116.75,54.91666666666666,,1987-08-23 00:00:00,SWEATHOUSE LO,,12.5,3076320,AB,3751
-116.75,54.91666666666666,,1998-09-21 00:00:00,SWEATHOUSE LO,,12.0,3076320,AB,3751
-116.75,54.91666666666666,,2007-04-22 00:00:00,SWEATHOUSE LO,,,3076320,AB,3751
-116.75,54.91666666666666,,2005-08-08 00:00:00,SWEATHOUSE LO,,12.0,3076320,AB,3751
-116.75,54.91666666666666,,1991-08-01 00:00:00,SWEATHOUSE LO,,15.5,3076320,AB,3751
