Longitude,Latitude,Climate ID,SPEED_MAX_GUST,MEAN_TEMPERATURE,Province,Name,MAX_REL_HUMIDITY,Date,Station ID
-101.07611111111112,56.86388888888889,5061648,33.0,19.5,MB,LYNN LAKE,,2005-06-01 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,44.0,10.0,MB,LYNN LAKE,,2005-06-02 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,44.0,7.2,MB,LYNN LAKE,,2005-06-03 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,46.0,8.8,MB,LYNN LAKE,,2005-06-04 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,0.0,8.4,MB,LYNN LAKE,,2005-06-05 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,0.0,9.5,MB,LYNN LAKE,,2005-06-06 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,0.0,9.5,MB,LYNN LAKE,,2005-06-07 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,0.0,13.1,MB,LYNN LAKE,,2005-06-08 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,32.0,14.6,MB,LYNN LAKE,,2005-06-09 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,35.0,17.0,MB,LYNN LAKE,,2005-06-10 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,0.0,9.6,MB,LYNN LAKE,,2005-06-11 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,32.0,12.9,MB,LYNN LAKE,,2005-06-12 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,33.0,14.0,MB,LYNN LAKE,,2005-06-13 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,32.0,14.4,MB,LYNN LAKE,,2005-06-14 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,48.0,15.9,MB,LYNN LAKE,,2005-06-15 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,54.0,16.2,MB,LYNN LAKE,,2005-06-16 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,37.0,14.5,MB,LYNN LAKE,,2005-06-17 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,35.0,14.4,MB,LYNN LAKE,,2005-06-18 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,41.0,8.8,MB,LYNN LAKE,,2005-06-19 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,65.0,10.1,MB,LYNN LAKE,,2005-06-20 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,41.0,11.6,MB,LYNN LAKE,,2005-06-21 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,50.0,15.9,MB,LYNN LAKE,,2005-06-22 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,52.0,4.7,MB,LYNN LAKE,,2005-06-23 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,35.0,8.2,MB,LYNN LAKE,,2005-06-24 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,39.0,14.0,MB,LYNN LAKE,,2005-06-25 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,0.0,12.6,MB,LYNN LAKE,,2005-06-26 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,0.0,14.2,MB,LYNN LAKE,,2005-06-27 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,41.0,14.6,MB,LYNN LAKE,,2005-06-28 00:00:00,5072
-101.07611111111112,56.86388888888889,5061648,35.0,16.0,MB,LYNN LAKE,,2005-06-29 00:00:00,5072
