Longitude,Latitude,MAX_REL_HUMIDITY,SPEED_MAX_GUST,Province,Date,MEAN_TEMPERATURE,Name,Climate ID,Station ID
-122.35916666666668,69.19888888888889,87.0,57.0,NT,1998-09-19 00:00:00,5.5,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,95.0,57.0,NT,1998-09-20 00:00:00,8.0,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,100.0,52.0,NT,1998-09-21 00:00:00,4.8,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,0.0,NT,1998-09-22 00:00:00,0.9,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,0.0,NT,1998-09-23 00:00:00,0.4,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,98.0,48.0,NT,1998-09-25 00:00:00,-0.2,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,46.0,NT,1998-09-26 00:00:00,0.2,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,69.0,NT,1998-10-03 00:00:00,,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,41.0,NT,1998-10-04 00:00:00,-2.9,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,,NT,1998-10-05 00:00:00,,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,0.0,NT,1998-10-06 00:00:00,,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,0.0,NT,1998-10-07 00:00:00,,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,32.0,NT,1998-10-08 00:00:00,,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,59.0,NT,1998-10-09 00:00:00,,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,97.0,48.0,NT,1998-10-10 00:00:00,-5.1,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,82.0,NT,1998-10-11 00:00:00,-4.3,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,70.0,NT,1998-10-12 00:00:00,-4.5,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,94.0,43.0,NT,1998-10-13 00:00:00,-2.2,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,57.0,NT,1998-10-14 00:00:00,-2.5,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,0.0,NT,1998-10-15 00:00:00,-6.6,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,96.0,63.0,NT,1998-10-16 00:00:00,-4.1,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,56.0,NT,1998-10-17 00:00:00,-2.7,TUKTUT NOGAIT,2203918,2059
-122.35916666666668,69.19888888888889,,,NT,1998-10-18 00:00:00,-4.6,TUKTUT NOGAIT,2203918,2059
