Longitude,Latitude,MAX_REL_HUMIDITY,SPEED_MAX_GUST,Province,Date,MEAN_TEMPERATURE,Name,Climate ID,Station ID
-108.05028388888888,54.125277777777775,,,SK,2013-12-12 00:00:00,-23.3,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-13 00:00:00,-25.7,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-14 00:00:00,-26.3,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-15 00:00:00,,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-16 00:00:00,-4.5,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-17 00:00:00,-17.6,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-18 00:00:00,-24.4,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-19 00:00:00,-26.5,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-20 00:00:00,-30.0,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-21 00:00:00,-30.8,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-22 00:00:00,-30.9,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-23 00:00:00,-24.9,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-24 00:00:00,-11.7,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-25 00:00:00,-10.1,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-26 00:00:00,-7.3,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-27 00:00:00,-13.7,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-28 00:00:00,-26.1,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-29 00:00:00,-31.8,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-30 00:00:00,-33.2,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2013-12-31 00:00:00,-32.5,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2014-01-01 00:00:00,-28.3,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2014-01-02 00:00:00,-22.5,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2014-01-03 00:00:00,-12.1,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2014-01-04 00:00:00,-29.1,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2014-01-05 00:00:00,-32.9,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2014-01-06 00:00:00,-28.7,MEADOW LAKE A,4065057,4448
-108.05028388888888,54.125277777777775,,,SK,2014-01-07 00:00:00,-27.9,MEADOW LAKE A,4065057,4448
