Longitude,Latitude,Climate ID,SPEED_MAX_GUST,Province,Date,Name,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,Station ID
-110.68222222222222,62.41833333333334,2202690,,NT,2018-10-29 00:00:00,LUTSELK'E A,79.0,-4.3,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-10-30 00:00:00,LUTSELK'E A,74.0,-4.0,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-10-31 00:00:00,LUTSELK'E A,75.0,-5.0,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-01 00:00:00,LUTSELK'E A,86.0,-5.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-02 00:00:00,LUTSELK'E A,85.0,-5.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-03 00:00:00,LUTSELK'E A,84.0,-7.6,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-04 00:00:00,LUTSELK'E A,82.0,-12.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-05 00:00:00,LUTSELK'E A,82.0,-12.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-06 00:00:00,LUTSELK'E A,84.0,-9.7,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-07 00:00:00,LUTSELK'E A,82.0,-11.6,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-08 00:00:00,LUTSELK'E A,74.0,-15.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-09 00:00:00,LUTSELK'E A,82.0,-13.1,2013
-110.68222222222222,62.41833333333334,2202690,35.0,NT,2018-11-10 00:00:00,LUTSELK'E A,75.0,-10.8,2013
-110.68222222222222,62.41833333333334,2202690,39.0,NT,2018-11-11 00:00:00,LUTSELK'E A,83.0,-8.7,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-12 00:00:00,LUTSELK'E A,71.0,-11.3,2013
-110.68222222222222,62.41833333333334,2202690,48.0,NT,2018-11-13 00:00:00,LUTSELK'E A,70.0,-15.2,2013
-110.68222222222222,62.41833333333334,2202690,40.0,NT,2018-11-14 00:00:00,LUTSELK'E A,70.0,-16.5,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-15 00:00:00,LUTSELK'E A,77.0,-16.7,2013
-110.68222222222222,62.41833333333334,2202690,35.0,NT,2018-11-16 00:00:00,LUTSELK'E A,81.0,-11.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-17 00:00:00,LUTSELK'E A,79.0,-18.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-18 00:00:00,LUTSELK'E A,73.0,-24.9,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-19 00:00:00,LUTSELK'E A,72.0,-20.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-20 00:00:00,LUTSELK'E A,66.0,-22.7,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-21 00:00:00,LUTSELK'E A,75.0,-16.0,2013
-110.68222222222222,62.41833333333334,2202690,39.0,NT,2018-11-22 00:00:00,LUTSELK'E A,87.0,-17.3,2013
-110.68222222222222,62.41833333333334,2202690,36.0,NT,2018-11-23 00:00:00,LUTSELK'E A,70.0,-24.9,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-24 00:00:00,LUTSELK'E A,71.0,-22.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-25 00:00:00,LUTSELK'E A,72.0,-14.9,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-26 00:00:00,LUTSELK'E A,80.0,-8.8,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-27 00:00:00,LUTSELK'E A,81.0,-9.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-28 00:00:00,LUTSELK'E A,82.0,-11.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-29 00:00:00,LUTSELK'E A,87.0,-15.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-11-30 00:00:00,LUTSELK'E A,82.0,-16.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-01 00:00:00,LUTSELK'E A,82.0,-16.0,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-02 00:00:00,LUTSELK'E A,86.0,-10.8,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-03 00:00:00,LUTSELK'E A,87.0,-10.1,2013
-110.68222222222222,62.41833333333334,2202690,33.0,NT,2018-12-04 00:00:00,LUTSELK'E A,82.0,-18.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-05 00:00:00,LUTSELK'E A,81.0,-20.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-06 00:00:00,LUTSELK'E A,85.0,-11.9,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-07 00:00:00,LUTSELK'E A,87.0,-14.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-08 00:00:00,LUTSELK'E A,87.0,-12.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-09 00:00:00,LUTSELK'E A,90.0,-8.8,2013
-110.68222222222222,62.41833333333334,2202690,36.0,NT,2018-12-10 00:00:00,LUTSELK'E A,82.0,-5.3,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-11 00:00:00,LUTSELK'E A,88.0,-7.8,2013
-110.68222222222222,62.41833333333334,2202690,34.0,NT,2018-12-12 00:00:00,LUTSELK'E A,88.0,-6.5,2013
-110.68222222222222,62.41833333333334,2202690,35.0,NT,2018-12-13 00:00:00,LUTSELK'E A,78.0,-17.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-14 00:00:00,LUTSELK'E A,71.0,-26.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-15 00:00:00,LUTSELK'E A,73.0,-24.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-16 00:00:00,LUTSELK'E A,72.0,-24.7,2013
-110.68222222222222,62.41833333333334,2202690,46.0,NT,2018-12-17 00:00:00,LUTSELK'E A,78.0,-14.5,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-18 00:00:00,LUTSELK'E A,83.0,-14.8,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-19 00:00:00,LUTSELK'E A,81.0,-18.0,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-20 00:00:00,LUTSELK'E A,80.0,-13.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-21 00:00:00,LUTSELK'E A,87.0,-11.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-22 00:00:00,LUTSELK'E A,83.0,-13.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-23 00:00:00,LUTSELK'E A,80.0,-17.8,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-24 00:00:00,LUTSELK'E A,77.0,-22.3,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-25 00:00:00,LUTSELK'E A,72.0,-25.5,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-26 00:00:00,LUTSELK'E A,70.0,-27.3,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-27 00:00:00,LUTSELK'E A,66.0,-33.6,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-28 00:00:00,LUTSELK'E A,64.0,-35.3,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-29 00:00:00,LUTSELK'E A,65.0,-34.5,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-30 00:00:00,LUTSELK'E A,63.0,-36.6,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2018-12-31 00:00:00,LUTSELK'E A,72.0,-28.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-01 00:00:00,LUTSELK'E A,79.0,-17.6,2013
-110.68222222222222,62.41833333333334,2202690,33.0,NT,2019-01-02 00:00:00,LUTSELK'E A,89.0,-13.5,2013
-110.68222222222222,62.41833333333334,2202690,32.0,NT,2019-01-03 00:00:00,LUTSELK'E A,87.0,-15.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-04 00:00:00,LUTSELK'E A,71.0,-27.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-05 00:00:00,LUTSELK'E A,80.0,-24.3,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-06 00:00:00,LUTSELK'E A,78.0,-21.5,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-07 00:00:00,LUTSELK'E A,69.0,-30.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-08 00:00:00,LUTSELK'E A,68.0,-31.0,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-09 00:00:00,LUTSELK'E A,71.0,-30.8,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-10 00:00:00,LUTSELK'E A,72.0,-28.6,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-11 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-12 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-13 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-14 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-15 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-16 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-17 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-18 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-19 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-20 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-21 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-22 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-23 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-24 00:00:00,LUTSELK'E A,,,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-25 00:00:00,LUTSELK'E A,66.0,-31.8,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-26 00:00:00,LUTSELK'E A,76.0,-23.2,2013
-110.68222222222222,62.41833333333334,2202690,44.0,NT,2019-01-27 00:00:00,LUTSELK'E A,77.0,-24.5,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-28 00:00:00,LUTSELK'E A,64.0,-35.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-29 00:00:00,LUTSELK'E A,65.0,-35.6,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-30 00:00:00,LUTSELK'E A,70.0,-28.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-01-31 00:00:00,LUTSELK'E A,69.0,-27.9,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-01 00:00:00,LUTSELK'E A,66.0,-37.1,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-02 00:00:00,LUTSELK'E A,61.0,-41.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-03 00:00:00,LUTSELK'E A,60.0,-41.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-04 00:00:00,LUTSELK'E A,62.0,-40.4,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-05 00:00:00,LUTSELK'E A,62.0,-38.5,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-06 00:00:00,LUTSELK'E A,63.0,-37.8,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-07 00:00:00,LUTSELK'E A,64.0,-35.9,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-08 00:00:00,LUTSELK'E A,65.0,-36.0,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-09 00:00:00,LUTSELK'E A,73.0,-27.0,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-10 00:00:00,LUTSELK'E A,77.0,-17.2,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-11 00:00:00,LUTSELK'E A,78.0,-22.3,2013
-110.68222222222222,62.41833333333334,2202690,,NT,2019-02-12 00:00:00,LUTSELK'E A,78.0,-22.5,2013
