Longitude,Latitude,MAX_REL_HUMIDITY,SPEED_MAX_GUST,Province,Date,MEAN_TEMPERATURE,Name,Climate ID,Station ID
-112.98111666666668,54.563075,55.0,55.0,AB,2018-05-14 00:00:00,16.9,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,43.0,52.0,AB,2018-05-15 00:00:00,19.9,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,72.0,39.0,AB,2018-05-16 00:00:00,14.5,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,94.0,35.0,AB,2018-05-17 00:00:00,13.7,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,94.0,,AB,2018-05-18 00:00:00,12.0,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,75.0,52.0,AB,2018-05-19 00:00:00,14.3,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,74.0,44.0,AB,2018-05-20 00:00:00,15.1,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,82.0,31.0,AB,2018-05-21 00:00:00,17.1,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,79.0,,AB,2018-05-22 00:00:00,19.0,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,63.0,,AB,2018-05-23 00:00:00,20.8,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,74.0,37.0,AB,2018-05-24 00:00:00,18.9,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,84.0,49.0,AB,2018-05-25 00:00:00,19.8,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,91.0,57.0,AB,2018-05-26 00:00:00,15.1,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,61.0,42.0,AB,2018-05-27 00:00:00,15.6,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,72.0,47.0,AB,2018-05-28 00:00:00,19.0,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,48.0,43.0,AB,2018-05-29 00:00:00,14.4,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,93.0,,AB,2018-05-30 00:00:00,7.8,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,95.0,,AB,2018-05-31 00:00:00,7.9,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,93.0,,AB,2018-06-01 00:00:00,9.6,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,96.0,57.0,AB,2018-06-02 00:00:00,9.7,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,60.0,,AB,2018-06-03 00:00:00,14.3,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,90.0,42.0,AB,2018-06-04 00:00:00,12.7,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,85.0,42.0,AB,2018-06-05 00:00:00,11.8,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,86.0,,AB,2018-06-06 00:00:00,14.5,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,74.0,35.0,AB,2018-06-07 00:00:00,17.6,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,84.0,50.0,AB,2018-06-08 00:00:00,18.7,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,92.0,53.0,AB,2018-06-09 00:00:00,19.5,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,94.0,47.0,AB,2018-06-10 00:00:00,10.9,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,94.0,75.0,AB,2018-06-11 00:00:00,7.7,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,89.0,71.0,AB,2018-06-12 00:00:00,9.4,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,92.0,45.0,AB,2018-06-13 00:00:00,13.1,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,93.0,31.0,AB,2018-06-14 00:00:00,12.6,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,92.0,34.0,AB,2018-06-15 00:00:00,12.7,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,92.0,62.0,AB,2018-06-16 00:00:00,15.0,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,83.0,,AB,2018-06-17 00:00:00,16.8,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,77.0,,AB,2018-06-18 00:00:00,19.3,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,77.0,,AB,2018-06-19 00:00:00,20.6,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,77.0,,AB,2018-06-20 00:00:00,20.9,KINIKINIK,3063640,3422
-112.98111666666668,54.563075,73.0,,AB,2018-06-21 00:00:00,22.1,KINIKINIK,3063640,3422
